id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
2821,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,앤트로픽·오픈AI 등 4개사 피소…구독자들 “속도조절은 담합”,앤트로픽 오픈ai 등 4개사 피소 구독자들 속도조절은 담합,서울경제,서울경제,"Sun, 20 Sep 2026 20:40:00 GMT",앤트로픽·오픈AI 등 4개사 피소…구독자들 “속도조절은 담합” 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5hUVpRQXVQSE9ad0RxZkdjWHlYWEhkS01JcXNHa0RKOVVadmlPdVJTaXd4bWhiY1BUNEx4ZUlQVGFsdTBHLUxodnE5MDdybUhJWEHSAVNBVV95cUxQNDlBUXNYMlBzc0ZQQUdsWFZ3TTdLTUgxSnU2YkhZbUVYb2toaFZWVTl4c0NPeHdSMW1nc21wNXc1amJtWHJpUTBPOVU1RS1jM2U1RQ?oc=5,google_rss_오픈AI 법안 when:2d,214.0,20.5,"ai_infrastructure_security,antitrust_platform",antitrust_collusion,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:openai:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,214.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:openai:platform_regulation:general,global_incident:platform_regulation:openai:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:openai:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:openai:platform_regulation,comp_overseas_platform_ai,,,
2898,경쟁사/해외이슈,경쟁사_해외이슈,MS,"LG, 마이크로소프트와 AI 동맹 확대…데이터센터·피지컬 AI 협력",lg 마이크로소프트와 ai 동맹 확대 데이터센터 피지컬 ai 협력,마이데일리,마이데일리,"Tue, 22 Sep 2026 02:00:57 GMT","LG, 마이크로소프트와 AI 동맹 확대…데이터센터·피지컬 AI 협력 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1yaXNfbS1DM2RRVFdTNmhmMFpRay00S2hCcUotZTdSYjVmMnlJUUtyS18yU2MtWEhHMEdSX2otWjlGY29haTBBNU1NeG91X3cwZ19EWWM1TWRiTnZSQndzVA?oc=5,google_rss_MS when:2d,214.0,14.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,214.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:lg 마이크로소프트와 ai 동맹 확대 데이터센터 피지컬 ai 협력,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:lg 마이크로소프트와 ai 동맹 확대 데이터센터 피지컬 ai 협력,comp_overseas_regulation_data,,,
2731,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI·앤트로픽, 경쟁사에 AI모델 열어 ‘상호검증’ 추진",오픈ai 앤트로픽 경쟁사에 ai모델 열어 상호검증 추진,디지털데일리,디지털데일리,"Tue, 22 Sep 2026 02:32:41 GMT","오픈AI·앤트로픽, 경쟁사에 AI모델 열어 ‘상호검증’ 추진 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5ZUWE1Mm1ILXFZeFljc3FRbFI2QUdjUWdIdkc4NVNKR2xucVhCcDhTUlBPd2dkQXJsU1Vvck1VcU52RGNmc1Z5RDJTeTZTaEx4LVBHTkJHdDlIenBydVBnUEdHb0g?oc=5,google_rss_오픈AI when:2d,212.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2701,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글(GOOGL.O), EU 개인정보 규정 위반…약 6,500억원 '역대급 과징금'",구글 googl o eu 개인정보 규정 위반 약 6 500억원 역대급 과징금,메디컬투데이,메디컬투데이,"Mon, 21 Sep 2026 22:15:52 GMT","구글(GOOGL.O), EU 개인정보 규정 위반…약 6,500억원 '역대급 과징금' 메디컬투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE9MbmhqYUNORU44U0UtZFA2MGpMNFM5YUtKLWZmYjFBb1dJX09Gaml4THRXTkhYN2UzODY0QzhtMmJObGxINGxZeEQwUmpvYkJ3Y1lNc3VtbjFnRjlaQzllOHhqa1dyWk5lRGVuWQ?oc=5,google_rss_구글 조사 when:2d,212.0,81.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_inapp,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:google:privacy_data_violation,penalty_or_sanction,platform_enforcement:google:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:google:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:google:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_enforcement:google:privacy_data_violation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:google:privacy_data_violation,comp_overseas_regulation_data,,,
2815,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,OpenAI 첨단 인공지능 국제 표준 규제 체계 마련 요구 속 미국 15개국 안보리 대상 위험 보고 착수,openai 첨단 인공지능 국제 표준 규제 체계 마련 요구 속 미국 15개국 안보리 대상 위험 보고 착수,Mix Vale,Mix Vale,"Mon, 21 Sep 2026 23:02:24 GMT",OpenAI 첨단 인공지능 국제 표준 규제 체계 마련 요구 속 미국 15개국 안보리 대상 위험 보고 착수 Mix Vale,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQVTJxM1ZCcVFhNGNEWUhVUEpRUFNPaTgxNFJ6Vnl4am5IOWVQWDZ5N1RCcUdpOFd4TWNFbFkxbkZFakNBZVU5V285Qm5sX2ZyOFJnUzdzVFVic3YtNmptUEQzZEVBeUxjZFFNRDNxOFB3SkcyRmJBMkNuRjVKc1Mxa3otRUw3bjdxNXJjai1XSWNPOENwa0VLdm1Wb3JkY0ZnM2VBeHZMbVRSdHlDVjgzR1hpRXZfNUF0eWlnNXJ6ME1XVWhMa3VYa0RKVWtEenRSbWczNzJ6UnJTU19DaHVVZVhn0gHiAUFVX3lxTFBVMnEzVkJxUWE0Y0RZSFVQSlFQU09pODE0UnpWeXhqbkg5ZVBYNnk3VEJxR2k4V3hNY0VsWTFuRkVqQ0FlVTlXbzlCbmxfZnI4UmdTN3NUVWJzdi02am1QRDNkRUF5TGNkUU1EM3E4UHdKRzJGYkEyQ25GNUpzUzFrei1FTDduN3E1cmNqLVdJY084Q3BrRUt2bVZvcmRjRmczZUF4dkxtVFJ0eUNWODNHWGlFdl81QXR5aWc1cnowTVdVaExrdVhrREpVa0R6dFJtZzM3MnpSclNTX0NodVVlWGc?oc=5,google_rss_오픈AI 규제 when:2d,212.0,60.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,오픈AI,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:openai:platform_operator_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,212.0,"policy_legislation,ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:openai:platform_operator_obligation:announcement,global_incident:platform_regulation:openai:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:openai:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:openai:platform_operator_obligation,comp_overseas_regulation_data,,,
1966,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, DB·서버 접근 통제하는 통합 보안 서비스 'DSAC' 출시",네이버클라우드 db 서버 접근 통제하는 통합 보안 서비스 dsac 출시,메트로신문,메트로신문,"Tue, 22 Sep 2026 01:30:15 GMT","네이버클라우드, DB·서버 접근 통제하는 통합 보안 서비스 'DSAC' 출시 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9wa0VyUUl0aVd0XzUxNXV1VTl3VmNoMG1NOTN2SE84UGlfbzVOcXRJcTN3X0JuYjNwMjc5UlJUZE9QdG1vNWM1MmlSMWJMUHk3M2NaNTJ5V1BnZnA0SDBKNw?oc=5,google_rss_네이버 when:2d,211.5,20.5,"phishing_security,privacy_security_reliability",security_general,네이버,,,,,,,general,24.0,published_today,direct_risk,event:네이버:phishing_security+privacy_security_reliability,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,211.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 db 서버 접근 통제하는 통합 보안 서비스 dsac 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 db 서버 접근 통제하는 통합 보안 서비스 dsac 출시,comp_domestic_ai_platform,,,
2767,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,베선트 “허깅페이스 해킹 책임은 AI 아닌 오픈AI 경영진”,베선트 허깅페이스 해킹 책임은 ai 아닌 오픈ai 경영진,파이낸스투데이,파이낸스투데이,"Mon, 21 Sep 2026 23:26:00 GMT",베선트 “허깅페이스 해킹 책임은 AI 아닌 오픈AI 경영진” 파이낸스투데이,https://news.google.com/rss/articles/CBMibEFVX3lxTFBpS2JiWU82ckU3TjFUVG85WVZnN0pjaEpNMUhnLW43RngwQzJjbG1PUXBJWldtZXJqOTE5SHFELXNkRy1BQVBiZnQ0QWlHNkhRNTBJMGptQV9MM0hJLXJoV0NGaHdjbC1PNWxhQw?oc=5,google_rss_오픈AI when:2d,211.0,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,24.0,published_today,direct_risk,privacy_security:openai:data_leak,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,211.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2700,경쟁사/해외이슈,경쟁사_해외이슈,구글,아일랜드 데이터보호위원회가 사용자 위치정보 위반 혐의로 Google에 과징금 4억 300만 유로를 부과한다,아일랜드 데이터보호위원회가 사용자 위치정보 위반 혐의로 google에 과징금 4억 300만 유로를 부과한다,Mix Vale,Mix Vale,"Mon, 21 Sep 2026 22:57:23 GMT",아일랜드 데이터보호위원회가 사용자 위치정보 위반 혐의로 Google에 과징금 4억 300만 유로를 부과한다 Mix Vale,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPT2FoVlhBQnMyTFI1VjZtS2YtLUtLR1hpb3VLY0FSTGs5MzI4a2pVTWZpYmhSRXBUaXd1eF9lWUNoaU9MNDZhRFNLTkZTU3FZNmJlMDFpRkstQUVEeDNTNm1BY1Vpa3BOWC11cDZqVm5KMXhHSlJkejlRbnZHRFdxVGFYaDAyU0lRMnViS2Fxb0pYSHoxbTJvNFVWV2dMLW5faXFkWFFJbWloUXVNakQzWDhzOUkyOHp6SkgyWmZyYWZsMHYtM0Ntal9SQjNpNjVZVU50c24tTElaQUYtdk5HRWxJWU9KaU9w0gHoAUFVX3lxTE9PYWhWWEFCczJMUjVWNm1LZi0tS0tHWGlvdUtjQVJMazkzMjhralVNZmliaFJFcFRpd3V4X2VZQ2hpT0w0NmFEU0tORlNTcVk2YmUwMWlGSy1BRUR4M1M2bUFjVWlrcE5YLXVwNmpWbkoxeEdKUmR6OVFudkdEV3FUYVhoMDJTSVEydWJLYXFvSlhIejFtMm80VVZXZ0wtbl9pcWRYUUltaWhRdU1qRDNYOHM5STI4enpKSDJaZnJhZmwwdi0zQ21qX1JCM2k2NVlVTnRzbi1MSVpBRi12TkdFbElZT0ppT3A?oc=5,google_rss_구글 규제 when:2d,211.0,45.5,"antitrust_platform,legal_regulatory_enforcement,policy_legislation",antitrust_general,구글,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:google:platform_regulation,penalty_or_sanction,,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,global_platform_or_overseas_rule,Y,global,211.0,"legal_regulatory_enforcement,policy_legislation",competitor:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:sanction_penalty,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,,
2818,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""오픈AI, 'AI 멋대로 해킹' 1주일 동안 몰랐다""",오픈ai ai 멋대로 해킹 1주일 동안 몰랐다,미주조선일보,미주조선일보,"Mon, 21 Sep 2026 04:36:24 GMT","""오픈AI, 'AI 멋대로 해킹' 1주일 동안 몰랐다"" 미주조선일보",https://news.google.com/rss/articles/CBMirAFBVV95cUxOSENEUGwzMm9Rcm5GUV9oSU1Rb0VLTW5tb1QtVWhNR1htZ3BnZG9xQl9wbEVfMFJ5OXU0X0V3dUJUeldXZFVyWGpqT3FHWVg1X3NRVXVnWlR5Z0l0SnppNEVBaXJINXhsSDJsU0pQN3V5azA3OVRIUmg2dV9tTUZNbGoyOFA5a3J6RnJ0MXBIeDBXV2hreTJMZzlDZzRTWTA4VUVoaFpDRkR3ZlJT?oc=5,google_rss_오픈AI 조사 when:2d,210.5,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:openai:data_leak,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,210.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2692,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""AI 속도 조절은 담합""…앤트로픽·오픈AI·구글·스페이스XAI 상대 집단소송",ai 속도 조절은 담합 앤트로픽 오픈ai 구글 스페이스xai 상대 집단소송,솔루션뉴스,솔루션뉴스,"Mon, 21 Sep 2026 00:00:00 GMT","""AI 속도 조절은 담합""…앤트로픽·오픈AI·구글·스페이스XAI 상대 집단소송 솔루션뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE1OY293Wk5Odk5pMUhHRWhJN0IweFlUdjJSVEpJU0JnYzVFMFJ1OVRMVlNSZkgxVDBjbmZoZVBUb3BBS21DYXM3cllkMjlUUXdPMzc2Qm5YSDcySzdPWFZObS1McE56Slk1SFJz?oc=5,google_rss_구글 AI when:2d,210.5,38.0,"ai_infrastructure_security,antitrust_platform",antitrust_inapp,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:google:platform_regulation,litigation,,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,210.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:google:platform_regulation:litigation,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,,
1961,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버클라우드 ‘DSAC’ 출시…개인정보 접속 기록 자동 관리,네이버클라우드 dsac 출시 개인정보 접속 기록 자동 관리,키즈맘,키즈맘,"Tue, 22 Sep 2026 01:15:05 GMT",네이버클라우드 ‘DSAC’ 출시…개인정보 접속 기록 자동 관리 키즈맘,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBaOVdlR0dJa3EtNDBKb01SLVc4S0dHZFF0bWhXaV9HV1R2enhvcW1LWlc1R0gtWEdVdGlMdVc4cVhqOHpGWDE1RGEwTWlha0dqOXk0aUtnTS0tanJiMEtnUWo0QlAzb0lX?oc=5,google_rss_네이버 when:2d,209.5,24.5,,,네이버,,,,,,,general,24.0,published_today,direct_risk,privacy_security:naver:data_leak,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,209.5,,,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,
1979,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, DB·서버 접근제어 통합…개인정보 관리 부담 낮춘다",네이버클라우드 db 서버 접근제어 통합 개인정보 관리 부담 낮춘다,아시아투데이,아시아투데이,"Tue, 22 Sep 2026 00:34:28 GMT","네이버클라우드, DB·서버 접근제어 통합…개인정보 관리 부담 낮춘다 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE1QbGR5TU5tWkRydGtSa00wMm85enNVaUsxY3VHeDItc3RmanNURTA4aHktNE5vWEh0NFhYV05wampqZkF4TVBNa0lvRGlJUGpCSzV0YVFzLVQwMVNiLXlxYTVpblVIZlJRdXN6eVBR?oc=5,google_rss_네이버 when:2d,209.5,24.5,,,네이버,,,,,,,general,24.0,published_today,direct_risk,privacy_security:naver:data_leak,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,209.5,,,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,
