id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key
2456,경쟁사/해외이슈,경쟁사_해외이슈,구글,"반도체 막고 AI는 열렸다…오픈AI·구글, 美 제재 대상 中 기업에 첨단 AI 모델 제공",반도체 막고 ai는 열렸다 오픈ai 구글 제재 대상 기업에 첨단 ai 모델 제공,디지털투데이,디지털투데이,"Mon, 13 Jul 2026 00:22:18 GMT","반도체 막고 AI는 열렸다…오픈AI·구글, 美 제재 대상 中 기업에 첨단 AI 모델 제공 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9WSGxta1Nna3hkZlRDLURqNXFwSFk5R2R6OU9FbkJOb1BSWnltSW5oQkFqX2RJeTRKaVJnLWJEREJWZHdoTGt6eTQ4X3hTbXNPVl9PeEpwY3hMcUVYeWh0SmI2QjN6ZVFMMFNlU0dTZ1dGRlE?oc=5,google_rss_구글 when:4d,212.0,81.0,"ai_infrastructure_security,legal_regulatory_enforcement",ai_infrastructure_security,"구글,오픈AI",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:google:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,"legal_regulatory_enforcement,ai_infrastructure_security",competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_platform_ai,,,
718,정부/국회,정부_국회,공정거래위원회,"아파트 경비용역 입찰 담합 제재…공정위, 과징금 9억7300만원",아파트 경비용역 입찰 담합 제재 공정위 과징금 9억7300만원,MSN,MSN,"Thu, 09 Jul 2026 16:21:29 GMT","아파트 경비용역 입찰 담합 제재…공정위, 과징금 9억7300만원 MSN",https://news.google.com/rss/articles/CBMijARBVV95cUxNQTVra0gxTlBQRFVhZGJsZWdZM3pQbFRRbVJDTlRQQXp6ZVEySVlmT2FOVHZkVHQ1OUFfdDE0cjdoV1NyU1dmVGJ6U1l1M2ZvRXV2Z0pQbVJFU0R6VVhKUFRfT0dtTzdDQVVjQVdIVXZOSlJveTdVTmRwNzgxWnppZnBJdDBZMUF4RGN2amhGZUhScGNkc1pWNDdhMTBIT21mVGFaR295Ny1CN3NZdWdzbVFCQmFMMzJfLUZmanBFMm9HVExlX251R0RHYUdjSDlITlFGRlQyMGhYcWNHbnRWWkZWR1p1LUJBZXd3aUlHZERMUDduUUFuS2ZEN1A2NFRMSlcwNllwVE5CbFNualB5SEZfd0lQZ0xoS1B3RmtGeGxsQzRBblJ3c1kxQUpJTUFSaEVRYzE4b2VMRC13emdUNk9xSU9Wa1dfQzNPekc4TjhSaHY5anFnQWhBeVNOa2R1cWE5eklObXJFdlVKU3Z1S3NYZDhzZ0FRcjFNY2x3T0FZdU92T1JOdHY4bVNUYjVBZmdtM2I4RzNuUktVWm9fTHo2VU9ERHJRYmtsSnh1RmprSXVWRDRwdmhhU3pQTzdNTHN0S3RkTjZrUElmMGo5bm5JTUxfSGhaUTVQSGdLWnQyVGU5ZE1LNHZvanh1OFhTdlAzVlJZblRYbXVsUzNkcTlNSXBBbjhCbkxnWg?oc=5,google_rss_공정거래위원회 과징금 when:4d,212.0,73.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,공정위,,,,,,,general,0.0,,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:sanction_penalty,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_OVERSEAS_REGULATION_DATA,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:fair_trade_authority:platform_regulation,comp_overseas_regulation_data,,,
720,정부/국회,정부_국회,공정거래위원회,"공정위 “명륜당, 계열 대부업체 저금리 자금 지원”… 최대 347억 과징금 가능성",공정위 명륜당 계열 대부업체 저금리 자금 지원 최대 347억 과징금 가능성,MSN,MSN,"Thu, 09 Jul 2026 16:42:52 GMT","공정위 “명륜당, 계열 대부업체 저금리 자금 지원”… 최대 347억 과징금 가능성 MSN",https://news.google.com/rss/articles/CBMi1gRBVV95cUxNdU81bmJma21sLUhmampmSEtrSUE0NmRMS3RJWlhIakFKUWFaVE5NVGNFMnNLMlQtYzRqSWtkbVZPeGNaRDBNdmlwTVNTTlFidFVQMnQxY2VacTFrZkREYTdhcTYzbUFzTU5TU1pZZTdBNkxVRzZ0QnNGZEtubXczTDdrc09sZ3NFSnU4UWY1THpRdVJhOHBoZGVLRWxueEk0UENrSFd3YkZwMDJ6REZtRVNNQlViTXJLMGdxcEVFRXlySjZrU3NHRXVWaTcydFVWQkVwSUVFRENJZ1c0TnRObE5PSEZ3d040Mmt4c0ZjanpxcTA4c0JEVzk5WFpqcERpbXFSQlpMeE4xTThRaEZLMjlfUVh2RmgxYTliN2JibTUyMm0tWWFfRWlfeVpRdEk0OXJoOXJleVlxTUZ2bDdTOUhMTXA3UE8tUHRjdHlIMUVFa2w4QTV1NGhkOXdPdE94ODV0MUEzMmUtOEJ4NmFXWmtPQnpYQkRYOFkzZVZzVDVtbUZZVV9aVEdkc3ZUanNLNXd3ZUtjUTB6WXM3RGhfWmpjOHp3UVFxc3UzN3JveV81ckNmdzdVMGVGUndTR2RuRFkybnppUXFkanV0OEUwNkFPU0hDb0I5Y1pybm5HanV1d2tmbmU2R1VVdkN2TW9DYWx5N3VQUHR4YUwwX3JQZTl2eFo2ekRQOTBOUm1BSGVuY3NfRkV0UVdpb1huaUpScU4tYk9wNFljNzd0WmU5M18ybTNjeDB1TWNxNjN3NENpX0FtYzVka3lybmNLWmNSdFpjQkNR?oc=5,google_rss_공정거래위원회 과징금 when:4d,212.0,70.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,,,,,,,general,0.0,,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:sanction_penalty,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_OVERSEAS_REGULATION_DATA,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:fair_trade_authority:platform_regulation,comp_overseas_regulation_data,,,
3285,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,앤트로픽 클로드 코드 '백도어' 논란...中 AI 코딩 도구 반사이익 기대,앤트로픽 클로드 코드 백도어 논란 ai 코딩 도구 반사이익 기대,디지털투데이,디지털투데이,"Mon, 13 Jul 2026 01:00:18 GMT",앤트로픽 클로드 코드 '백도어' 논란...中 AI 코딩 도구 반사이익 기대 디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTE5GUng0dXNTdldHUVhoWVBnYVd5ellERnp1LU5JY3hneU1xQnFLSnRLak1EYmV4dVFGWTMySkNfTXR0NjJFNzZ3TjJ1ci13MlltZUw1dkNaenZ1Y0pfVGV3T0hYb2s5VFBTRlU0Z2U5dldHTUU?oc=5,google_rss_중국 AI when:4d,212.0,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2598,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI의 포항 데이터센터, KB·우리銀 금융주선…에코프로 투자 추진",오픈ai의 포항 데이터센터 kb 우리 금융주선 에코프로 투자 추진,연합인포맥스,연합인포맥스,"Mon, 13 Jul 2026 01:12:23 GMT","오픈AI의 포항 데이터센터, KB·우리銀 금융주선…에코프로 투자 추진 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTE1nd05CeHpaWE9UNVZ4YWhZN3RnNjdJdzVEN3lLOHQtZFkzdGdkaXpKWm55LURvMmlVWXFOQXlFeFdRb3ZoRTY2OVNXMl9DUU1FNGMzWDJpTEY0ZG5pQ0RQLVJ6OTQtS3ZSZHQ0d3JpMHk?oc=5,google_rss_오픈AI when:4d,211.5,16.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,211.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:announcement,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
2089,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 정보보호 자문위원회 출범…보안 거버넌스 강화",kt 정보보호 자문위원회 출범 보안 거버넌스 강화,dt.co.kr,디지털타임스,"Sun, 12 Jul 2026 07:42:20 GMT","KT, 정보보호 자문위원회 출범…보안 거버넌스 강화 dt.co.kr",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1ZdDU5bDhxWEtvekRtRFpWWFY5Z1ctSW90bXk3eDZrN1lVZ3RadHR4VkFvLU91eWU0QlBlMEpEcEVBOHI4N1BvSk9mR3Q4QQ?oc=5,google_rss_KT when:4d,210.5,25.0,"phishing_security,policy_legislation,privacy_security_reliability",security_general,KT,,,,,,,general,14.0,published_yesterday,direct_risk,event:KT:phishing_security+policy_legislation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,210.5,"privacy_security_reliability,policy_legislation",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:kt 정보보호 자문위원회 출범 보안 거버넌스 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:kt 정보보호 자문위원회 출범 보안 거버넌스 강화,comp_domestic_strategy,,,
2012,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, SK그룹 15GW AIDC 구축 참여…인프라 확대 속도",skt sk그룹 15gw aidc 구축 참여 인프라 확대 속도,서울경제TV,서울경제TV,"Sat, 11 Jul 2026 23:29:00 GMT","SKT, SK그룹 15GW AIDC 구축 참여…인프라 확대 속도 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1sd1h1SmtmbkdkSFpCLUkxd3dabl9wRWhuVURxR1FFM3kwcFVBQVBCc04yLUYyYXRUQ2F1RzBpcGNzZjVybkFtaUtPUDUtWDZsbjQ2akI5bVBfbmxvWWh5QjFQdk8?oc=5,google_rss_SKT when:4d,210.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,210.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2458,경쟁사/해외이슈,경쟁사_해외이슈,구글,"英, 금융권 클라우드 리스크 관리 강화…MS·구글·AWS 규제",금융권 클라우드 리스크 관리 강화 ms 구글 aws 규제,알파경제,알파경제,"Sun, 12 Jul 2026 22:37:49 GMT","英, 금융권 클라우드 리스크 관리 강화…MS·구글·AWS 규제 알파경제",https://news.google.com/rss/articles/CBMibkFVX3lxTE9DLVhzQmNaUWtsVDZvZ0tYUDhGbjFjeTRDV0FHRmFUYjhWcXJ1ZjdWMjU1aDM5N0loSkZ0eExMbUU3LWN5RU4xd1JtcE9FNlBsU3BfczlyRWg4bVhEVE9SM1dhSmJTdGZOdV9lVmRn?oc=5,google_rss_구글 when:4d,209.0,53.5,policy_legislation,policy_legislation,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:google:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,209.0,policy_legislation,competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:general,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_regulation_data,,,
3312,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,돌파구 필요한 엔비디아…중국이 ‘GPU 빗장’ 풀어주나,돌파구 필요한 엔비디아 중국이 gpu 빗장 풀어주나,v.daum.net,v.daum.net,"Thu, 09 Jul 2026 15:04:18 GMT",돌파구 필요한 엔비디아…중국이 ‘GPU 빗장’ 풀어주나 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE0wM1k5dnAzenFkMm1YQWdwU24zWDlmdVJFekdfaHh4Z01CTm1hdUltclZPUWc1TDhnNk1aMVhnbXAtX0xCU1Zaek9CSFdXdmM?oc=5,google_rss_중국 AI when:4d,209.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,,,,,,,,general,0.0,,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,209.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,self_filler_reference,,,
3345,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,돌파구 필요한 엔비디아…중국이 ‘GPU 빗장’ 풀어주나,돌파구 필요한 엔비디아 중국이 gpu 빗장 풀어주나,중앙일보,중앙일보,"Thu, 09 Jul 2026 15:02:00 GMT",돌파구 필요한 엔비디아…중국이 ‘GPU 빗장’ 풀어주나 중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5fZHptd3otUzEyYzhubUJ0TGdLLUpXY01pN2JIYWlFck9iVktEZkJSajdya283aEg3bkVpY2xuTlRsRkdtR0ZndUVfRFowcHJEYWFac0tR?oc=5,"google_rss_""중국 AI"" when:4d",209.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,,,,,,,,general,0.0,,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,209.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_platform_ai,,,
2825,경쟁사/해외이슈,경쟁사_해외이슈,MS,마이크로소프트 탄소배출 25% 급증…AI 데이터센터 전력수요 영향,마이크로소프트 탄소배출 25 급증 ai 데이터센터 전력수요 영향,임팩트온,임팩트온,"Fri, 10 Jul 2026 03:42:45 GMT",마이크로소프트 탄소배출 25% 급증…AI 데이터센터 전력수요 영향 임팩트온,https://news.google.com/rss/articles/CBMiaEFVX3lxTE84a2lNZFAtY3c4LXctNlk4dS14WnoxMTlpa3IyXzZLYl9menhFWFl6T3lZT0tlMi1qNkVXRHpFejZ4Y19LMy1zeG9PMlVrYWJEam5HYTNPQmZWMVNLSllKVjRPMGN1VDVh0gFsQVVfeXFMTmZ1c1J6U0JxRWptT2hMbHM3eVkzVy1KNDNEUVJCcC1FbWRHcHZzdzJmU3p6NGlBRUgzTFN5Tjg2TEQ0YkVQQWpEcWcwbHg1WG9OMHRZWmNRUHRDYnhHVFNNc1l4ZWFRVFVFTTlV?oc=5,google_rss_MS when:4d,209.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_law_power,,,,,,,,general,0.0,,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,209.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,,
2127,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 차세대 보안 통신 품질관리 기술 국제표준화 추진",lgu+ 차세대 보안 통신 품질관리 기술 국제표준화 추진,IT비즈뉴스,IT비즈뉴스,"Sun, 12 Jul 2026 22:00:00 GMT","LGU+, 차세대 보안 통신 품질관리 기술 국제표준화 추진 IT비즈뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTFBtc0F4SHFuX0QzZ19BRWt3dHlQMXVGUExHZUkxY012SkhEallsVUlZdTYteVMtTzV5bmQzM1czcUVLUjlBRFktMm0wNzZncmtCdWR3YnAtSFdxU1Vva3FoOTZuYzk4YlpyVGUyeA?oc=5,google_rss_LGU+ when:4d,209.0,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,24.0,published_today,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,209.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 차세대 보안 통신 품질관리 기술 국제표준화 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 차세대 보안 통신 품질관리 기술 국제표준화 추진,comp_domestic_strategy,,,
