issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude
I141,홍콩 ELS 판매은행 제재,government_general_low_relevance,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,117.0,3,2,1,4,832,"832,775,825,887","[핀테크핫이슈] ELS 과징금 '6000억'으로...지방선거 끝, 금융정책 방향은 | 금감원, 홍콩ELS 과징금 대폭 감경…'감사원 타깃‘ 우려 | [특징주] 금융위, 은행계 증권사 자본규제 완화…홍콩 ELS 과징금 감경에 환입 기대감도 | ELS 과징금 '완화' 기조로 이환주 KB국민은행 상반기 리딩뱅크 탈환 가능성 높아져 : 양종희 KB금융 회장 연임에도 '청신호'",디지털투데이 | 뉴스토마토 | 뉴스티앤티 | 허프포스트코리아,카카오의 금융 서비스 운영 관련 규제 동향 파악 / 금감원이 홍콩 ELS 관련 과징금을 감경했다. 이는 금융 시장 규제 및 제재 동향을 보여준다. / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,"ELS 과징금 확대 및 금융정책 방향 뉴스는 카카오 금융 서비스 운영에 영향을 줄 수 있는 규제 동향임. / v23_category_reassign:government_without_policy_basis / 카카오의 사업과 직접적인 연관성은 낮으나, 금융 규제 동향 파악 차원에서 참고 가능. / v23_category_reassign:government_without_policy_basis / 로컬 보조 라벨",False,False
I142,개정 상법 기업공시 설명회,기업 공시,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,117.0,3,2,1,4,970,"970,1010,958,971","금감원, 상법 개정 후 첫 '기업공시 설명회' | 금감원, 개정 상법 대응 전국 순회 공시 설명회 개최 | 금감원, 개정 상법 대응 전국 순회 공시 설명회 개최 | 금감원, 개정 상법 대응 '찾아가는 기업공시 설명회' 전국 개최",SBSBiz | 포인트데일리 | 뉴스프리존 | 네이트,"기업의 공시 의무는 카카오와 같은 상장 기업에게 중요한 사항이며, 관련 법규 및 설명회 내용은 준수 및 대응에 참고해야 함.","기업 공시 관련 사안으로, 카카오의 상장 기업으로서 공시 의무 준수 측면에서 참고할 수 있으나, 직접적인 정책 변화나 리스크 요인으로 보기는 어려워 우선순위를 낮게 판단함. / v23_category_reassign:government_without_policy_basis / 기업 공시 관련 사안으로, 카카오의 상장 기업으로서 공시 의무 준수 측면에서 참고할 수 있으나, 직접적인 정책 변화나 리스크 요인으로 보기는 어려워 우선순위를 낮게 판단함. (기사 970과 동일 이슈) / v23_category_reassign:government_without_policy_basis / 기업 공시 관련 사안으로, 카카오의 상장 기업으로서 공시 의무",False,False
I143,온체인 선물거래소 등장 및 가상자산 약세장,가상자산,GOV_FINANCIAL_DIGITAL_POLICY,경쟁사_해외이슈,FILLER_REFERENCE,GOV_DIGITAL_FINANCE_POLICY,,other,114.5,2,1,1,3,3083,"3083,3071,3073",가상자산 약세장 뚫은 HYPE…온체인 선물거래소가 뭐길래 | 가상자산 약세장 뚫은 HYPE…온체인 선물거래소가 뭐길래 | 가상자산 약세장 뚫은 HYPE…온체인 선물거래소가 뭐길래,v.daum.net | 네이트 | 이투데이,온체인 선물거래소가 등장하며 가상자산 약세장 속에서 주목받고 있다. 이는 가상자산 시장의 새로운 흐름을 보여준다.,"가상자산 시장의 새로운 거래 방식 등장은 카카오의 디지털 자산 관련 사업 전략 수립에 중요한 정보를 제공하므로 관련성이 높음. / v23_category_reassign:government_without_policy_basis / 가상자산 시장의 새로운 거래 방식 등장은 카카오의 디지털 자산 관련 사업 전략 수립에 중요한 정보를 제공하므로 관련성이 높음. (ID 3083과 동일 이슈) / v23_category_reassign:government_without_policy_basis / 가상자산 시장의 새로운 거래 방식 등장은 카카오의 디지털 자산 관련 사업 전략 수립에 중요한 정보를 제공하므로 관련성이 높음. (ID 3083, 3071",False,False
I144,공정위 유통·대리점 실태조사,공정거래 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,114.0,3,2,1,2,552,"552,599","공정위, 유통·대리점 실태조사 착수…‘을’ 영업이익률·온라인 불공정 점검 | 공정위, 유통·대리점 실태조사 착수…'을' 영업이익률·온라인 불공정 점검",디지털데일리 | 네이트,플랫폼 사업자로서 공정위의 규제 동향 파악,공정위의 유통·대리점 실태조사는 카카오 커머스 사업에 간접적인 영향을 줄 수 있는 사안임. / 공정위의 유통·대리점 실태조사는 카카오 커머스 사업에 간접적인 영향을 줄 수 있는 사안임. / v23_category_reassign:government_without_policy_basis,False,False
I145,"금감원, 상법 개정 후 첫 '기업공시 설명회' 개최",기업 공시,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,114.0,3,2,1,2,924,"924,1111","금감원, 상법 개정 후 첫 '기업공시 설명회'…광주 등 6개 도시 | 금감원, 상법 개정 후 첫 '기업공시 설명회'…광주 등 6개 도시",연합뉴스 | 매일경제 마켓,금감원이 상법 개정 후 첫 '기업공시 설명회'를 개최했다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. / 기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924와 동일 이슈) / v23_category_reassign:government_without_policy_basis,False,False
I146,스테이블코인 법안 논의,가상자산/스테이블코인,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,STRATEGIC_REFERENCE,GOV_DIGITAL_FINANCE_POLICY,,other,113.0,1,1,1,2,902,"902,1557",스테이블코인 법안 언제?…국회에 쏠린 시선 | 스테이블코인 법안 언제?…국회에 쏠린 시선,v.daum.net | 비즈워치,카카오의 디지털 금융 사업 관련 규제 및 시장 환경 변화 파악,"스테이블코인 법안 논의는 카카오의 디지털 금융 사업, 특히 관련 규제 환경에 직접적인 영향을 미침.",False,False
I147,사업자 자진 시정 시 과징금 감경,공정거래 규제,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,560,560,사업자가 위법행위 자진 시정하면 과징금 절반까지 감경한다,대한민국 정책브리핑,플랫폼 사업자로서 공정위의 규제 동향 파악,공정위의 과징금 감경 정책 변화는 카카오의 법규 준수 및 리스크 관리 전략에 영향을 줄 수 있는 사안임. / v23_category_reassign:government_without_policy_basis,False,False
I148,가상자산 거래소 사고 집계 및 보상 기준,가상자산 거래소 이슈,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,923,923,"“빗썸 오지급 25억, 업비트 해킹은 8억”...가장자산 거래소별 사고 집계·보상 기준 ‘제각각’",더퍼블릭,카카오의 디지털 금융 서비스 운영 시 발생할 수 있는 사고 및 보상 관련 시사점,가상자산 거래소들의 사고 및 보상 관련 뉴스는 카카오의 금융 서비스 운영 시 고객 보호 및 리스크 관리에 대한 시사점을 제공함. / v23_category_reassign:government_without_policy_basis,False,False
I149,"산란계협회, 과징금불복 소송 예고",공정거래_과징금,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,604,604,"산란계협회, 과징금불복 소송 예고…""계란값 상승, 수급불안 탓""",연합뉴스,산란계협회의 과징금 불복 소송 예고는 카카오가 직면할 수 있는 규제 리스크 및 이에 대한 대응 전략을 이해하는 데 간접적인 참고가 된다.,"카카오와 직접적인 관련성은 낮으나, 공정거래 관련 분쟁 사례로서 참고 가능성이 있어 포함. / v23_category_reassign:government_without_policy_basis",False,False
I150,"영국, Fortnite 및 Roblox 내 미성년자-낯선 사람 간 대화 금지 검토",플랫폼_아동보호,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,1466,1466,"영국 정부, Fortnite 및 Roblox 내 미성년자-낯선 사람 간 대화 금지 검토",games.gg,영국의 게임 플랫폼 내 미성년자-낯선 사람 간 대화 금지 검토는 카카오톡 등 메신저 서비스의 이용자 간 소통 관리 강화 필요성을 시사한다.,플랫폼 내 이용자 간 소통 관리는 카카오의 서비스에서도 중요한 이슈이므로 관련성이 낮지만 포함. / v23_category_reassign:government_without_policy_basis,False,False
I151,"금감원, 보이스피싱 대응 '사기예방 백과사전' 발간",보이스피싱 대응,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,993,993,"금감원, 보이스피싱 대응 '사기예방 백과사전' 발간",메트로신문,금감원이 보이스피싱 대응을 위해 '사기예방 백과사전'을 발간했다. 이는 금융 사기 예방을 위한 정부의 노력을 보여준다.,"카카오의 사업과 직접적인 연관성은 낮으나, 금융 사기 예방 관련 정보 파악 차원에서 참고 가능. / v23_category_reassign:government_without_policy_basis",False,False
I152,"금감원, 개정 상법 공시 전국 설명회 개최",기업 공시,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,965,965,"금감원, 개정 상법 공시 전국 설명회 개최",한국경제TV,금감원이 개정 상법 공시에 대한 전국 설명회를 개최했다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,"기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924, 1111과 동일 이슈) / v23_category_reassign:government_without_policy_basis",False,False
I153,"금감원, 개정 상법 공시 설명회 전국 순회",기업 공시,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,969,969,"금감원, 개정 상법 공시 설명회 전국 순회…광주·대전서 첫 포문",이데일리,금감원이 개정 상법 공시에 대한 전국 설명회를 개최했다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,"기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924, 1111, 965와 동일 이슈) / v23_category_reassign:government_without_policy_basis",False,False
I154,"금감원, 상법 개정 후 첫 '기업공시 설명회'…광주 등 6개 도시",기업 공시,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,975,975,"금감원, 상법 개정 후 첫 ＇기업공시 설명회＇…광주 등 6개 도시",한국경제TV,금감원이 상법 개정 후 첫 '기업공시 설명회'를 광주 등 6개 도시에서 개최했다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,"기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924, 1111, 965, 969, 973과 동일 이슈) / v23_category_reassign:government_without_policy_basis",False,False
I155,"금감원, 상법개정 정착 위한 '찾아가는 기업공시 설명회' 개최",기업 공시,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,950,950,"금감원, 상법개정 정착 위한 '찾아가는 기업공시 설명회' 개최 - 머니투데이",머니투데이,금감원이 상법개정 정착을 위해 '찾아가는 기업공시 설명회'를 개최했다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,"기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924, 1111, 965, 969, 973, 975와 동일 이슈)",False,False
I156,"금감원, '찾아가는 기업공시 설명회'…개정 상법 이해 돕는다",기업 공시,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,955,955,"금감원, '찾아가는 기업공시 설명회'…개정 상법 이해 돕는다",뉴시스,금감원이 '찾아가는 기업공시 설명회'를 통해 개정 상법 이해를 돕는다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,"기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924, 1111, 965, 969, 973, 975, 950와 동일 이슈) / v23_category_reassign:government_without_policy_basis",False,False
I157,"금감원, 광주·대전서 기업공시 설명회 개최",기업 공시,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,973,973,"금감원, 광주·대전서 기업공시 설명회 개최",아시아경제,금감원이 광주와 대전에서 기업공시 설명회를 개최했다. 이는 기업들의 공시 관련 규제 변화에 대한 정보를 제공한다.,"기업 공시 관련 규제 변화는 카카오의 정보 공개 의무 및 투명성 강화와 관련될 수 있어 중요함. (ID 924, 1111, 965, 969와 동일 이슈) / v23_category_reassign:government_without_policy_basis",False,False
I158,공정위 하도급거래 실태조사,하도급 거래,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,112.5,3,2,1,1,512,512,"공정거래위원회, 2026년 하도급거래 실태조사 착수",퍼블릭타임스,"카카오가 직접적인 하도급 관계가 없는 한, 이번 실태조사가 카카오에 미치는 영향은 크지 않을 것으로 예상됨.","카카오가 직접적인 하도급 관계가 없을 경우, 이번 공정위 실태조사가 카카오에 미치는 영향은 크지 않을 것으로 판단되어 우선순위를 낮게 책정함. / v23_category_reassign:government_without_policy_basis",False,False
I159,카카오 준법감시인 AI 기본법 대응 워크숍,AI 정책,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,103.5,1,1,1,1,25,25,"카카오 준신위, 'AI 기본법' 대응 워크숍 개최",네이트,카카오의 AI 기본법 관련 대응 전략 및 내부 준비 현황 파악,"카카오의 AI 기본법 대응 워크숍 개최는 그룹의 AI 정책에 대한 적극적인 대비를 보여주며, 중요한 내부 동향임.",False,False
I160,오픈AI IPO 관련 논의,해외 빅테크 AI,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,102.0,1,1,1,2,2610,"2610,2539","오픈AI IPO 비공개 신청, 2028년까지 적자 구조 투자자 어떻게 보나 | 오픈AI의 IPO 도박: 1조 달러 가치를 입증할 140억 달러 적자의 역설",디지털포커스 | 테크42,해외 AI 선도 기업의 사업 전략 및 투자 동향 파악,오픈AI의 IPO 추진 및 재무 구조 관련 뉴스는 카카오의 AI 사업 전략 및 투자 방향 수립에 중요한 참고 자료임.,False,False
I161,미국 스테이블코인 법안 추진 및 시장 재편 기대,가상자산/스테이블코인,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,97.5,1,1,1,1,1521,1521,美 ‘클래리티 법안’ 진전…스테이블코인·가상자산 시장 재편 기대감,헤럴드경제,카카오의 디지털 금융 사업 관련 규제 및 시장 환경 변화 파악,"미국의 스테이블코인 법안 추진은 글로벌 규제 흐름에 영향을 미치며, 카카오의 디지털 금융 사업 관련 규제 환경 예측에 중요함.",False,False
I162,government_general_low_relevance:금감원 기업공시 설명회 개최 22 23일 광주 대전,government_general_low_relevance,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,927,927,"금감원, 기업공시 설명회 개최…22~23일 광주·대전",한국경제,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨,False,False
I163,"법무법인 광장, '플랫폼 규제·차액가맹금 이슈' 세미나 개최",플랫폼 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,691,691,"법무법인 광장, '플랫폼 규제·차액가맹금 이슈' 관련 공정거래 세미나 - 머니투데이",머니투데이,법무법인 광장에서 플랫폼 규제 및 차액가맹금 이슈 관련 세미나를 개최했다. 이는 플랫폼 사업자에게 중요한 법률적 쟁점에 대한 논의를 보여준다.,카카오의 플랫폼 사업과 직접적으로 관련된 규제 및 법률 쟁점에 대한 전문가 논의이므로 중요함.,False,False
I164,"가상자산 기부 ‘골든타임’, 제도와 현장 사이",디지털 자산/스테이블코인 규제,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,87.5,2,2,3,1,3077,3077,"가상자산 기부 ‘골든타임’, 제도와 현장 사이",소셜임팩트뉴스,"가상자산 기부 관련 제도와 현장 간의 괴리는 카카오의 사회공헌 활동 또는 잠재적 사업 모델에 대한 정책적 제약을 시사하며, 관련 규제 동향을 파악해야 한다.",가상자산 기부 관련 정책 논의는 카카오의 사회공헌 및 핀테크 사업 확장 가능성에 영향을 미칠 수 있으므로 관련성이 있다. / v23_guardrail_fail:simple_mou_pr_or_low_materiality,False,True
I165,신한은행 통합 금융 플랫폼 출시,플랫폼,INDUSTRY_STRUCTURAL_CHANGE,산업동향,,,,domestic,81.5,2,2,2,1,3017,3017,"신한은행, 통합 금융 플랫폼 ‘신한 슈퍼SOL’ 티저 광고 8일 온에어",내외뉴스통신,"신한은행의 통합 금융 플랫폼 '신한 슈퍼SOL' 티저 광고 온에어는 금융권의 플랫폼 경쟁 심화를 보여주며, 카카오의 금융 서비스 전략 및 플랫폼 경쟁력 강화에 대한 시사점을 제공합니다.",금융권의 통합 플랫폼 경쟁 심화는 카카오의 금융 서비스 전략에 중요한 시사점을 제공하므로 INDUSTRY_STRUCTURAL_CHANGE로 분류합니다. / v23_guardrail_fail:simple_mou_pr_or_low_materiality,False,True
I166,카카오톡 복지서비스 연동,카카오톡,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,74.75,1,1,1,1,8,8,"복지서비스 확인부터 신청까지, 카카오톡에서 한 번에",대한민국 정책브리핑,"카카오톡을 통해 복지서비스 확인 및 신청이 가능해지는 것은 정부와의 연계를 통한 공공 서비스 접근성 확대이며, 카카오톡의 공공 플랫폼으로서의 역할 확대를 시사합니다.","카카오톡의 공공 서비스 연계는 사용자 편의성 증진 및 공공 플랫폼으로서의 역할 확대를 보여주는 긍정적인 사례입니다. FILLER_REFERENCE로 분류되었으나, 긍정적 측면이 있어 포함합니다.",False,False
I167,카카오VX 프렌즈 스크린 커뮤니티 매장 확대,카카오VX,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,73.25,1,1,1,1,26,26,"카카오VX '프렌즈 스크린', 비영리 커뮤니티 매장 500개소 돌파",이데일리,"카카오VX의 '프렌즈 스크린' 비영리 커뮤니티 매장 500개소 돌파는 골프 시뮬레이션 사업의 성장과 브랜드 확장을 보여주며, 이는 카카오VX의 사업 성과를 나타냅니다.","카카오VX의 사업 성과 관련 소식으로, 직접적인 정책 이슈나 위협은 아니지만 긍정적인 성과를 보여주므로 FILLER_REFERENCE로 분류하여 참고합니다.",False,False
I168,카카오게임즈 신작 '도깨비의세계' 공개,카카오게임즈,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,73.0,1,1,1,1,252,252,"카카오게임즈, 슈퍼캣 MMORPG '도깨비의세계' 인게임 이미지 최초 공개",전자신문,"카카오게임즈의 신작 '도깨비의세계' 인게임 이미지 공개는 게임 사업 부문의 신규 출시 계획을 보여주며, 관련 시장 동향 파악에 참고할 수 있습니다.","카카오게임즈 신작 관련 소식으로, 사업 동향 파악에 참고할 수 있는 FILLER_REFERENCE로 분류됩니다.",False,False
I169,global_incident:platform_regulation:google:platform_content_moderation_obligation,competitor_general_low_relevance,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_GENERAL_LOW_RELEVANCE,overseas,72.5,2,2,2,1,2396,2396,"“아이들 스마트폰서 음란물 차단하라”…영국, 애플·구글에 경고",아시아투데이,카카오 대외협력 관점 간접 참고,"영국 정부가 Fortnite 및 Roblox 등 게임 플랫폼에서 미성년자-낯선 사람 간 대화 금지를 검토한다는 기사이나, 카카오의 핵심 서비스인 카카오톡 등과는 직접적인 영향 경로가 약함. 게임 산업에 한정된 이슈로 판단.",False,True
I170,구글 플레이 매출 순위,구글,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_GENERAL_LOW_RELEVANCE,overseas,70.75,2,2,2,2,2458,"2458,2455","[주간 모바일 차트] 서브컬처 대작 ‘이환’, 구글 최고 매출 순위 ‘경신’ | [위클리 게임] 이환, '라크리모사' 앞세워 구글 매출 6위로 '급상승'",경향게임스 | 글로벌이코노믹,"모바일 게임의 구글 플레이 최고 매출 순위 경신은 게임 시장의 트렌드 및 성공 요인을 파악하는 데 참고할 수 있으나, 카카오의 직접적인 사업 영향은 제한적입니다. / 모바일 게임의 구글 플레이 매출 순위 변동은 게임 시장의 트렌드를 파악하는 데 도움이 될 수 있으나, 카카오의 직접적인 사업 영향은 미미합니다.","게임 관련 매출 순위 정보로, 카카오 대외협력팀의 주요 관심사와 직접적인 연관성이 낮아 LOW_VALUE_PR로 분류합니다.",False,True
I171,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,528,528,"공정위, 2026년 유통·대리점 분야 서면실태조사 실시…영업이익률 신규 조사",BBS불교방송,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,"공정위의 유통·대리점 분야 서면실태조사 실시 기사이나, '2026년'이라는 시점을 언급하며 직접적인 현안으로 보기 어려움. 카카오의 현 경영진이 즉각적으로 인지하고 대응해야 할 우선순위 이슈로 판단되지 않음. / v23_category_reassign:government_without_policy_basis",False,True
I172,government_general_low_relevance:특징주 im금융지주 금융위 자본규제 완화 기대에도 5 대 하락 증권가 실적 밸류 매력 유효,government_general_low_relevance,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,881,881,"[특징주] iM금융지주, 금융위 자본규제 완화 기대에도 5%대 하락…증권가 ""실적·밸류 매력 유효""",tokenpost.kr,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,"iM금융지주 관련 기사로, 금융위 자본규제 완화 기대와 주가 하락을 다루고 있으나 카카오와의 직접적인 연관성이나 영향 경로를 파악하기 어려움. '증권가'의 전망이라는 내용만으로는 카카오의 핵심 이슈로 보기 어려움. / v23_category_reassign:government_without_policy_basis",False,True
I173,카카오뱅크 AI 퀴즈,이벤트/퀴즈,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-272.5,4,4,1,1,30,30,오늘도 제품 이름 맞히기…카카오뱅크 AI 퀴즈 정답 공개,위키트리,카카오뱅크의 AI 퀴즈 이벤트와 관련된 내용.,"단순 홍보성 이벤트로, 카카오 대외협력팀이 알아야 할 핵심 이슈로 보기 어려움.",True,True
I174,카카오뱅크 AI 이모지 퀴즈,이벤트/퀴즈,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-272.5,4,4,1,1,60,60,카카오뱅크 AI 이모지 퀴즈 정답(6월9일),gametoc.co.kr,카카오뱅크 AI 이모지 퀴즈 정답 공개 관련 내용.,"단순 홍보성 이벤트로, 카카오 대외협력팀이 알아야 할 핵심 이슈로 보기 어려움.",True,True
