id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
45,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오엔터, 웹툰·웹소설 자회사 3곳 통합…IP 경쟁력 강화",카카오엔터 웹툰 웹소설 자회사 3곳 통합 ip 경쟁력 강화,서울경제TV,서울경제TV,"Fri, 14 Aug 2026 01:33:01 GMT","카카오엔터, 웹툰·웹소설 자회사 3곳 통합…IP 경쟁력 강화 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE01SnJzdFdwLUZMckpwenNDcXI3MTVPZWFHcEFWa0xGZTdLbHdLYjNmSmVxRkZ1YUNnTEliNV9HdnoxeFlhOUJlYm1QN1ZqU3Q3aEJvSWswQTdENFByMk0xV2J5Rl8?oc=5,google_rss_카카오 when:4d,39.5,10.5,,,"카카오,카카오엔터",,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.5,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오엔터 웹툰 웹소설 자회사 3곳 통합 ip 경쟁력 강화,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오엔터 웹툰 웹소설 자회사 3곳 통합 ip 경쟁력 강화,self_strategic_reference,,,
2087,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,'쿠팡천하' 속 C커머스 파상공세… '디지털 소외' 없는 이커머스 혁신 절실,쿠팡천하 속 c커머스 파상공세 디지털 소외 없는 이커머스 혁신 절실,디지털포용뉴스,디지털포용뉴스,"Sun, 16 Aug 2026 01:23:16 GMT",'쿠팡천하' 속 C커머스 파상공세… '디지털 소외' 없는 이커머스 혁신 절실 디지털포용뉴스,https://news.google.com/rss/articles/CBMibEFVX3lxTE5XNFZGY2JxcTJJdXZTeWtaTGs1SnJLanM2QkdWUlVVYTU5M3pBRkpfbGV1NWtVMzk4eFhSMG1FaW1ld1NjRjU0OGZtSXR2S0dZRUF2ak01djYzbHh3XzFaZGU5YUFRbW1xeV9ZTg?oc=5,google_rss_쿠팡 when:4d,39.5,4.0,,,쿠팡,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:쿠팡천하 속 c커머스 파상공세 디지털 소외 없는 이커머스 혁신 절실,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:쿠팡천하 속 c커머스 파상공세 디지털 소외 없는 이커머스 혁신 절실,comp_domestic_finance_commerce,,,
2287,경쟁사/해외이슈,경쟁사_해외이슈,토스,"당근, 전국 40만 토스 가맹점 품는다…홍보·주문·결제 하나로",당근 전국 40만 토스 가맹점 품는다 홍보 주문 결제 하나로,네이트,네이트,"Sun, 16 Aug 2026 00:01:00 GMT","당근, 전국 40만 토스 가맹점 품는다…홍보·주문·결제 하나로 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFAxMkFwaWNUbEt5RE5iOGFaOUFNUF9HVi1jbHg4eFNNUXcwR18zWEdlVWhFV0J6VDQ1Z2dsS21La241OEhQNVJLbTlJdUdYRFRfM2tn?oc=5,google_rss_토스 개인정보 when:4d,39.5,4.0,,,토스,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:당근 전국 40만 토스 가맹점 품는다 홍보 주문 결제 하나로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:당근 전국 40만 토스 가맹점 품는다 홍보 주문 결제 하나로,comp_domestic_finance_commerce,,,
2214,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스, 앱인토스 출시 1년 만에 미니앱 1만개 돌파",토스 앱인토스 출시 1년 만에 미니앱 1만개 돌파,아주경제,아주경제,"Sun, 16 Aug 2026 00:00:00 GMT","토스, 앱인토스 출시 1년 만에 미니앱 1만개 돌파 아주경제",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9tcmszeDdQd0tCSzdrLUZ4UHRzZXlUTnRfVFp4UGVVakJHMExEUjdTd1hjWWRzV21lalFRQVV5UHUtbTUtZktoVl83eWhubTBETnFRTFZITk_SAVhBVV95cUxPbXJrM3g3UHdLQks3ay1GeFB0c2V5VE50X1RaeFBlVWpCRzBMRFI3U3dYY1lkc1dtZWpRUUFVeVB1LW01LWZLaFZfN3lobm0wRE5xUUxWSE5P?oc=5,google_rss_토스 when:4d,39.5,4.0,,,토스,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,39.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스 앱인토스 출시 1년 만에 미니앱 1만개 돌파,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스 앱인토스 출시 1년 만에 미니앱 1만개 돌파,comp_domestic_finance_commerce,,,
2231,경쟁사/해외이슈,경쟁사_해외이슈,토스,"고객 넓히는 저축은행, 포용금융 챙기는 토스…토스스코어 '윈윈'",고객 넓히는 저축은행 포용금융 챙기는 토스 토스스코어 윈윈,v.daum.net,v.daum.net,"Sat, 15 Aug 2026 22:00:07 GMT","고객 넓히는 저축은행, 포용금융 챙기는 토스…토스스코어 '윈윈' v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE44amFJdnFQWEJRbXpYVE5ESWJpMlRQQ3pjZ1dmdW5qR3UwVk1vNE9FZHRfTDZnSk04aTZUdDZBMFQwbkNNakRYZHlHTQ?oc=5,google_rss_토스 when:4d,39.5,4.0,,,토스,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.5,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:고객 넓히는 저축은행 포용금융 챙기는 토스 토스스코어 윈윈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:고객 넓히는 저축은행 포용금융 챙기는 토스 토스스코어 윈윈,self_filler_reference,,,
2187,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡 CPLB, 프리미엄 PB '한눈담다' 출시…생필품 라인업 확대",쿠팡 cplb 프리미엄 pb 한눈담다 출시 생필품 라인업 확대,파이낸셜뉴스,파이낸셜뉴스,"Thu, 13 Aug 2026 23:54:51 GMT","쿠팡 CPLB, 프리미엄 PB '한눈담다' 출시…생필품 라인업 확대 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1XWThjUnNwZDNrLUFEY2VLODNvR19kblVSS2lqMmpqN29tRGhQSzE5b0hNdHFHZThVd2FIY0V0SzJYMWJKaWxpUlJlUDl2QnhBNHl3cWp3VHJlQQ?oc=5,google_rss_쿠팡 site:fnnews.com when:4d,39.0,4.0,,,쿠팡,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,coupang,39.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 cplb 프리미엄 pb 한눈담다 출시 생필품 라인업 확대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 cplb 프리미엄 pb 한눈담다 출시 생필품 라인업 확대,comp_domestic_strategy,,,
2146,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡풀필먼트서비스, 말복 맞아 임직원에 삼계탕…""안전 최선""",쿠팡풀필먼트서비스 말복 맞아 임직원에 삼계탕 안전 최선,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 05:42:21 GMT","쿠팡풀필먼트서비스, 말복 맞아 임직원에 삼계탕…""안전 최선"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5ORE10YUVSVmFTNngxcjdzWkZWYmR6RE1kZW1oaWZZV0gzZE9CZl91Zlo2bE9SYkRjSXlycWZIVUVEMmFJTXFveWIxeU04Y1JmNElXcDZZNkRyZw?oc=5,google_rss_쿠팡 AI when:4d,39.0,4.0,,,쿠팡,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡풀필먼트서비스 말복 맞아 임직원에 삼계탕 안전 최선,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡풀필먼트서비스 말복 맞아 임직원에 삼계탕 안전 최선,comp_domestic_strategy,,,
2304,경쟁사/해외이슈,경쟁사_해외이슈,토스,"당근, 전국 40만 토스 가맹점 품는다…홍보·주문·결제 하나로",당근 전국 40만 토스 가맹점 품는다 홍보 주문 결제 하나로,매일경제,매일경제,"Fri, 14 Aug 2026 05:30:13 GMT","당근, 전국 40만 토스 가맹점 품는다…홍보·주문·결제 하나로 매일경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE4tNnJ1TGFYZHVHUzZCajFDVTI4cVFURGdfS21SdDRua2pKSmt6OW9tb0lvLWZVT2NxQWNzNGlVN3JnXzhqZi1hMUI2aHlzQnU0ZEp4N2x3?oc=5,google_rss_토스 site:mk.co.kr when:4d,39.0,4.0,,,토스,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:당근 전국 40만 토스 가맹점 품는다 홍보 주문 결제 하나로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:당근 전국 40만 토스 가맹점 품는다 홍보 주문 결제 하나로,comp_domestic_finance_commerce,,,
2988,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 알리바바 지원 받아 中전용 대규모언어모델 훈련",애플 알리바바 지원 받아 전용 대규모언어모델 훈련,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 05:21:24 GMT","애플, 알리바바 지원 받아 中전용 대규모언어모델 훈련 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBURURFQzBpU1I1UGFvWi1BbnA2SXVZNm9xSUM1M29JWFk0NTZTSHhHd1VFM3RrWTBERkk4bGR3ekd5ejRwZXFLUFloMXhteHY3dVJfRTFUNGlMQQ?oc=5,google_rss_애플 site:fnnews.com when:4d,39.0,4.0,,,애플,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:애플 알리바바 지원 받아 전용 대규모언어모델 훈련,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:애플 알리바바 지원 받아 전용 대규모언어모델 훈련,comp_overseas_regulation_data,,,
2186,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"""복날엔 삼계탕"" 쿠팡풀필먼트서비스, 말복 맞아 전국 센터 보양식 지원",복날엔 삼계탕 쿠팡풀필먼트서비스 말복 맞아 전국 센터 보양식 지원,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 05:15:44 GMT","""복날엔 삼계탕"" 쿠팡풀필먼트서비스, 말복 맞아 전국 센터 보양식 지원 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5JcjExRFg3bWZDSFFPVG5FMTlzdVNDVFVSam5IYUpyYk1INDE3UXpiN0g4TTVyT1FyMnBBbTM2ejVKWDJlVnZYWkppUzQtNXlBZWdEQy0ycXl3dw?oc=5,google_rss_쿠팡 site:fnnews.com when:4d,39.0,4.0,,,쿠팡,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:복날엔 삼계탕 쿠팡풀필먼트서비스 말복 맞아 전국 센터 보양식 지원,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:복날엔 삼계탕 쿠팡풀필먼트서비스 말복 맞아 전국 센터 보양식 지원,comp_domestic_strategy,,,
2320,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스, '앱인토스' 미니앱 1만개 돌파…출시 1년 만",토스 앱인토스 미니앱 1만개 돌파 출시 1년 만,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 02:39:34 GMT","토스, '앱인토스' 미니앱 1만개 돌파…출시 1년 만 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE54NS1VVXlaSnE5NkNueXJzWldkSC1saUl5ZElFSUdFNk9XZGZHMHdRXzB5TTA3OTdqWUpXanFlX2VWUmpkd3pGcFZQSTRzNjRYMkVqNzljbVM5Zw?oc=5,google_rss_토스 site:fnnews.com when:4d,39.0,4.0,,,토스,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,39.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스 앱인토스 미니앱 1만개 돌파 출시 1년 만,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스 앱인토스 미니앱 1만개 돌파 출시 1년 만,comp_domestic_finance_commerce,,,
2343,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"""24시간 배달 한다"" 배민, 수도권 시범운영…배달앱 심야 경쟁 본격화",24시간 배달 한다 배민 수도권 시범운영 배달앱 심야 경쟁 본격화,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 00:56:03 GMT","""24시간 배달 한다"" 배민, 수도권 시범운영…배달앱 심야 경쟁 본격화 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBSWEVlMDZ4V0RVZ1J6dFhWMHV0bEVBWWtUWVllZ2dhcnRWRzdVYWswT0JwZzh2aWM1ejhRbkhSR3RsUXg4ZTltOUI1YTB3azNoRFIxX0txSUp1Zw?oc=5,google_rss_배달의민족 when:4d,39.0,4.0,,,배달의민족,,,,,,,general,0.0,,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.0,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
2731,경쟁사/해외이슈,경쟁사_해외이슈,메타,"삼성전자, 딥러닝 권위자 한보형·메타 출신 한태린 영입…반도체 AX 속도",삼성전자 딥러닝 권위자 한보형 메타 출신 한태린 영입 반도체 ax 속도,아시아경제,아시아경제,"Fri, 14 Aug 2026 00:33:25 GMT","삼성전자, 딥러닝 권위자 한보형·메타 출신 한태린 영입…반도체 AX 속도 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1JUHNXNHQ3Rk5obUlSWWNJb0Iwd0F3OXBJNEh5X0lpeXY1NVZxbUQxV0VKTmswVERxQWRXYi1DSTZ4NTNiaXR3Nmcta1dJVlVXSlZnclNTREM5VFo5WEc0Wg?oc=5,google_rss_메타 when:4d,39.0,4.0,,,메타,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,39.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:삼성전자 딥러닝 권위자 한보형 메타 출신 한태린 영입 반도체 ax 속도,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:삼성전자 딥러닝 권위자 한보형 메타 출신 한태린 영입 반도체 ax 속도,competitor_general_low_relevance,,,
2147,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡CPLB, 프리미엄 PB '한눈담다' 출시…생필품·식품 공략",쿠팡cplb 프리미엄 pb 한눈담다 출시 생필품 식품 공략,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 00:09:09 GMT","쿠팡CPLB, 프리미엄 PB '한눈담다' 출시…생필품·식품 공략 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBpcEdEaGhVYk1XVVNydWFGcTRHTk9taWxwX2NxN0tqWHlsNFhZYTZEYmVSa2xsRlc2akJhNU5hUm9BaVh6THZTVGxBLV9yT3JlaURXcHJSNHV0Zw?oc=5,google_rss_쿠팡 AI when:4d,39.0,4.0,,,쿠팡,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,coupang,39.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡cplb 프리미엄 pb 한눈담다 출시 생필품 식품 공략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡cplb 프리미엄 pb 한눈담다 출시 생필품 식품 공략,comp_domestic_strategy,,,
59,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 정신아, 상반기 보수 12.1억원…'카톡 개편' 홍민택 28.2억원",카카오 정신아 상반기 보수 12 1억원 카톡 개편 홍민택 28 2억원,뉴시스,뉴시스,"Fri, 14 Aug 2026 08:23:46 GMT","카카오 정신아, 상반기 보수 12.1억원…'카톡 개편' 홍민택 28.2억원 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE96dmJlc2FWWThtRVpVWlVDVEJtVjAtb1NxQmNzMmZxM3NJT0FjdXdsQzFpeGRDcThaMWpPc2JvVU8zNW5VYUlXbGp2ekREbkQwN2lPb0xNUFkxazZMYmlScdIBeEFVX3lxTFAwbWc1ZVl1TXZyS0xCWGRHWkEzSm5uQVhGcGpMZ0UxQTVLTDB4anllLTlTN2NpdDdFZzV3cTh4bWZGa2xVZjdDZjJLbDVSZHJRUzJyVWt6N3I5ZVkwQWhCSXIzRl9qOElScy1aSzctci1GZ3JmOElGbw?oc=5,google_rss_카카오 when:4d,38.5,10.5,,,"카카오,카카오서비스,카카오톡",,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,38.5,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 정신아 상반기 보수 12 1억원 카톡 개편 홍민택 28 2억원,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 정신아 상반기 보수 12 1억원 카톡 개편 홍민택 28 2억원,self_strategic_reference,,,
1861,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""배송 이제 우리가 직접 할게요"" 네이버 폭탄 선언에 이커머스 왕자 탈환 성공할까? Ohio-class Submarine (ODbqaAfIRS)",배송 이제 우리가 직접 할게요 네이버 폭탄 선언에 이커머스 왕자 탈환 성공할까 ohio class submarine odbqaafirs,Mshale,Mshale,"Thu, 13 Aug 2026 22:50:18 GMT","""배송 이제 우리가 직접 할게요"" 네이버 폭탄 선언에 이커머스 왕자 탈환 성공할까? Ohio-class Submarine (ODbqaAfIRS) Mshale",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9DM0ZqbTR6emlhYnpKWFpwZVpiRGNkU2hxd2xHeUVBaWY0YVZQbnNBSzBBeXkxbVFINVdMeUJqdjd2Y0JnQXQ0eEt5YUtWaTVNSG45NmdWV1B2NnM?oc=5,google_rss_네이버 과징금 when:4d,38.5,6.5,,,네이버,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,38.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:배송 이제 우리가 직접 할게요 네이버 폭탄 선언에 이커머스 왕자 탈환 성공할까 ohio class subma,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:배송 이제 우리가 직접 할게요 네이버 폭탄 선언에 이커머스 왕자 탈환 성공할까 ohio class subma,comp_domestic_finance_commerce,,,
