검색어,기사제목,발행기관,기사 전체 내용,발행일시,링크
카카오,"카카오페이, 연매출 5억원 이하신규 소상공인 가맹점 수수료 면제 - 아시아투데이",아시아투데이,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE5XYzVNeEIzeVNmZWE4cmFUdTMxcXFEbmQ5ZUhuckRhd3lCU1UzWDZHako5SUxGUkdEQTUtVHpSNFh6a1JDaU9JOFhqSVJ1QzNyb204OGFtSEIzQS1zeVZRMGs3SEdfMUZrbGN1M3hR?oc=5"" target=""_blank"">카카오페이, 연매출 5억원 이하신규 소상공인 가맹점 수수료 면제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">아시아투데이</font>",2026-05-22 00:56,https://news.google.com/rss/articles/CBMibkFVX3lxTE5XYzVNeEIzeVNmZWE4cmFUdTMxcXFEbmQ5ZUhuckRhd3lCU1UzWDZHako5SUxGUkdEQTUtVHpSNFh6a1JDaU9JOFhqSVJ1QzNyb204OGFtSEIzQS1zeVZRMGs3SEdfMUZrbGN1M3hR?oc=5
카카오,"카카오뱅크, 1분기 중저신용자에 4500억원 규모 신용대출 공급 - 뉴스핌",뉴스핌,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE5aOHppcnhkT1hXc0ltMEhLSjJTWFpaUHRvOE9uSWxQOUNmdjlIX0ZxM2tzNkNHWjlVZUpOdlNpcENINERtVW1ndkhENDVqS1BWVER0OXRpSGxrYkdW?oc=5"" target=""_blank"">카카오뱅크, 1분기 중저신용자에 4500억원 규모 신용대출 공급</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스핌</font>",2026-05-22 07:49,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5aOHppcnhkT1hXc0ltMEhLSjJTWFpaUHRvOE9uSWxQOUNmdjlIX0ZxM2tzNkNHWjlVZUpOdlNpcENINERtVW1ndkhENDVqS1BWVER0OXRpSGxrYkdW?oc=5
카카오,"카카오페이, 영세 가맹점 결제 수수료 면제 지원 - 더리포트",더리포트,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE5yaWxzUEFpRFhNSjBvVUQyd3RIWUFuMkh1QTlSMG15a09sWU1NcnZsSE9ic1YtQWU2ZFk2OFF5UnVTeUs0OG1KcHBPQlFTUTEzT2ZhWFQ2VlB2ajNmaXFSNDdDXzU3eVROUUNLTk9R?oc=5"" target=""_blank"">카카오페이, 영세 가맹점 결제 수수료 면제 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">더리포트</font>",2026-05-22 02:52,https://news.google.com/rss/articles/CBMibkFVX3lxTE5yaWxzUEFpRFhNSjBvVUQyd3RIWUFuMkh1QTlSMG15a09sWU1NcnZsSE9ic1YtQWU2ZFk2OFF5UnVTeUs0OG1KcHBPQlFTUTEzT2ZhWFQ2VlB2ajNmaXFSNDdDXzU3eVROUUNLTk9R?oc=5
카카오,"카톡 선물하기 '7년째 1위' 스벅, '탱크데이' 역풍에도 1~4위 독식 - 머니투데이 - 머니투데이",머니투데이,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE5NakdjLVZYZ3ZTWjlGZWY5X2Y5NWFPT2IyMnhKd1g0T0VNM0U4ZVVFTlhOR0hMZnNhVlZ0WnpwSWpIeFpfLW5mQnBONFRnQ2MyVWgtOTh5YkZtc2pWNTc2MEpTcThPSjlzYW5SdtIBbEFVX3lxTE5NakdjLVZYZ3ZTWjlGZWY5X2Y5NWFPT2IyMnhKd1g0T0VNM0U4ZVVFTlhOR0hMZnNhVlZ0WnpwSWpIeFpfLW5mQnBONFRnQ2MyVWgtOTh5YkZtc2pWNTc2MEpTcThPSjlzYW5Sdg?oc=5"" target=""_blank"">카톡 선물하기 '7년째 1위' 스벅, '탱크데이' 역풍에도 1~4위 독식 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>",2026-05-22 02:27,https://news.google.com/rss/articles/CBMibEFVX3lxTE5NakdjLVZYZ3ZTWjlGZWY5X2Y5NWFPT2IyMnhKd1g0T0VNM0U4ZVVFTlhOR0hMZnNhVlZ0WnpwSWpIeFpfLW5mQnBONFRnQ2MyVWgtOTh5YkZtc2pWNTc2MEpTcThPSjlzYW5SdtIBbEFVX3lxTE5NakdjLVZYZ3ZTWjlGZWY5X2Y5NWFPT2IyMnhKd1g0T0VNM0U4ZVVFTlhOR0hMZnNhVlZ0WnpwSWpIeFpfLW5mQnBONFRnQ2MyVWgtOTh5YkZtc2pWNTc2MEpTcThPSjlzYW5Sdg?oc=5
카카오,"[핀테크업계 소식] 카카오페이, 토스 - 파이낸셜포스트",파이낸셜포스트,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE85WkNyTTRteVFPLW9JdDlIdTNPTFhmV2VoLWF2eW9nTVh6cHVLc0t6RWNjTkJGMUNxMHRyem9KQ0IzU1ZlRG9QRko3Vy04NmJkZlI3bm1RUWNkME85dGlaVjFNX1RiekxPbGFjMjZ5d1Nyb3BM?oc=5"" target=""_blank"">[핀테크업계 소식] 카카오페이, 토스</a>&nbsp;&nbsp;<font color=""#6f6f6f"">파이낸셜포스트</font>",2026-05-22 05:47,https://news.google.com/rss/articles/CBMidEFVX3lxTE85WkNyTTRteVFPLW9JdDlIdTNPTFhmV2VoLWF2eW9nTVh6cHVLc0t6RWNjTkJGMUNxMHRyem9KQ0IzU1ZlRG9QRko3Vy04NmJkZlI3bm1RUWNkME85dGlaVjFNX1RiekxPbGFjMjZ5d1Nyb3BM?oc=5
카카오,"카카오뱅크, 중·저신용 대출 확대⋯1분기 4500억원 공급 - 이투데이",이투데이,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1SdFF2NFJocUhBa3Y4VkdvNXhSQkFjN2FqVEl5VGp5bDVjTXJqT0tRSHJhVjVtcGNQR1BHYW9nTlFHQjJqb25mMUNNZk1jbXdlalJheQ?oc=5"" target=""_blank"">카카오뱅크, 중·저신용 대출 확대⋯1분기 4500억원 공급</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이투데이</font>",2026-05-22 06:49,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1SdFF2NFJocUhBa3Y4VkdvNXhSQkFjN2FqVEl5VGp5bDVjTXJqT0tRSHJhVjVtcGNQR1BHYW9nTlFHQjJqb25mMUNNZk1jbXdlalJheQ?oc=5
카카오,미션 참여하면 '이것'을…카카오페이 퀴즈타임 정답은? - 위키트리,위키트리,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE5sMjYyMkNndFZWMGJXbEFIMXl0S29va21fdWQydmZCMWlNb085ZWJwcDVnTlVVa2R1dXhwbzhYRldPM0ZidXV1YldpbEhINXVjWDhqX29B?oc=5"" target=""_blank"">미션 참여하면 '이것'을…카카오페이 퀴즈타임 정답은?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">위키트리</font>",2026-05-22 01:28,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5sMjYyMkNndFZWMGJXbEFIMXl0S29va21fdWQydmZCMWlNb085ZWJwcDVnTlVVa2R1dXhwbzhYRldPM0ZidXV1YldpbEhINXVjWDhqX29B?oc=5
카카오,"카카오페이, 신규 영세 가맹점 수수료 면제 확대…소상공인 마케팅 지원 강화 - SR타임스",SR타임스,"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTFBqRFcxRGFEeldZd1RiMUVuRi1UMDZ1d21HSEh2VEhUcWs2b1JIcjVkTlRGeElrRGJjVnFyeEpHYUFKV1ZSZUh6MzBhRWZHUkg0YVhlT0o2RlNsYWkxZnRhMTRGMTVlc05BaTUw0gFrQVVfeXFMUGpEVzFEYUR6V1l3VGIxRW5GLVQwNnV3bUdISHZUSFRxazZvUkhyNWROVEZ4SWtEYmNWcXJ4SkdhQUpXVlJlSHozMGFFZkdSSDRhWGVPSjZGU2xhaTFmdGExNEYxNWVzTkFpNTA?oc=5"" target=""_blank"">카카오페이, 신규 영세 가맹점 수수료 면제 확대…소상공인 마케팅 지원 강화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SR타임스</font>",2026-05-22 05:26,https://news.google.com/rss/articles/CBMia0FVX3lxTFBqRFcxRGFEeldZd1RiMUVuRi1UMDZ1d21HSEh2VEhUcWs2b1JIcjVkTlRGeElrRGJjVnFyeEpHYUFKV1ZSZUh6MzBhRWZHUkg0YVhlT0o2RlNsYWkxZnRhMTRGMTVlc05BaTUw0gFrQVVfeXFMUGpEVzFEYUR6V1l3VGIxRW5GLVQwNnV3bUdISHZUSFRxazZvUkhyNWROVEZ4SWtEYmNWcXJ4SkdhQUpXVlJlSHozMGFFZkdSSDRhWGVPSjZGU2xhaTFmdGExNEYxNWVzTkFpNTA?oc=5
카카오,"카카오뱅크, 1분기 중·저신용 대출 4500억 공급… 누적 16조 돌파 - 파이낸셜리뷰",파이낸셜리뷰,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE0xRmpneUxmelFkOFZodWo5Z2FmSG1wQUlmYnJqSm9ycXlnY0lVN09DUjNma1h4cWN1OHdudWtVY3JQeEYtejVVUFdMcVVoZ1JOMEtxWlBGS0drcG4xWEFOcjI2RWFnWjZ0TVZ0TVNwUFJpTXRP?oc=5"" target=""_blank"">카카오뱅크, 1분기 중·저신용 대출 4500억 공급… 누적 16조 돌파</a>&nbsp;&nbsp;<font color=""#6f6f6f"">파이낸셜리뷰</font>",2026-05-22 06:44,https://news.google.com/rss/articles/CBMidEFVX3lxTE0xRmpneUxmelFkOFZodWo5Z2FmSG1wQUlmYnJqSm9ycXlnY0lVN09DUjNma1h4cWN1OHdudWtVY3JQeEYtejVVUFdMcVVoZ1JOMEtxWlBGS0drcG4xWEFOcjI2RWFnWjZ0TVZ0TVNwUFJpTXRP?oc=5
카카오,"카카오 성과급 갈등 계열사로 확산, 본사 파업 가능성도 거론 - K뉴스통신",K뉴스통신,"<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5KNmwzV0JJX0NhWjZENW03LUgxWFZaajIxdjhVc3pOcFpVa01PS2xxa0owWHRObndSb1FXWUg2QU9tQmw2R09GTnB5a1o1Yjd6VmxORnZGYjF3cE9xQ002eVJVcU5MYUXSAWtBVV95cUxQcVAtMHVVVnNoUnJEVG9abjRnVmxQN1QwTXJKeU5IY3JMXzhRRE41aHphVktZWVNkUDZtWHBIUHpCb3BmcFIwZkNmbGdUUGM5ZDJzZDdjenUxZEFfTHNXbXBPTmJTa3EwWGNUcw?oc=5"" target=""_blank"">카카오 성과급 갈등 계열사로 확산, 본사 파업 가능성도 거론</a>&nbsp;&nbsp;<font color=""#6f6f6f"">K뉴스통신</font>",2026-05-22 05:18,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5KNmwzV0JJX0NhWjZENW03LUgxWFZaajIxdjhVc3pOcFpVa01PS2xxa0owWHRObndSb1FXWUg2QU9tQmw2R09GTnB5a1o1Yjd6VmxORnZGYjF3cE9xQ002eVJVcU5MYUXSAWtBVV95cUxQcVAtMHVVVnNoUnJEVG9abjRnVmxQN1QwTXJKeU5IY3JMXzhRRE41aHphVktZWVNkUDZtWHBIUHpCb3BmcFIwZkNmbGdUUGM5ZDJzZDdjenUxZEFfTHNXbXBPTmJTa3EwWGNUcw?oc=5
카카오,"카카오, 구글 딥마인드 '신스ID' 도입 外 - 딜사이트",딜사이트,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE4xSzk2LS1HZXdralVQb3pNRFJkZ2pUVzRKWGRjQ0JoMnhJcC04WGtxR3dUbHYxeGRBWDFPWjNETFc3Rk5ndjh3Y0docE1jcVFOdkNzbXNnSkM?oc=5"" target=""_blank"">카카오, 구글 딥마인드 '신스ID' 도입 外</a>&nbsp;&nbsp;<font color=""#6f6f6f"">딜사이트</font>",2026-05-21 21:22,https://news.google.com/rss/articles/CBMiWEFVX3lxTE4xSzk2LS1HZXdralVQb3pNRFJkZ2pUVzRKWGRjQ0JoMnhJcC04WGtxR3dUbHYxeGRBWDFPWjNETFc3Rk5ndjh3Y0docE1jcVFOdkNzbXNnSkM?oc=5
카카오,"카카오, 목표가 하향…자회사 정리보다 트래픽 회복이 관건 - 더파워",더파워,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE1UVG9IcERtRUthelBIdzdKTTNQbkxqN1ZiMHZVcUZ4cU9vdU5qMUhSMDUxSTRYYnFWSlVNVjhHVEJfdHl4QUZubVdJTm9UajZrU1MzWXpoZ2c1ZjcwRlVkQmxvY1hZbExmd2M2Uy1DOU5yckpIUExmQmpQRVQyZw?oc=5"" target=""_blank"">카카오, 목표가 하향…자회사 정리보다 트래픽 회복이 관건</a>&nbsp;&nbsp;<font color=""#6f6f6f"">더파워</font>",2026-05-22 04:23,https://news.google.com/rss/articles/CBMifkFVX3lxTE1UVG9IcERtRUthelBIdzdKTTNQbkxqN1ZiMHZVcUZ4cU9vdU5qMUhSMDUxSTRYYnFWSlVNVjhHVEJfdHl4QUZubVdJTm9UajZrU1MzWXpoZ2c1ZjcwRlVkQmxvY1hZbExmd2M2Uy1DOU5yckpIUExmQmpQRVQyZw?oc=5
카카오,"카카오페이, 신규 가맹점에 결제 수수료 면제 - 아이러브PC방",아이러브PC방,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE05OUNkbHFxcW9BMS0wSVgxY3d2UkZrUkt4S0E2UF8xRy1wOFZXUmVsbTNiaHZOUDNWUGpWYVN2YzdkSGFWa2dveWplM0wyMFEwWjI0ZVRmR1BqcUg5bVdmeUxaSEJ6OGZkclJwRk9KUXlRZ9IBckFVX3lxTE05OUNkbHFxcW9BMS0wSVgxY3d2UkZrUkt4S0E2UF8xRy1wOFZXUmVsbTNiaHZOUDNWUGpWYVN2YzdkSGFWa2dveWplM0wyMFEwWjI0ZVRmR1BqcUg5bVdmeUxaSEJ6OGZkclJwRk9KUXlRZw?oc=5"" target=""_blank"">카카오페이, 신규 가맹점에 결제 수수료 면제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">아이러브PC방</font>",2026-05-22 04:02,https://news.google.com/rss/articles/CBMickFVX3lxTE05OUNkbHFxcW9BMS0wSVgxY3d2UkZrUkt4S0E2UF8xRy1wOFZXUmVsbTNiaHZOUDNWUGpWYVN2YzdkSGFWa2dveWplM0wyMFEwWjI0ZVRmR1BqcUg5bVdmeUxaSEJ6OGZkclJwRk9KUXlRZ9IBckFVX3lxTE05OUNkbHFxcW9BMS0wSVgxY3d2UkZrUkt4S0E2UF8xRy1wOFZXUmVsbTNiaHZOUDNWUGpWYVN2YzdkSGFWa2dveWplM0wyMFEwWjI0ZVRmR1BqcUg5bVdmeUxaSEJ6OGZkclJwRk9KUXlRZw?oc=5
카카오,"카카오페이, 신규 가맹점 결제 수수료 면제…마케팅 키트 제공 - 뉴시스",뉴시스,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE9hYnE0ZUJnaW1mQVNnSmsxZ1VEaXVDQmZIZUVqNkJOdHFSX0JiYW9JNm1jN1V1eGx3WFdTQl9VcmR5ZkRZLXdqS2Ezc211d0h2RjNfeEpJWWtNd3BIY2lRbNIBeEFVX3lxTFBTdXR6X0NCSWFxLWhzbmZWX2dsOHJwWmFrdlB6VXl1ZVpvLXVkR3VWOFgteW1zWlRCSjR2S3h3UXhMdGhYdVlpQVMtaU55Wk9KcnlrVXJYR2d1Rjd2LUV2cnM3YVJCV05WdTY0dDNuSWZOMlctcGpKeg?oc=5"" target=""_blank"">카카오페이, 신규 가맹점 결제 수수료 면제…마케팅 키트 제공</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font>",2026-05-22 02:48,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9hYnE0ZUJnaW1mQVNnSmsxZ1VEaXVDQmZIZUVqNkJOdHFSX0JiYW9JNm1jN1V1eGx3WFdTQl9VcmR5ZkRZLXdqS2Ezc211d0h2RjNfeEpJWWtNd3BIY2lRbNIBeEFVX3lxTFBTdXR6X0NCSWFxLWhzbmZWX2dsOHJwWmFrdlB6VXl1ZVpvLXVkR3VWOFgteW1zWlRCSjR2S3h3UXhMdGhYdVlpQVMtaU55Wk9KcnlrVXJYR2d1Rjd2LUV2cnM3YVJCV05WdTY0dDNuSWZOMlctcGpKeg?oc=5
카카오,"파업 임박 카카오…""이러다 카톡 막히는거 아냐?"" - 박스뉴스",박스뉴스,"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE1Xa29fTXhJckc0bnFSMHdhT2lFVHYtbElmVDhuR2NTN3NMTmZqQVo2WG83MXVzWnVNaVE1dmdNTDlRSmY5VTVvZTh3VzhUQUlqU1dBeW9PREQ2QkxiaC1mVHFBdmRaTWlDNTFn?oc=5"" target=""_blank"">파업 임박 카카오…""이러다 카톡 막히는거 아냐?""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">박스뉴스</font>",2026-05-22 02:20,https://news.google.com/rss/articles/CBMia0FVX3lxTE1Xa29fTXhJckc0bnFSMHdhT2lFVHYtbElmVDhuR2NTN3NMTmZqQVo2WG83MXVzWnVNaVE1dmdNTDlRSmY5VTVvZTh3VzhUQUlqU1dBeW9PREQ2QkxiaC1mVHFBdmRaTWlDNTFn?oc=5
카카오,아하 서비스 광고 컨셉?…카카오뱅크 AI 퀴즈 정답 공개 - 위키트리,위키트리,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE1ZUlVtRHJ2NlpkLTNJZDJSeV8zNk14MTJ1NHZZdnR0eVJ0NEtPYnNiYnY5SzZidTN5aGtZSWJ5elBDLWxTRmhWbHJ4WndpTk5ReEhMYlNn?oc=5"" target=""_blank"">아하 서비스 광고 컨셉?…카카오뱅크 AI 퀴즈 정답 공개</a>&nbsp;&nbsp;<font color=""#6f6f6f"">위키트리</font>",2026-05-22 01:11,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1ZUlVtRHJ2NlpkLTNJZDJSeV8zNk14MTJ1NHZZdnR0eVJ0NEtPYnNiYnY5SzZidTN5aGtZSWJ5elBDLWxTRmhWbHJ4WndpTk5ReEhMYlNn?oc=5
카카오,"카카오게임즈, ‘우마무스메 프리티 더비’ 밸런타인 의상 육성 업데이트 - 이뉴스투데이",이뉴스투데이,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE5adkZLczAwOFVtRXhxOXotOHpGenVraWVmdGVNcWlmcFpMTEVMRmRITWxuNDE4SU1wcXVtUGNidVJYbEhjOFI4anFsSTFScGZZR0hjVlJCS2xtcHVBYS1xcFI1SFdnTy1pOEw1a2VhWUPSAXRBVV95cUxNUGhEYk9lNkJQUUYwS3ZkVjZuN1lEWUkycTRZVDdRSTVMVTdLSGVOZjFTSlFiZmV6LVBwVEFKTHpENmZoYmN5X0JhcWFFcTRwRXdWaWZqZUtNMlliOW9TUTJKWGFSY3BrTjdURFFpQkRFM3UzTw?oc=5"" target=""_blank"">카카오게임즈, ‘우마무스메 프리티 더비’ 밸런타인 의상 육성 업데이트</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이뉴스투데이</font>",2026-05-22 06:26,https://news.google.com/rss/articles/CBMicEFVX3lxTE5adkZLczAwOFVtRXhxOXotOHpGenVraWVmdGVNcWlmcFpMTEVMRmRITWxuNDE4SU1wcXVtUGNidVJYbEhjOFI4anFsSTFScGZZR0hjVlJCS2xtcHVBYS1xcFI1SFdnTy1pOEw1a2VhWUPSAXRBVV95cUxNUGhEYk9lNkJQUUYwS3ZkVjZuN1lEWUkycTRZVDdRSTVMVTdLSGVOZjFTSlFiZmV6LVBwVEFKTHpENmZoYmN5X0JhcWFFcTRwRXdWaWZqZUtNMlliOW9TUTJKWGFSY3BrTjdURFFpQkRFM3UzTw?oc=5
카카오,"카카오페이, 올해 말까지 신규 가맹점 대상 결제 수수료 면제 - IT비즈뉴스",IT비즈뉴스,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE5tSkxuQTd5c1BRZUNQeGI5cXpMTUR2aGlyV054bU01QTJiV2xwLUxielVxWFBtbjdhQXZtYk5hWXF5VF90SS1VX04tWEEyTG94U3lhQm92SHBvN0JPQnZXb2Zzb3Vwemd1b3A3eQ?oc=5"" target=""_blank"">카카오페이, 올해 말까지 신규 가맹점 대상 결제 수수료 면제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IT비즈뉴스</font>",2026-05-22 06:38,https://news.google.com/rss/articles/CBMibEFVX3lxTE5tSkxuQTd5c1BRZUNQeGI5cXpMTUR2aGlyV054bU01QTJiV2xwLUxielVxWFBtbjdhQXZtYk5hWXF5VF90SS1VX04tWEEyTG94U3lhQm92SHBvN0JPQnZXb2Zzb3Vwemd1b3A3eQ?oc=5
카카오,카카오 빠지고 금융사 참전 확대…‘두나무-네이버’ 빅딜에 개미들 설렌다 - 주주경제신문,주주경제신문,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBXMWs0aFlRdUNwSDRibHNaOTlqRmZlQnZ6TW1rNnU0RXpVTUdETklSRFo1Qy1XUHB2TGdxZ1hNbENPdFpWcnl6MzhSd1Nldkp1cnFrY0k5ODdyMUJrZC0wVS1hcmlMQ2wz?oc=5"" target=""_blank"">카카오 빠지고 금융사 참전 확대…‘두나무-네이버’ 빅딜에 개미들 설렌다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">주주경제신문</font>",2026-05-22 02:06,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBXMWs0aFlRdUNwSDRibHNaOTlqRmZlQnZ6TW1rNnU0RXpVTUdETklSRFo1Qy1XUHB2TGdxZ1hNbENPdFpWcnl6MzhSd1Nldkp1cnFrY0k5ODdyMUJrZC0wVS1hcmlMQ2wz?oc=5
카카오,카카오게임즈 '우마무스메' 새 캐릭터 선봬 - 더게임스,더게임스,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE5VaVV5VjFVMHpKNVFzbkhicWVmQlNVdTZrb3FkVUtwN2xSdUdtTHRtdmlleFZtWjlCT0RqcVZXbWpfQ2I5dzZOc1lEY1dwa2N0MFdFblJzT3EzaFRPMTdCR3FqeHRrcXMxNDFiSg?oc=5"" target=""_blank"">카카오게임즈 '우마무스메' 새 캐릭터 선봬</a>&nbsp;&nbsp;<font color=""#6f6f6f"">더게임스</font>",2026-05-22 06:02,https://news.google.com/rss/articles/CBMibEFVX3lxTE5VaVV5VjFVMHpKNVFzbkhicWVmQlNVdTZrb3FkVUtwN2xSdUdtTHRtdmlleFZtWjlCT0RqcVZXbWpfQ2I5dzZOc1lEY1dwa2N0MFdFblJzT3EzaFRPMTdCR3FqeHRrcXMxNDFiSg?oc=5
카카오,"카카오페이, 신규 가맹점에 결제 수수료 면제·마케팅 지원 - 뉴스웰",뉴스웰,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE0zck1QUEowMHpYbzM3ZmdmVVMyLWhhT1pvYjZGanBRdU45Q0VZMTNTbmpHaE5SRWJvbEtGa3plYjJYZlFhajZVTjJPWXdSMEtvZGZYVnZ0NnZ6b213Q3hOckFNcGJYallwQ2tqQQ?oc=5"" target=""_blank"">카카오페이, 신규 가맹점에 결제 수수료 면제·마케팅 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스웰</font>",2026-05-22 00:31,https://news.google.com/rss/articles/CBMibEFVX3lxTE0zck1QUEowMHpYbzM3ZmdmVVMyLWhhT1pvYjZGanBRdU45Q0VZMTNTbmpHaE5SRWJvbEtGa3plYjJYZlFhajZVTjJPWXdSMEtvZGZYVnZ0NnZ6b213Q3hOckFNcGJYallwQ2tqQQ?oc=5
카카오,"카카오페이, 영세 가맹점 결제수수료 면제 - 더팩트",더팩트,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8zY0VqNjhPTlNFSGFUWHptQ1ZhYkQ2Y3RiS0dIUXduWG9HM2Q3NDZDMGpDRjNrLTZZbWRKV292ZnY1bzlsVHU0RDlodGtqcnloejJ3SndvbHNJZ9IBWkFVX3lxTE8zY0VqNjhPTlNFSGFUWHptQ1ZhYkQ2Y3RiS0dIUXduWG9HM2Q3NDZDMGpDRjNrLTZZbWRKV292ZnY1bzlsVHU0RDlodGtqcnloejJ3SndvbHNJZw?oc=5"" target=""_blank"">카카오페이, 영세 가맹점 결제수수료 면제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">더팩트</font>",2026-05-22 05:33,https://news.google.com/rss/articles/CBMiWkFVX3lxTE8zY0VqNjhPTlNFSGFUWHptQ1ZhYkQ2Y3RiS0dIUXduWG9HM2Q3NDZDMGpDRjNrLTZZbWRKV292ZnY1bzlsVHU0RDlodGtqcnloejJ3SndvbHNJZ9IBWkFVX3lxTE8zY0VqNjhPTlNFSGFUWHptQ1ZhYkQ2Y3RiS0dIUXduWG9HM2Q3NDZDMGpDRjNrLTZZbWRKV292ZnY1bzlsVHU0RDlodGtqcnloejJ3SndvbHNJZw?oc=5
카카오,"카카오페이, 신규 가맹점 결제 수수료 면제...결제 생태계 확대 나서 - 디지털투데이",디지털투데이,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTFBfSTZBZ0RmRVpNcERFU0JScW1YZ01ucWdfeV9IXzNOSGt2LV9qRGM4azN0R044eHVSOENsRVlRRWZGbUFhaER6a3hqbl9TV1JKekpJWlFyT2tPc1lGN0FtYmMxYzdrRHU3aWpoMDdMRmlJQkk?oc=5"" target=""_blank"">카카오페이, 신규 가맹점 결제 수수료 면제...결제 생태계 확대 나서</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디지털투데이</font>",2026-05-22 01:19,https://news.google.com/rss/articles/CBMic0FVX3lxTFBfSTZBZ0RmRVpNcERFU0JScW1YZ01ucWdfeV9IXzNOSGt2LV9qRGM4azN0R044eHVSOENsRVlRRWZGbUFhaER6a3hqbl9TV1JKekpJWlFyT2tPc1lGN0FtYmMxYzdrRHU3aWpoMDdMRmlJQkk?oc=5
카카오,삼성發 성과급 갈등 금융권 확산…카카오 계열사 노사 충돌 격화 - ppss.kr,ppss.kr,"<a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTE9reXhNNC03blZkajhReE9xSkdaOC1uSXM0TDV1RFAwVVRDTGV6SFFMRl9uemV5amFCbzNjclZLXzA0SmlaVGRoUng0T1UzUVM5Umtia0lrSjF4eUlUZVlGU0M0NVY?oc=5"" target=""_blank"">삼성發 성과급 갈등 금융권 확산…카카오 계열사 노사 충돌 격화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ppss.kr</font>",2026-05-22 05:54,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9reXhNNC03blZkajhReE9xSkdaOC1uSXM0TDV1RFAwVVRDTGV6SFFMRl9uemV5amFCbzNjclZLXzA0SmlaVGRoUng0T1UzUVM5Umtia0lrSjF4eUlUZVlGU0M0NVY?oc=5
카카오,철강B2B - 이야드,이야드,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE1lMVBFTWxoR0d0NTVpVHdhQ1NnWVVwZjhwbWdUTC0zVzk5TEwyQnhpQWI2N0dGalJOQ1Q2cFBOYUwtTElwaktkemZPTnhkM1RHRTFj?oc=5"" target=""_blank"">철강B2B</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이야드</font>",2026-05-22 06:21,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1lMVBFTWxoR0d0NTVpVHdhQ1NnWVVwZjhwbWdUTC0zVzk5TEwyQnhpQWI2N0dGalJOQ1Q2cFBOYUwtTElwaktkemZPTnhkM1RHRTFj?oc=5
