id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
412,정부/국회,정부_국회,공정거래위원회,"티빙, 신원 미상 해킹에 개인정보 유출",티빙 신원 미상 해킹에 개인정보 유출,디지털데일리,디지털데일리,"Wed, 03 Jun 2026 05:06:24 GMT","티빙, 신원 미상 해킹에 개인정보 유출 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5iRWgzQU1zZEhieHpFbWpIWGRKaWwyQjNRaE9xZ3J0R2FIQmYzdV8wOURjQkRzZGVnNkJ6UjhhTVA2bWk1SFp1aldHdl9zZ2V3Rm9xeWJURXVZOFQ0U04zQTc3blg?oc=5,google_rss_공정거래위원회 site:ddaily.co.kr when:1d,29.0,45.0,"phishing_security,privacy_security_reliability",security_hacking_incident,,below_absolute_quality_floor,29.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,,
361,정부/국회,정부_국회,공정거래위원회,"""현금 받고 하청엔 이자도 안 줘""…시티건설, 공정위 제재",현금 받고 하청엔 이자도 안 줘 시티건설 공정위 제재,MTN 머니투데이방송,MTN 머니투데이방송,"Wed, 03 Jun 2026 06:18:41 GMT","""현금 받고 하청엔 이자도 안 줘""…시티건설, 공정위 제재 MTN 머니투데이방송",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBwQmgyUGdVVmNVdDJzdHp1Znp6YnBwTkYwSDZINGJIT3BraXVMZlBpeVBLUU5ZcnZSTnlLemN5RzltZ1B3ZVFSMTZ5VllUZXBEX0VwN3Z1TFB2TXotUUlpRWsydTU?oc=5,google_rss_공정거래위원회 AI when:1d,28.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,28.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
54,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,한국인 가장 많이 쓴 AI는 챗GPT…검색은 네이버·메신저는 카톡,한국인 가장 많이 쓴 ai는 챗gpt 검색은 네이버 메신저는 카톡,연합뉴스TV,연합뉴스TV,"Wed, 03 Jun 2026 04:35:01 GMT",한국인 가장 많이 쓴 AI는 챗GPT…검색은 네이버·메신저는 카톡 연합뉴스TV,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE84UFUtYUZHbHBVdkRKb0JpdmtodGJ1aHlJYzhiNDNqV19sem9WOXJOdlpNcjJndXlhT0lTWTlPLU5zTkRzbzlwdEJ0ekZCM1BPcF96Yzd5MTNzYTk3YUpjRzNsWmhzNVU?oc=5,"google_rss_""카카오"" when:1d",28.5,37.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"네이버,오픈AI,카카오,카카오서비스,카카오톡",below_absolute_quality_floor,28.5,ai_infrastructure_security,self:ai_strategy,,
1806,경쟁사/해외이슈,경쟁사_해외이슈,애플,[TODAY애플]실적 전망치 상향조정 분석·AI 기반 접근성 업데이트…주가 사상 최고가 경신,today애플 실적 전망치 상향조정 분석 ai 기반 접근성 업데이트 주가 사상 최고가 경신,이데일리,이데일리,"Tue, 02 Jun 2026 20:17:40 GMT",[TODAY애플]실적 전망치 상향조정 분석·AI 기반 접근성 업데이트…주가 사상 최고가 경신 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxQVDBDdFJWS0FfQTdZLUo5SkFBYXBPVi11QXNzRkQwdUlvb2NqeF84SzZqOHpwZ1JUbzRPQ1lJQkhfaUcxMU9FOWJieml6VU1jMU5CRnhEeEVSZll5YXh5REFSdnV6aXpndDRqVlUzX2lkMGxaWjFWUDFVRGViNnRNRQ?oc=5,google_rss_애플 when:1d,28.0,46.0,"ai_infrastructure_security,earnings,financial_performance,labor_dispute",labor_general,애플,below_absolute_quality_floor,28.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,
3,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,'카톡 채팅창에서 챗GPT 쓴다'…카카오톡 '슈퍼앱' 전략 본격화,카톡 채팅창에서 챗gpt 쓴다 카카오톡 슈퍼앱 전략 본격화,한국경제,한국경제,"Wed, 03 Jun 2026 06:22:06 GMT",'카톡 채팅창에서 챗GPT 쓴다'…카카오톡 '슈퍼앱' 전략 본격화 한국경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9SV3hheUJicTBJeFdRR3NSRGhZa2otTnRTOEJQbk95TkJfR2V1STJXNm1mLWgzZXdhNk82ZHVNUGxjc2pHbVpScTlsN1lyWjQxbi1zYdIBVEFVX3lxTE9SV3hheUJicTBJeFdRR3NSRGhZa2otTnRTOEJQbk95TkJfR2V1STJXNm1mLWgzZXdhNk82ZHVNUGxjc2pHbVpScTlsN1lyWjQxbi1zYQ?oc=5,google_rss_카카오 when:1d,28.0,39.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"오픈AI,카카오,카카오서비스,카카오톡",below_absolute_quality_floor,28.0,"policy_legislation,ai_infrastructure_security",self:ai_strategy,,
366,정부/국회,정부_국회,공정거래위원회,공정위 ‘계약서 늑장 발급’ 시티건설 제재,공정위 계약서 늑장 발급 시티건설 제재,이데일리,이데일리,"Wed, 03 Jun 2026 03:00:05 GMT",공정위 ‘계약서 늑장 발급’ 시티건설 제재 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxNTGFtVVQwWkdiMkZRamNmS3l2dEZmaVowQnA3ODRZdjlMQVhNMEU4SUZFb3lrR2h6YmdOQ0dGUTQzdGY3bjNOVEY2eG8yUEZURG9ULXpKZG5VN254VF9Fd2ZxM3lULVhObllFdnpDQUEwRlhyRFRTb1VvNGwybThXcw?oc=5,google_rss_공정거래위원회 AI when:1d,27.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,27.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
311,정부/국회,정부_국회,공정거래위원회,공정위 '하도급 대금 떼먹은' 세화학원 제재,공정위 하도급 대금 떼먹은 세화학원 제재,이데일리,이데일리,"Wed, 03 Jun 2026 03:00:04 GMT",공정위 '하도급 대금 떼먹은' 세화학원 제재 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxNUEhwTkhMNFJjX2psTHVQZm1TME1ZLWVKZlpzWVJuSkM2NEFSNHotdUdLdjB2bGIxdkdGZEVhVmtmUV9lenBZY1dtbE84MkRjbmR4WmxnU2I1UlhOakpyQkVMZVR4S3MwTkJ4QTdpSF96VTBITktQd0VuMDdwUWNMaA?oc=5,google_rss_공정거래위원회 when:1d,27.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,27.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
7,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"장영근 카카오페이손보 대표, 상품 다변화 통해 역대 최대 매출 달성 [2026 1분기 금융사 실적]",장영근 카카오페이손보 대표 상품 다변화 통해 역대 최대 매출 달성 2026 1분기 금융사 실적,한국금융신문,한국금융신문,"Wed, 03 Jun 2026 02:53:27 GMT","장영근 카카오페이손보 대표, 상품 다변화 통해 역대 최대 매출 달성 [2026 1분기 금융사 실적] 한국금융신문",https://news.google.com/rss/articles/CBMifEFVX3lxTFBianF3aUJEczZxckxwMHVGVzdjeUVCZDVRQ21KYVBRMk1YanV0MHA4OHIwbnBHNFpOamc2b1J0V1ZJR0djbGVFekhZV0hvTnFuRnVjQnp4Q3ZfX3owaUhZVTFxZ3hZakJUbmNPdEdBMFJncHo0MnFSbk9UOFQ?oc=5,google_rss_카카오 when:1d,27.0,53.0,"earnings,financial_performance",financial_performance,"카카오,카카오페이",below_absolute_quality_floor,27.0,financial_performance,self:financial_performance,,
1602,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,한국인 가장 많이 쓴 AI는 챗GPT…디지털플랫폼 시장 매출 161조원 돌파,한국인 가장 많이 쓴 ai는 챗gpt 디지털플랫폼 시장 매출 161조원 돌파,한국면세뉴스,한국면세뉴스,"Wed, 03 Jun 2026 04:07:53 GMT",한국인 가장 많이 쓴 AI는 챗GPT…디지털플랫폼 시장 매출 161조원 돌파 한국면세뉴스,https://news.google.com/rss/articles/CBMiakFVX3lxTE5POWE0ZU51RndKXzFiSDdLZ1g0blFqT2NKMzcxUFE0cElhbUIyN1p6VTFSVFRsZ09ESEh3V1hOUkdsdHJiQ2FRNVJkRnVZZ3RPV1FWTVFsZkllbDh6cUVRbENXOTF6SWxPUFE?oc=5,google_rss_오픈AI 조사 when:1d,27.0,45.5,"ai_infrastructure_security,earnings,financial_performance,market_power_platform",ai_infrastructure_security,오픈AI,below_absolute_quality_floor,27.0,"market_power_platform,financial_performance,ai_infrastructure_security",competitor:regulatory_enforcement,,
178,정부/국회,정부_국회,과학기술정보통신부,주민번호 대체 식별정보 'CI' 유출 비상…티빙 해킹에 정부 긴급 대응,주민번호 대체 식별정보 ci 유출 비상 티빙 해킹에 정부 긴급 대응,이데일리,이데일리,"Wed, 03 Jun 2026 07:01:49 GMT",주민번호 대체 식별정보 'CI' 유출 비상…티빙 해킹에 정부 긴급 대응 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxOYXpRZ3gxd1JNZTlLY1ZYRWVtMXNIZUNUaHFVVUVZazdBaVpJak40WVNoNERTeHRzbUFDTTQzM3VwZUdTUkg5ZlJrbGZVMXN6b2JubC1KYTU2c0Q1bk9hNkxkMUZnaWtKb1haa196R19aNzNGTjd5aTMwWE0xTkgzNw?oc=5,google_rss_과학기술정보통신부 site:edaily.co.kr when:1d,27.0,42.0,"phishing_security,privacy_security_reliability",security_hacking_incident,,below_absolute_quality_floor,27.0,privacy_security_reliability,government:tech_security_policy,,
269,정부/국회,정부_국회,공정거래위원회,공정위 '하도급 계약서 지연 발급' 시티건설에 과징금 3800만원,공정위 하도급 계약서 지연 발급 시티건설에 과징금 3800만원,뉴스1,뉴스1,"Wed, 03 Jun 2026 03:00:00 GMT",공정위 '하도급 계약서 지연 발급' 시티건설에 과징금 3800만원 뉴스1,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1wQUNHNU5MeF8wUUhoUXNwU1FfYTF4SU00MUZzN1V6Yks5QWdlRkUyU1pzRGFZZkdZOXNyYi0xdzhQLVZUd3A1LTUyMlVreGZnYnlSWG1tOHMzUQ?oc=5,google_rss_공정거래위원회 when:1d,26.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,26.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
1814,경쟁사/해외이슈,경쟁사_해외이슈,애플,"[""지정학 리스크도 뚫었다""…TSMC, AI 붐 타고 '시총 2조 달러' 돌파] 엔비디아·애플 사로잡은 독점적 기술력…1분기 매출 40% 폭발적 성장하며 글로벌 왕좌 수성",지정학 리스크도 뚫었다 tsmc ai 붐 타고 시총 2조 달러 돌파 엔비디아 애플 사로잡은 독점적 기술력 1분기 매출 40 폭발적 성장하며 글로벌 왕좌 수성,AI넷,AI넷,"Tue, 02 Jun 2026 15:00:00 GMT","[""지정학 리스크도 뚫었다""…TSMC, AI 붐 타고 '시총 2조 달러' 돌파] 엔비디아·애플 사로잡은 독점적 기술력…1분기 매출 40% 폭발적 성장하며 글로벌 왕좌 수성 AI넷",https://news.google.com/rss/articles/CBMiQEFVX3lxTE9Kek5wQ1JHM3JYX1dmd01sOGt4OGdqNGxvODA5ZGtEYUR4dlFUR2QzZmlCLUhLRVpmZUVhLWZOQUs?oc=5,google_rss_애플 when:1d,26.0,50.0,"ai_infrastructure_security,earnings,financial_performance,kim_beomsoo_trial,market_power_platform",ai_infrastructure_security,애플,below_absolute_quality_floor,26.0,"market_power_platform,financial_performance,ai_infrastructure_security",competitor:regulatory_enforcement,,
24,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,토스·카카오·네이버까지 참전…원화 스테이블코인 승자는 누구?,토스 카카오 네이버까지 참전 원화 스테이블코인 승자는 누구,네이트,네이트,"Wed, 03 Jun 2026 01:29:00 GMT",토스·카카오·네이버까지 참전…원화 스테이블코인 승자는 누구? 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBMSlcyUmxQZy16OERlTDlEMEozZ3p0YmEyVFY4dmRaaUQtOWNxSGNLT1E5cERWNTBxUXloMHhlSXlISmdkQm94Q0s0elRjNVZNeW1J?oc=5,google_rss_카카오 when:1d,26.0,44.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,"네이버,카카오,토스",below_absolute_quality_floor,26.0,digital_asset_stablecoin,self:digital_asset,,
199,정부/국회,정부_국회,과학기술정보통신부,"'개인정보 유출' 티빙, 범인은 신원 미상의 해커…""깊이 사과"" - 머니투데이",개인정보 유출 티빙 범인은 신원 미상의 해커 깊이 사과,머니투데이,머니투데이,"Wed, 03 Jun 2026 07:36:33 GMT","'개인정보 유출' 티빙, 범인은 신원 미상의 해커…""깊이 사과"" - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tUDdHUlBmd1oyc0k3RWJQWGVYV2tENHBFZnJmWWY1VExCc2t6eFE3WDBpWFpOekZ4SlZYRkpzN20yR3VtTkM2ZmlpUWQtLTlsTkNBMmxOZ29McXBnY3g1OGZ0TFgxRlHSAWxBVV95cUxNWTJzZldpcmJwYTBZNUN4V3BZQThPb2N3b3VCWVg1cUNLeUhtcWJBNE1SeThWWlhjM1BnM2U1bEFEZDdIUGFUWmhHMWhIRWsta19Hd2xFX2ktQnI1T19SWU9UVFI3NHlqUHlVSmY?oc=5,google_rss_과학기술정보통신부 site:mt.co.kr when:1d,26.0,42.0,"phishing_security,privacy_security_reliability",security_privacy_leak,,below_absolute_quality_floor,26.0,privacy_security_reliability,government:tech_security_policy,,
558,정부/국회,정부_국회,금융위원회,"[단독]李대통령, '달러 강제매각설' 수사 경기남부청에 피자 50판 쐈다",대통령 달러 강제매각설 수사 경기남부청에 피자 50판 쐈다,뉴스1,뉴스1,"Wed, 03 Jun 2026 07:18:52 GMT","[단독]李대통령, '달러 강제매각설' 수사 경기남부청에 피자 50판 쐈다 뉴스1",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9UNC1EU1ZESzl4aU1NY2dKaU1Fa0hTVTlRLU8yMGpSNjlrQ2U3TmlEUGtVZXh6MVdUZi1KUENUc2plendnY3duOXd6OTdPZENhR0t1cnNZbnlpX1k?oc=5,google_rss_금융위원회 조사 when:1d,26.0,42.0,"legal_regulatory_enforcement,strategy_mna_governance",legal_regulatory_enforcement,,below_absolute_quality_floor,26.0,"legal_regulatory_enforcement,policy_legislation,strategy_mna_governance",government:regulatory_enforcement,,
168,정부/국회,정부_국회,과학기술정보통신부,국내 부가통신사업 매출 500조 돌파…디지털플랫폼 161조 차지,국내 부가통신사업 매출 500조 돌파 디지털플랫폼 161조 차지,전자신문,전자신문,"Wed, 03 Jun 2026 03:00:00 GMT",국내 부가통신사업 매출 500조 돌파…디지털플랫폼 161조 차지 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE45UTUzYkJoejNBM1dpZEFFQUZXSW4yNndoenVCeWNHQlJQYnQ4aU5JVWo0ZDBVZWNqT2NLcW9CVzhKV0gtX3Zld2Ywc2gzQQ?oc=5,google_rss_과학기술정보통신부 site:etnews.com when:1d,26.0,39.0,"earnings,financial_performance,market_power_platform",financial_performance,,below_absolute_quality_floor,26.0,"market_power_platform,financial_performance",government:regulatory_enforcement,,
313,정부/국회,정부_국회,공정거래위원회,"‘직불 합의’ 해놓고 대금 안 줬다…공정위, 세화학원 제재",직불 합의 해놓고 대금 안 줬다 공정위 세화학원 제재,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 03:00:00 GMT","‘직불 합의’ 해놓고 대금 안 줬다…공정위, 세화학원 제재 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE96aG5mUWQzWTNBTmlDcjUtZ2ppUnhWUWZYc3g3d2pqNWtaMHNoZDdYTVdzNUpEZVhabExpUFE5UE5HRTNQb29SaFdhazBobllyRW1GLUp3?oc=5,google_rss_공정거래위원회 when:1d,25.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,25.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
1584,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"트럼프, AI 사이버보안 강화 행정명령 서명-오픈AI·앤트로픽 IPO 추진 속 규제 체계 구축",트럼프 ai 사이버보안 강화 행정명령 서명 오픈ai 앤트로픽 ipo 추진 속 규제 체계 구축,미디어파인,미디어파인,"Tue, 02 Jun 2026 21:36:04 GMT","트럼프, AI 사이버보안 강화 행정명령 서명-오픈AI·앤트로픽 IPO 추진 속 규제 체계 구축 미디어파인",https://news.google.com/rss/articles/CBMibkFVX3lxTE9pdFhTUE1wY19tWW5BdS1Wa3I1eUhuVmxKZUYtcS1VcV9oa0pELVNEWWJTTzlaNUoya2dNZG1XWWtLWGZiZ0xiZTN3Wm5VRTZ4S0F2Mll4cXJUZXBwUVM0Q1lPUEltVUdWdG1GblZn?oc=5,google_rss_오픈AI when:1d,25.5,44.5,"ai_infrastructure_security,phishing_security,policy_legislation,privacy_security_reliability,strategy_mna_governance",security_general,"앤트로픽,오픈AI",below_absolute_quality_floor,25.5,"privacy_security_reliability,policy_legislation,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,
375,정부/국회,정부_국회,공정거래위원회,"공정위, 시티건설 하도급법 위반 제재…과징금 3800만원 부과",공정위 시티건설 하도급법 위반 제재 과징금 3800만원 부과,뉴시안,뉴시안,"Wed, 03 Jun 2026 03:39:17 GMT","공정위, 시티건설 하도급법 위반 제재…과징금 3800만원 부과 뉴시안",https://news.google.com/rss/articles/CBMiakFVX3lxTE5hanZuUmZldmpOWUNsRlNteGVZZFp6Z2NfV3VfeFNpU2NEMEZQb3BNUmh6azdhUHhkSEE1M2hEVUtmVGp6R2t5NW5oVTdROTZGLVRtam13dXRnbHp0LWthQUVwZ2VtU3JINlHSAW5BVV95cUxNM0xLV0EyTk14TmFSTUt6Ri15X3ZCckRlS0V2QUZaSWZaWDJRc2NrZFJ3X1E5NmpTY1Jja3Aya0tESERYMmV5ZS1zMnptQmh1VzBFNkFlemZjLTk5WFE3Y1FVS28xaVRLYWZPd0lCQQ?oc=5,google_rss_공정거래위원회 조사 when:1d,25.0,47.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,25.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
979,정부/국회,정부_국회,스테이블코인,"서클 1분기 실적 분석②: '아크·AI', USDC 의존도↓",서클 1분기 실적 분석 아크 ai usdc 의존도,디지털애셋,디지털애셋,"Wed, 03 Jun 2026 08:00:00 GMT","서클 1분기 실적 분석②: '아크·AI', USDC 의존도↓ 디지털애셋",https://news.google.com/rss/articles/CBMickFVX3lxTE1YT3pzTm14QnBKdVVHdG5MbHFTNVVYU1NaeG1iVUtsUmtGS2M5dTlobEt4YlFsdy1FdGgwZXA0YVdMQWtFc1I1NHJDdzFQNzFCQlNvSlJTNnEwT0FHb2lFQ3VfNUphNmhWNTRkbi1ueHZndw?oc=5,google_rss_스테이블코인 when:1d,25.0,42.0,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,,below_absolute_quality_floor,25.0,"financial_performance,ai_infrastructure_security,digital_asset_stablecoin",government:tech_security_policy,,
471,정부/국회,정부_국회,공정거래위원회,"美, AI칩 중국 우회 수출 차단... 中 ‘美 제재 덕에 반도체 기술 발전’",ai칩 중국 우회 수출 차단 제재 덕에 반도체 기술 발전,조선일보,조선일보,"Wed, 03 Jun 2026 05:21:56 GMT","美, AI칩 중국 우회 수출 차단... 中 ‘美 제재 덕에 반도체 기술 발전’ 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxONGVkbERRZmZnLXZxTmxpRlUwbFRXcUZpLVp3ZHk5alVIV2Q4RTdidENjUWFKQUhPQW50RkR2UlVoMkRxelFxLXRMVUNrV0l1Qi13VjZ5UlNYdmMxQ1JhV2ZQZmVOVk41bXZYUkNESm05VGdkTk1yWDNncHZGZ2JpUGFUYw?oc=5,google_rss_공정거래위원회 site:chosun.com when:1d,25.0,39.0,"ai_infrastructure_security,legal_regulatory_enforcement",ai_infrastructure_security,,below_absolute_quality_floor,25.0,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security",government:regulatory_enforcement,,
762,정부/국회,정부_국회,금융감독원,금융보안원 가입 GA 대폭 확대된다…'해킹 피해' 예방,금융보안원 가입 ga 대폭 확대된다 해킹 피해 예방,전자신문,전자신문,"Wed, 03 Jun 2026 05:00:00 GMT",금융보안원 가입 GA 대폭 확대된다…'해킹 피해' 예방 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE40Z0ZvMWlEd1hzV2hLV3Q4YS1XMEgzX3JzSmpCeTlUbV9UT2V2M05IZ0dMWDNtVERsUFk1akhnR3R5MWdObWtFZ1lFM1JhZw?oc=5,google_rss_금융감독원 해킹 when:1d,25.0,39.0,"phishing_security,privacy_security_reliability",security_hacking_incident,,below_absolute_quality_floor,25.0,privacy_security_reliability,government:tech_security_policy,,
268,정부/국회,정부_국회,공정거래위원회,"서면 계약서 안 주고 현금결제 비율도 유지하지 않은 시티건설, 과징금 3800만원 부과",서면 계약서 안 주고 현금결제 비율도 유지하지 않은 시티건설 과징금 3800만원 부과,조선일보,조선일보,"Wed, 03 Jun 2026 04:02:00 GMT","서면 계약서 안 주고 현금결제 비율도 유지하지 않은 시티건설, 과징금 3800만원 부과 조선일보",https://news.google.com/rss/articles/CBMijgFBVV95cUxOdWU5cmFiWW9SRl9LSXU5c1JLVEplTTR6eUV0aWUtSVZiUUEtc1VuRWVGbjNJNHhlajlCYVRXQVZuVGZoMTFHUk1aNG9oNGpJR242RGVyYTlFS1FzaVB2WTF2bDhDRnFieXhEdnhNeWo0a1lUbXp5dUZjb1RjMUVjbXlHNUU4eTNndDRKR1Rn?oc=5,google_rss_공정거래위원회 when:1d,25.0,39.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,,below_absolute_quality_floor,25.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
272,정부/국회,정부_국회,공정거래위원회,"공정위, 시티건설 하도급법 위반 적발…과징금 부과·시정명령",공정위 시티건설 하도급법 위반 적발 과징금 부과 시정명령,파이낸셜투데이,파이낸셜투데이,"Wed, 03 Jun 2026 08:50:06 GMT","공정위, 시티건설 하도급법 위반 적발…과징금 부과·시정명령 파이낸셜투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9GWnhUYkV1T3ZIQ3hNUDNFbVZ4WDBkc1RncFpPTVZ0X0o2VTdTVzlGeC1jNktXX0Rxa0E2RTZIajBqNUVkQUhBd0NnVk1kYTh4RzNZWEFzR2ZwcUR2TXJoSmpva21FbGF6M0HSAW5BVV95cUxQTVd4ZFR5blM3WTh3eWNpUmxweHd3ZUlRbGtORU5vTFZWajM3bW54RlY4NkNKcV9RTVR3VlIxRkhyNTVKcFFrUkthZUI2WDlkaFpvVC1GNWFTQ2hSY0RHQnRxaFYyc0EwVi0yN1k0UQ?oc=5,google_rss_공정거래위원회 when:1d,24.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,24.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
270,정부/국회,정부_국회,공정거래위원회,"공정위, 시티건설 제재⋯‘하도급 계약 서면 지연’ 혐의",공정위 시티건설 제재 하도급 계약 서면 지연 혐의,브릿지경제,브릿지경제,"Wed, 03 Jun 2026 08:18:00 GMT","공정위, 시티건설 제재⋯‘하도급 계약 서면 지연’ 혐의 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5DRTBWMlBtejhmNWx5LVNpTnF6WlpfZ29tOGhUUWRuYXdzY3d6ZTUzR3o0dkN5Z0dwNzhYVmZKTlotX0ZncUhnV0tlVDJUUnJDNnRUSTV4eEJlUQ?oc=5,google_rss_공정거래위원회 when:1d,24.5,44.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,below_absolute_quality_floor,24.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,
