id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유,v27_event_key
2071,경쟁사/해외이슈,경쟁사_해외이슈,KT,"""우리 지역 소식 1분 요약"" KT, 지니TV 'AI 지역정보' 선봬",우리 지역 소식 1분 요약 kt 지니tv ai 지역정보 선봬,파이낸셜뉴스,파이낸셜뉴스,"Tue, 14 Jul 2026 01:14:33 GMT","""우리 지역 소식 1분 요약"" KT, 지니TV 'AI 지역정보' 선봬 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE82cEFIdmstS3JZZTVrZks0aVZzc2dnR2hVME5ndUNyZGFqZ3B1OXZGTWxQYWZaQjBHWXR3TEpBNlY5S19URHFjclZzLXdXTjc4N3QycW1QVjFfZw?oc=5,google_rss_KT when:2d,59.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,59.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
1847,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 특수교육 맞춤형 AI 콘텐츠 개발한다",네이버 특수교육 맞춤형 ai 콘텐츠 개발한다,네이트,네이트,"Tue, 14 Jul 2026 01:18:00 GMT","네이버, 특수교육 맞춤형 AI 콘텐츠 개발한다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5JZ2VPV0ZMY0ctWUNBQ1Q4ODJtc0xLdzFvQkhGamJsZ09BWnR5UUZ6bW1icmo3c3Q5My02TmVPVmJqZ3M5VFZsYlVtRk9nWTNkUEtJ?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 특수교육 맞춤형 ai 콘텐츠 개발한다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 특수교육 맞춤형 ai 콘텐츠 개발한다,comp_domestic_ai_platform,,,,
1855,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 국립특수교육원과 특수교육 AI 콘텐츠 개발 맞손",네이버 커넥트재단 국립특수교육원과 특수교육 ai 콘텐츠 개발 맞손,컨슈머타임스,컨슈머타임스,"Tue, 14 Jul 2026 00:48:12 GMT","네이버 커넥트재단, 국립특수교육원과 특수교육 AI 콘텐츠 개발 맞손 컨슈머타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTFBXYzluaGhCZ2JwN0VYSm5nUXB1c3BXZzI5Q1NoNTVkb3g2bjBtNjZ3UjhKZzJfUHA1WmpzOE5hUzlJT0hvMlBDc3dpMzRqVy1rbXg3U3p4WlZ3Tm94cGFfeXR6REtvOW9jMFE?oc=5,"google_rss_""네이버"" when:2d",58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원과 특수교육 ai 콘텐츠 개발 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원과 특수교육 ai 콘텐츠 개발 맞손,comp_domestic_ai_platform,,,,
1835,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 국립특수교육원과 특수교육 AI 콘텐츠 개발 나서",네이버 커넥트재단 국립특수교육원과 특수교육 ai 콘텐츠 개발 나서,핀포인트뉴스,핀포인트뉴스,"Tue, 14 Jul 2026 00:28:49 GMT","네이버 커넥트재단, 국립특수교육원과 특수교육 AI 콘텐츠 개발 나서 핀포인트뉴스",https://news.google.com/rss/articles/CBMic0FVX3lxTE14b0NtSW96OVl0T3MtQ2dKUWh1d3dpVDFBOUo5SlBxMXlRaGwwTnYtUFRHdDZ0dDJIbklLZlJYOVZKd29rcWpTSHMtSXlMQURvMkg3UVdVLXZqUGhYVHN2NDAwMjdTTWt3S191bFNHUmtrU0nSAXdBVV95cUxOUVZMRk9NOXZEaUZPbHgwRFN4elExSzBHQXpvMTNoTUd6UWY1b042blNtWmc1U20wZEFSalFITkhzcmU3aXJWLWktcENsR0hrVlktMUVRMllCem1DQzl4b1pHUWFrT0FnRVBycHpzNy1Ed3A1LWdmSQ?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원과 특수교육 ai 콘텐츠 개발 나서,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원과 특수교육 ai 콘텐츠 개발 나서,comp_domestic_ai_platform,,,,
1804,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단·국립특수교육원, 특수교육 AI 콘텐츠 공동 개발",네이버 커넥트재단 국립특수교육원 특수교육 ai 콘텐츠 공동 개발,뉴스프리존,뉴스프리존,"Tue, 14 Jul 2026 00:10:06 GMT","네이버 커넥트재단·국립특수교육원, 특수교육 AI 콘텐츠 공동 개발 뉴스프리존",https://news.google.com/rss/articles/CBMid0FVX3lxTFBtZ2c4M1had2VjNk5DTEZYQjJUZXV4eXFGdDd4S2xaVmgwS3dHNjFncHp3cFJMNU9RQmZIS0JWYnROTmxxTnJ1SlNJd0p0RjYtV0FRcXZjWVltWjBITlFBVVJLbzg1a1lkaTJfRkFxemw1NmpzZFdF0gF3QVVfeXFMUG1nZzgzWFp3ZWM2TkNMRlhCMlRldXh5cUZ0N3hLbFpWaDBLd0c2MWdwendwUkw1T1FCZkhLQlZidE5ObHFOcnVKU0l3SnRGNi1XQVFxdmNZWW1aMEhOUUFVUktvODVrWWRpMl9GQXF6bDU2anNkV0U?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원 특수교육 ai 콘텐츠 공동 개발,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육원 특수교육 ai 콘텐츠 공동 개발,comp_domestic_ai_platform,,,,
1844,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 특수교육 AI 콘텐츠 개발 나선다",네이버 커넥트재단 특수교육 ai 콘텐츠 개발 나선다,네이트,네이트,"Tue, 14 Jul 2026 00:10:00 GMT","네이버 커넥트재단, 특수교육 AI 콘텐츠 개발 나선다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5wV2FKdHlJbTdHVWZxUGRaM0ROcjFnMldwbGh3WEQ2MWhnTXd4V3pTTVlmRlVNaUNmNXFuQUlya1JoRXRvQUlDRnV0T3pIczAza293?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 ai 콘텐츠 개발 나선다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 ai 콘텐츠 개발 나선다,comp_domestic_ai_platform,,,,
1849,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 특수교육 맞춤형 AI 콘텐츠 개발",네이버 커넥트재단 특수교육 맞춤형 ai 콘텐츠 개발,네이트,네이트,"Tue, 14 Jul 2026 00:10:00 GMT","네이버 커넥트재단, 특수교육 맞춤형 AI 콘텐츠 개발 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9fc2JTd2dIdC0wWkZ1dVFldEltdlhENm1BNFdPTy1JeEFMd1pSZm9zMU5QRXFQNmVVM2MzOWJrQVpYLWlDTDM5OGY0MlI4eHZJQWUw?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 맞춤형 ai 콘텐츠 개발,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 맞춤형 ai 콘텐츠 개발,comp_domestic_ai_platform,,,,
1788,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 특수교육 AI 콘텐츠 개발 나선다",네이버 커넥트재단 특수교육 ai 콘텐츠 개발 나선다,디지털투데이,디지털투데이,"Tue, 14 Jul 2026 00:09:00 GMT","네이버 커넥트재단, 특수교육 AI 콘텐츠 개발 나선다 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFA3dWtZVDFhdmtoSFBjZkRSMmNhZlp2TWJWOXVTY2ZnMlRGelFuV2hBOXFQdmxkY0NfbWdxTTVPblFQUkVDMkZRSmJ0Uk1Yck0ySGlpRFhwMHR3ZDI0U1F5MXE2MjlFVV9UWjJNOUJEQWVXSG8?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 ai 콘텐츠 개발 나선다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 ai 콘텐츠 개발 나선다,comp_domestic_ai_platform,,,,
1812,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 특수교육 맞춤형 AI 콘텐츠 국립특수교육원과 맞손",네이버 커넥트재단 특수교육 맞춤형 ai 콘텐츠 국립특수교육원과 맞손,이뉴스투데이,이뉴스투데이,"Mon, 13 Jul 2026 23:56:29 GMT","네이버 커넥트재단, 특수교육 맞춤형 AI 콘텐츠 국립특수교육원과 맞손 이뉴스투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE5FX201ZWszaXpDTmdUMjdndVNuMlFsX21lS2tkSEJpZHlRWG0yUERkQXJrcVNUSzB4YVhtU0tvbTlSMzZLbVpVQk1jOThCTFhUUUxYVEZYYjN6TzNHRVU4VkZVMTRVZGdvU3ZpeEdtTFfSAXRBVV95cUxQRzBZYm5SZzFLV2lTYmczZEJCXzRvWEhnN054THJINDZOS2E5b014a24yMDRKWXp4enR2N3dvNnpNSHVORzAyeHFablluQzBrOGJRaHEyZHNVVDVwaVhhWnhaUkdja3hlOTZkd3ZoRVpLdWxNZQ?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 맞춤형 ai 콘텐츠 국립특수교육원과 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 특수교육 맞춤형 ai 콘텐츠 국립특수교육원과 맞손,comp_domestic_ai_platform,,,,
1848,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"소공연 ""네이버 별점 부활, 약탈적 플랫폼으로의 회귀""",소공연 네이버 별점 부활 약탈적 플랫폼으로의 회귀,네이트,네이트,"Mon, 13 Jul 2026 23:47:00 GMT","소공연 ""네이버 별점 부활, 약탈적 플랫폼으로의 회귀"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBTNEFlb0N1VUR0bjgwa2hjQUxfMld1OGRXRGFvSm9DR3NGaFpwWldPNTNTTU16WHVaMHcyQThFdkdoZFZsLTVYR3N4ZndXaUEtQTY3ZWE4QW0zcFMweTlXOA?oc=5,google_rss_네이버 when:2d,58.5,13.5,market_power_platform,market_power_platform,네이버,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:naver:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_strategy,,,,
1787,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 커넥트재단, 국립특수교육권과 AI 교육 콘텐츠 개발 나선다",네이버 커넥트재단 국립특수교육권과 ai 교육 콘텐츠 개발 나선다,아시아투데이,아시아투데이,"Mon, 13 Jul 2026 23:39:22 GMT","네이버 커넥트재단, 국립특수교육권과 AI 교육 콘텐츠 개발 나선다 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE1kVEw0SG9QRWN3OWpvRm8yZlcwZUNLYVZxRVFNS1hrSVN1amlKM01JZ3NLcUlYVWoxY09NOE5wS25VLUlNR3luZ25TeGlCX2ZBZUZRRkZ4aGM2WmZvQklVQlM2WTdkYU5pc0xiOUpn?oc=5,google_rss_네이버 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육권과 ai 교육 콘텐츠 개발 나선다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 커넥트재단 국립특수교육권과 ai 교육 콘텐츠 개발 나선다,comp_domestic_ai_platform,,,,
1633,정부/국회,정부_국회,스테이블코인,"삼성화재, '금융위원장 표창' 수상…""개인정보 보호 체계 강화 인정받아""",삼성화재 금융위원장 표창 수상 개인정보 보호 체계 강화 인정받아,뉴스1,뉴스1,"Sun, 12 Jul 2026 23:32:47 GMT","삼성화재, '금융위원장 표창' 수상…""개인정보 보호 체계 강화 인정받아"" 뉴스1",https://news.google.com/rss/articles/CBMiYEFVX3lxTE82VUpRUHpYa09MN216ejRCdFRYZGxLenVuVDBfblNQOWJ2Y1ptTXJxQkp3NzFSYzhGc1dQRldja2ctOHNiLW45c1oyN3dkT0YySndNRk5KNV9uVW5fMVg5VA?oc=5,google_rss_스테이블코인 site:news1.kr when:2d,58.1,23.5,,,금융위,low_value:수상,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:financial_authority:platform_data_protection_obligation,general,,"weak_form_without_full_basis:actor=False,change=False,bridge=True",1,,,,58.1,digital_asset_stablecoin,government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_data_protection_obligation:general,global_incident:platform_regulation:financial_authority:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:financial_authority:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:financial_authority:platform_data_protection_obligation,government_regulatory_enforcement,,,,
1860,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[숏폼] 네이버 검색 AI로 간편하게 하는 법,숏폼 네이버 검색 ai로 간편하게 하는 법,IT동아,IT동아,"Mon, 13 Jul 2026 02:30:05 GMT",[숏폼] 네이버 검색 AI로 간편하게 하는 법 IT동아,https://news.google.com/rss/articles/CBMiQkFVX3lxTFA4NlJ2eVlMeFpwVVhkQlBveGctMk5iNjdHTEYxOE9Zb0ZOcVIzaUlETWV1OGN4YnRKa3ZfX3ZwSEFxQQ?oc=5,google_rss_네이버 AI when:2d,58.0,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:숏폼 네이버 검색 ai로 간편하게 하는 법,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:숏폼 네이버 검색 ai로 간편하게 하는 법,comp_domestic_ai_platform,,,,
1912,경쟁사/해외이슈,경쟁사_해외이슈,네이버,권헌영 네이버 자율규제위원장(고려대 정보보호대학원 교수). 박지호기자 jihopress@etnews.com,권헌영 네이버 자율규제위원장 고려대 정보보호대학원 교수 박지호기자 jihopress etnews com,전자신문,전자신문,"Mon, 13 Jul 2026 10:14:04 GMT",권헌영 네이버 자율규제위원장(고려대 정보보호대학원 교수). 박지호기자 jihopress@etnews.com 전자신문,https://news.google.com/rss/articles/CBMipAdBVV95cUxPcUgyR2JhNGxiUmxuZHZfeDJscGNiaHlXM0k0YXMwd0dHMW4wblFMY1NvVUNtcWRXOENIeHRqcVpURVpmcDNOUzJUcmRaQ2tlU0tUd2x1SjhqeHA2NmNmVlVZN1VxTms5X3lZX2l0QlpieERqSHIxUW9US0NXY1lnUzdEVUR2RkVRaUc1WlJyWk92WWRhcjFoaTBGWmt0SVF5V005Sld0d2dna0UzOExqVkJHSk9DWXZqSWZlckljOUJCcUptdGUzX21hV3NObHZLYzBPdnp0bmRVMEN4Wkx1TDhXUVpWOEdacTN5eWZQM1E3NFBCcVZYMFp5ZlA4d0pZWHd0bW9DYThTVU5HYzRYR1pRcnpaQ3gxcWJLLW5qYnpKSXZYRW9vaHR4Ty1CSDNJX01zS2RaUGpJREc2NEM5T3g4VzQtclo0T055MEVNVFYza1M3SE8wVGtUZFBpWXFqX3ZqWEZRWU1ZTkcxdkhKdF9Nd2NVWE56ZHNsYW9fOXlCcFNYWDkyOEdaNU5GSXpheFMtQ0wtV2dYMm50cUpVVlk5S29RVno3Q0V1LVhCd3p1aklERTFjb181V0hrQWUtQXR5WXlDS3R3Q3pFdXBOQ21PUUJKOWJQUjVLUTBsTHFDa0lzZ2M4X29la3AyZkNqYUo0LWdQYU5FS2hVSXpTQ05xaTdSRGJwaUFsSElzcllYeFM4LVNYbW1xVGxFLWdhTDBKSm1VRG12V3A5X3l1TUVPYWNSRHFuVVNBcGx2NkFsWnRxbmk4Mkk1NHdwb1VFdUFac0hhRV9GQmdsZ0JucW1jS2RBejc3a200NDJSc1NYODZFSWRmYklfRTJqTGtiOVBxQjZRMUFqYXNsSUwyNFl6Q2VmVVg2aEJzWE5RNzdkZWxlNXlpSm1DblpWUWdfbFhqV0h5TUJhWWF0YzJOa1RDcEc3aWVsRWpXbkwzNW9Kd2tFNTBKcW5BbnFTNHVEVHVvejRsS0xYVGxnSkxTVXNlTGgtVktlNWFLWWFiaFdEV3FXRjBFRGFoWmg0d0xjQVp2N1RUbXFOVEZUdFNudDVuWkhwcHhlRE1CUnQxcTQyQ3M3MDdGalNrQzlmVzFpdTVFYm1IY21Bd2pEOXB1LUl4bFpvRGpMeFFhSFR3LXNEVWkzQnd5S0dFWVlTM3JCZ2Z4MWdGOXppSU5XOEFnS0NEQTdULXEzcndzVlJ4R3lrTThMdnlCUmMxX01faUFWM1lFRg?oc=5,google_rss_네이버 규제 when:2d,58.0,13.5,policy_legislation,policy_legislation,네이버,,,,,,,general,14.0,published_yesterday,general,event:네이버:policy_legislation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.0,policy_legislation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:권헌영 네이버 자율규제위원장 고려대 정보보호대학원 교수 박지호기자 jihopress etnews com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:권헌영 네이버 자율규제위원장 고려대 정보보호대학원 교수 박지호기자 jihopress etnews com,comp_domestic_strategy,,,,
