id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
2817,경쟁사/해외이슈,경쟁사_해외이슈,MS,"美 시애틀, AI 데이터센터 건설 ‘1년 전면 금지’…아마존·MS 거점서 터진 ‘AI 모라토리엄’",시애틀 ai 데이터센터 건설 1년 전면 금지 아마존 ms 거점서 터진 ai 모라토리엄,AI포스트,AI포스트,"Wed, 10 Jun 2026 08:59:06 GMT","美 시애틀, AI 데이터센터 건설 ‘1년 전면 금지’…아마존·MS 거점서 터진 ‘AI 모라토리엄’ AI포스트",https://news.google.com/rss/articles/CBMickFVX3lxTFBNV01hekJXT29odFNsV19qNkpNUzl0dmNpWjgxS2RwZmlqemNmaWRuc3VwV0FqODFoTVp2U1pRTmthOFVaX2dJZ1ZFYmNRZmRreVUwQU5ERDZzcG1UWk94Z01xMG1JZEdmRlNaVHl0Y1Fhd9IBckFVX3lxTFBNV01hekJXT29odFNsV19qNkpNUzl0dmNpWjgxS2RwZmlqemNmaWRuc3VwV0FqODFoTVp2U1pRTmthOFVaX2dJZ1ZFYmNRZmRreVUwQU5ERDZzcG1UWk94Z01xMG1JZEdmRlNaVHl0Y1Fhdw?oc=5,google_rss_MS when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,,
2882,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 인도 AI 데이터센터 경쟁…릴라이언스 협력",메타 인도 ai 데이터센터 경쟁 릴라이언스 협력,BeInCrypto,BeInCrypto,"Wed, 10 Jun 2026 08:53:28 GMT","메타, 인도 AI 데이터센터 경쟁…릴라이언스 협력 BeInCrypto",https://news.google.com/rss/articles/CBMibkFVX3lxTE1DRVRoeHRSSlVRWHBTUDUwaF91RkdZempBMHR2WThqQUJrdVNTeHRLdVFvLXBhVHAxWlFpb21LeWlUMEZ5R0VpNHhJanEyZHdFTEs1Y1NDVDFOdkJTb3ROaV9nWWRUQWM5bGRfMmt3?oc=5,google_rss_메타 when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,메타,,,,,,,general,14.0,published_yesterday,business_change,event:메타:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,,
2244,경쟁사/해외이슈,경쟁사_해외이슈,SKT,에이닷보다 데이터센터...달라진 SKT AI 전략,에이닷보다 데이터센터 달라진 skt ai 전략,우먼타임스,우먼타임스,"Wed, 10 Jun 2026 08:21:53 GMT",에이닷보다 데이터센터...달라진 SKT AI 전략 우먼타임스,https://news.google.com/rss/articles/CBMicEFVX3lxTFBPcE16Mmh2MGlSV0dnU2JPWTJFbTVfa2dneHFjWC14NG9ZUUthSmJfdUt0eFNXWEJ5Q3hocnZOblBkODY4MDFhRW82X0czWEVBbXVoekdsSW5YT3RxZ2Joc29QbHNaQmEzZG9fTllfYk3SAXRBVV95cUxPTVNyQXlzSVQ1Rl9WOG1qY3RhNS1DNVdmcnVGWkZoXzFXcUsxNHVTLWphUEpmOFo3RS1oYmhXUUtDWW5nWG91QnhQSjR1M3V4NldJa0VnLVB0UEtFUkdfLU1rSjNlbmpvT0JDRnpwN0pHN0cxRA?oc=5,google_rss_SKT when:2d,62.5,21.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security+policy_legislation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
3125,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"""중국, AI 데이터센터에 451조원 투자…화웨이 중심 독자 생태계 구축""",중국 ai 데이터센터에 451조원 투자 화웨이 중심 독자 생태계 구축,네이트,네이트,"Wed, 10 Jun 2026 08:09:00 GMT","""중국, AI 데이터센터에 451조원 투자…화웨이 중심 독자 생태계 구축"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE9MX0dxMTZzNEN1RldrYm80UFM5ZlNYRkk3UmdPWFd2RVhzWFQ3eTVnVTBYMlRfRU10eGY0VmY0a19nMUhQSGlUZG5hdFY2dXRpejdwTTZlLWd4Q3VRNHVtVWEyMkFRZTFiRnhweFNjWW43bjIyUXR3Tw?oc=5,google_rss_중국 AI when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
3067,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"“중국, AI 데이터센터에 451조원 투자…화웨이 중심 독자 생태계 구축”",중국 ai 데이터센터에 451조원 투자 화웨이 중심 독자 생태계 구축,중앙일보,중앙일보,"Wed, 10 Jun 2026 08:08:30 GMT","“중국, AI 데이터센터에 451조원 투자…화웨이 중심 독자 생태계 구축” 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBTN001ZnNEczd0ZGh1TnpzTWxpZ2JaYWFZMF91ajlMaHI2TmFyc0JOcEFwcW5oeGNmVWd4M2txa1lkbGRfNnJUTm9lcEdfRjlVV0pxeHNR?oc=5,google_rss_중국 AI when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
2959,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 출시 예정 AI는 엔비디아 GPU로…첫 공식 확인",애플 출시 예정 ai는 엔비디아 gpu로 첫 공식 확인,네이트,네이트,"Wed, 10 Jun 2026 07:59:00 GMT","애플, 출시 예정 AI는 엔비디아 GPU로…첫 공식 확인 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBTeFBaOS1kQVhWS0JjVmtScFFyRzBGYUtZZzFneXc2TEVBY215Zm15NVhqeG51THR6SnNOM0xjTk56bFlteGo0RFNyb05YLUkwNWNn?oc=5,google_rss_애플 when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,애플,,,,,,,general,14.0,published_yesterday,business_change,event:애플:ai_infrastructure_security+aidc_datacenter,review_scheduled,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_platform_ai,,,
3077,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"""중국, AI 데이터센터 건설에 5년간 450조원 투입 계획""",중국 ai 데이터센터 건설에 5년간 450조원 투입 계획,v.daum.net,v.daum.net,"Wed, 10 Jun 2026 07:24:50 GMT","""중국, AI 데이터센터 건설에 5년간 450조원 투입 계획"" v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lNnhDQTBFSTdBQUxnS192Z1NRdXNUcnNQOFVlSUVYbHlXRlBCLXk1cWw5UTdqQ3h6MVFYQk5rR2dhQmZ0ckhJbVZZbkw2MHFOMk5QYw?oc=5,google_rss_중국 AI when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,,,산업동향,SELF_AFFILIATE_BUSINESS,self_strategic_reference,국가 AI 인프라/AIDC/GPU 정책,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,국가 AI 인프라/AIDC/GPU 정책,self_strategic_reference,,,
3136,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"""중국, AI 데이터센터 건설에 5년간 450조원 투입 계획""",중국 ai 데이터센터 건설에 5년간 450조원 투입 계획,네이트,네이트,"Wed, 10 Jun 2026 07:24:00 GMT","""중국, AI 데이터센터 건설에 5년간 450조원 투입 계획"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1pVU53S0N0dldmenJvNGlzSEx3UWNEeG1wblN0ZDI5bTVTMThmcWJXdjJGX2Z5cTdxQTR5UVEwbUlXVVhPZ2tUTVRoMF9DbjlYbkVF?oc=5,"google_rss_""중국 AI"" when:2d",62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
3081,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"중국, 450조 원 들여 전국 AI 데이터센터망…미국 추월 정조준",중국 450조 원 들여 전국 ai 데이터센터망 미국 추월 정조준,채널A,채널A,"Wed, 10 Jun 2026 06:05:00 GMT","중국, 450조 원 들여 전국 AI 데이터센터망…미국 추월 정조준 채널A",https://news.google.com/rss/articles/CBMiY0FVX3lxTE5GSU5RTWIyVnRNcXBhbWxLeWRmTkpsQjFNbTdPaDV4bFh5YmNBcmhNWjVWWDlqa0ZFd1MxUzA4ZUdQLXdfd3pzS09QeGRhdE5ZZWhFNXc1c2NjZ1hBTUxjQ3Yya9IBY0FVX3lxTE5GSU5RTWIyVnRNcXBhbWxLeWRmTkpsQjFNbTdPaDV4bFh5YmNBcmhNWjVWWDlqa0ZFd1MxUzA4ZUdQLXdfd3pzS09QeGRhdE5ZZWhFNXc1c2NjZ1hBTUxjQ3Yyaw?oc=5,google_rss_중국 AI when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
2288,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 日·대만 기업 손 잡고 AI 펀드 만든다… AI 데이터센터, 반도체 기업 투자",skt 대만 기업 손 잡고 ai 펀드 만든다 ai 데이터센터 반도체 기업 투자,미주중앙일보,미주중앙일보,"Wed, 10 Jun 2026 05:27:00 GMT","SKT, 日·대만 기업 손 잡고 AI 펀드 만든다… AI 데이터센터, 반도체 기업 투자 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBtNmU2bWdZMjgxajViTVdzSjZyZE5ESF8wTDBpUG55MXRvekNLbjJYaTNwN2pVTDV2Q1htbDdCWVBRTVNlQVY0U1pXVHZuM3JvVmJ0QmRPYTU3NkRDYlF6c3Rn?oc=5,"google_rss_""SKT"" when:2d",62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
3093,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"중국, 450조원대 AI 데이터센터 추진…국산화율 80%로 탈엔비디아 가속",중국 450조원대 ai 데이터센터 추진 국산화율 80 로 탈엔비디아 가속,이코노미트리뷴,이코노미트리뷴,"Wed, 10 Jun 2026 04:04:49 GMT","중국, 450조원대 AI 데이터센터 추진…국산화율 80%로 탈엔비디아 가속 이코노미트리뷴",https://news.google.com/rss/articles/CBMid0FVX3lxTFBZRU9oVmNvemNuLUd3dk50MDJTcFkyNG5RN0lOY0huVHk1ZzhNeWtIeVhMT2JOa2l2OXpyQ2Y4dnBQeTRhY3lXUUtHVlVvV2laQWVOelM4aWJwZ2hyc2VJakdlYW1zWmpYcEdkcl9XNHhoeTJVbm5R?oc=5,google_rss_중국 AI when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,,
2291,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 日·대만 기업 손 잡고 AI 펀드 만든다… AI 데이터센터, 반도체 기업 투자",skt 대만 기업 손 잡고 ai 펀드 만든다 ai 데이터센터 반도체 기업 투자,v.daum.net,v.daum.net,"Wed, 10 Jun 2026 02:01:37 GMT","SKT, 日·대만 기업 손 잡고 AI 펀드 만든다… AI 데이터센터, 반도체 기업 투자 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1KQWpEeDZzME5QZ3dDWHItSGVZUEVNRUFoa0l4U20zbXdpYW03eGJQbVVEQkF2TzIyN096MEl0WTJQWWFERVE?oc=5,"google_rss_""SKT"" when:2d",62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,국가 AI 인프라/AIDC/GPU 정책,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,국가 AI 인프라/AIDC/GPU 정책,self_strategic_reference,,,
2273,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 日·대만 기업 손 잡고 AI 펀드 만든다… AI 데이터센터, 반도체 기업 투자",skt 대만 기업 손 잡고 ai 펀드 만든다 ai 데이터센터 반도체 기업 투자,중앙일보,중앙일보,"Wed, 10 Jun 2026 02:00:00 GMT","SKT, 日·대만 기업 손 잡고 AI 펀드 만든다… AI 데이터센터, 반도체 기업 투자 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1wbkRzWFlIRnlTUmNGVGg4QWp3eUpfN2Q5eDBhbm5sVDAyZWx4aUdCV1BrQlNTUERyaTZZd1JtZE5vZHlEQmxVSkdIVG5fSGJKMDBSZEpn?oc=5,google_rss_SKT when:2d,62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
3144,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"중국 AI 데이터센터 2,000억 달러 투자, 화웨이 칩 80% 의무화 배경",중국 ai 데이터센터 2 000억 달러 투자 화웨이 칩 80 의무화 배경,디지털포커스,디지털포커스,"Wed, 10 Jun 2026 01:55:42 GMT","중국 AI 데이터센터 2,000억 달러 투자, 화웨이 칩 80% 의무화 배경 디지털포커스",https://news.google.com/rss/articles/CBMicEFVX3lxTE5CNFlKYkRRLWhPOEF1QklkWTIxZEZ1WGl3dWtZSTNGb3VxQlFoZVJXZ3dLQTctckc0NkVvbl9MVXJ5Y1B3RG1DdVNoZGU0V2RRa0thbnVZYm9yYk11aldTb1dMOHFVd1ZkZUVFNmk4a2k?oc=5,"google_rss_""중국 AI"" when:2d",62.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,62.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:platform_sector:platform_regulation:policy_change,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류 / v26.2: overseas structural industry candidate,local,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
2697,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI ""中연계세력, 챗GPT로 美관세·AI산업 비난여론 조작 시도""",오픈ai 연계세력 챗gpt로 관세 ai산업 비난여론 조작 시도,뉴스1,뉴스1,"Wed, 10 Jun 2026 23:38:48 GMT","오픈AI ""中연계세력, 챗GPT로 美관세·AI산업 비난여론 조작 시도"" 뉴스1",https://news.google.com/rss/articles/CBMiWEFVX3lxTE1jRjNqWlNGdWh6X21kNUJaWVBCZ19yQnU4ODR3bVhLNjVmUE1ucHdONWNxMUFuQlFQek5BNDlvRXk1WGRfVGJUemhMLVVJTnZmdXJTcjJfZ3Q?oc=5,google_rss_오픈AI when:2d,62.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
2708,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,앤스로픽 vs 오픈AI… 빅테크 대리전 된 뉴욕 부촌 민주당 예비 경선,앤스로픽 vs 오픈ai 빅테크 대리전 된 뉴욕 부촌 민주당 예비 경선,조선일보,조선일보,"Wed, 10 Jun 2026 15:46:00 GMT",앤스로픽 vs 오픈AI… 빅테크 대리전 된 뉴욕 부촌 민주당 예비 경선 조선일보,https://news.google.com/rss/articles/CBMingFBVV95cUxQOVUwV0ZOU21nUC1qRlRSa0dTZEtrdnlVYzQzZXNkaFlQVGFTaGYwN3VYaFlKc1kzazZlcTVpSm1weW92M1llY056dHdZbEFCbG5jT2t6QlRfS0hsaFpjS2pfZ2lBMlV6cFNGMUxVZlRyRnd3cTI1VG9YcV9XMEZvX2g3RzJobi1RaXg1UFlUaFpZRHpVQ2NWMGxnXzBOUQ?oc=5,google_rss_오픈AI when:2d,62.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,62.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
