id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
122,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,길게 늘어선 카카오 노조 우산 행렬,길게 늘어선 카카오 노조 우산 행렬,연합뉴스,연합뉴스,"Wed, 10 Jun 2026 05:22:25 GMT",길게 늘어선 카카오 노조 우산 행렬 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBVRERpTWFOaFQ5RFZVTko5N1R4N3oyeng0REMxVXp5R1kxanhRQldDZTFNV25IcmdsRDFoN2dkYkVGekxJQXZ2ak5mUThMSzh3MC1Vck5fWVBKY3VxR1BTatIBYEFVX3lxTFBVRERpTWFOaFQ5RFZVTko5N1R4N3oyeng0REMxVXp5R1kxanhRQldDZTFNV25IcmdsRDFoN2dkYkVGekxJQXZ2ak5mUThMSzh3MC1Vck5fWVBKY3VxR1BTag?oc=5,google_rss_카카오 노조 when:2d,121.8,71.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:labor_ir,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,121.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
1074,정부/국회,정부_국회,과학기술정보통신부,美 압박 논란에도 쿠팡에 역대 최대 과징금…원칙 택한 개보위,압박 논란에도 쿠팡에 역대 최대 과징금 원칙 택한 개보위,연합뉴스,연합뉴스,"Thu, 11 Jun 2026 02:34:43 GMT",美 압박 논란에도 쿠팡에 역대 최대 과징금…원칙 택한 개보위 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBTM25mVVRZRTdmdUpwbmZOMVpCV1FseTdZQi1pZEx6NGpnZHNwVlRoSTVLZ0lLYzJVZGZNYVhXbExTdUE0T3hoX1YzRmJQZ1lRTXgyOTA1a3ltNWlhV2xSYtIBYEFVX3lxTFBTM25mVVRZRTdmdUpwbmZOMVpCV1FseTdZQi1pZEx6NGpnZHNwVlRoSTVLZ0lLYzJVZGZNYVhXbExTdUE0T3hoX1YzRmJQZ1lRTXgyOTA1a3ltNWlhV2xSYg?oc=5,google_rss_과학기술정보통신부 site:yna.co.kr when:2d,121.6,130.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,121.6,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,정부_국회,GOV_PLATFORM_REGULATION,규제/제재,쿠팡 개인정보 위반 제재,개인정보 관련 규제 강화 추세 속에서 카카오 역시 관련 규제를 준수해야 함.,2,1,1,,,쿠팡에 대한 개인정보 관련 제재는 플랫폼 사업자 전반의 규제 환경 변화를 시사하므로 관련성이 높음.,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"플랫폼 사업자에 대한 개인정보 보호 규제 강화 추세를 보여주며, 카카오 또한 이에 대한 대응 방안을 검토해야 함.","쿠팡에 대한 과징금 부과는 유사 서비스 제공 사업자들에게 경각심을 줄 수 있으며, 개인정보 보호 관련 컴플라이언스 강화의 필요성을 시사함.",쿠팡 개인정보 위반 제재,규제/제재
809,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"카카오, 오늘 10시부터 부분파업…창사 후 처음",카카오 오늘 10시부터 부분파업 창사 후 처음,연합뉴스,연합뉴스,"Tue, 09 Jun 2026 20:05:29 GMT","카카오, 오늘 10시부터 부분파업…창사 후 처음 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE01cXQ0VkRLSHhOQXpab2lVamtBOUUzQ3gxTFZEX3Y2LWdlVEJEUFJFcjZ6QmREVk00cGtKNTV2TlBHbXRKekJTdUVCLXNYNkxxaUFFeEdPWlI1Y21QQzZvdNIBYEFVX3lxTE01cXQ0VkRLSHhOQXpab2lVamtBOUUzQ3gxTFZEX3Y2LWdlVEJEUFJFcjZ6QmREVk00cGtKNTV2TlBHbXRKekJTdUVCLXNYNkxxaUFFeEdPWlI1Y21QQzZvdA?oc=5,google_rss_카카오게임즈 site:yna.co.kr when:2d,121.4,97.3,"labor_dispute,labor_negotiation",labor_general,카카오,brand_not_in_title,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,121.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
112,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조 29일 추가 파업 예고… ""경영진 불신이 문제""",카카오 노조 29일 추가 파업 예고 경영진 불신이 문제,조선일보,조선일보,"Wed, 10 Jun 2026 07:04:34 GMT","카카오 노조 29일 추가 파업 예고… ""경영진 불신이 문제"" 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxNMHd3b09NN1BZSEtlOGQ0TTN2cGdTZU83TG9EdUpVZUFxWldKS2tIQnJqd3ZuVkhLRWRHc3BUOWgyc0Fmb2x6NjlYa3ZxNEVOSHA2cmVNdDE1WXUxVXZMSE9XR1FrWnpmRGtVSFFNdHMyQWZMMTE1T2MzdGVBbTV4UjRVYw?oc=5,google_rss_카카오 노조 when:2d,120.8,89.5,"labor_dispute,labor_negotiation",labor_strike_action,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,120.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
201,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 첫 파업 이어 29일 '연차 투쟁'…노사 갈등 장기화,카카오 첫 파업 이어 29일 연차 투쟁 노사 갈등 장기화,전자신문,전자신문,"Wed, 10 Jun 2026 06:13:18 GMT",카카오 첫 파업 이어 29일 '연차 투쟁'…노사 갈등 장기화 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5EcTVpZkFJUDhCVkNLYmZMX2V0b1pUUkNlWGc2VmduQkd0M2wzczM1cndjbXNPaG5ubHVqUTRuTUJ5VzJ2a0ZEOUNVTU1Jdw?oc=5,google_rss_카카오 파업 when:2d,120.8,86.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,120.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
662,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,"‘첫 파업’ 카카오 3%대 하락…“서비스 타격은 제한적” [오늘, 이 종목]",첫 파업 카카오 3 대 하락 서비스 타격은 제한적 오늘 이 종목,매일경제,매일경제,"Wed, 10 Jun 2026 04:45:09 GMT","‘첫 파업’ 카카오 3%대 하락…“서비스 타격은 제한적” [오늘, 이 종목] 매일경제",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1lSWpvdF9OMDRNcmsxcUg3UVllQkFPd2RIbDFNa2dHRUZ6MVlvNmJURkIxRjBSVHdlS2dPZUVaYkg1cHZEaXdmMnlmblplUXc?oc=5,google_rss_카카오페이 site:mk.co.kr when:2d,120.4,116.3,"labor_dispute,labor_negotiation,platform_obligation",labor_general,카카오,brand_not_in_title,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,120.4,"labor_negotiation,platform_obligation",self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업/금융,카카오 노조 임단협/파업 및 내부 갈등,"카카오 노조 파업이 주가에 부정적인 영향을 미치고 있으며, 서비스 타격은 제한적이라는 분석이 나옴.",2,2,1,,,"카카오 노조 파업이 주가에 미치는 영향을 분석한 기사로, 경영진 및 투자 관련 부서에서 참고할 필요가 있음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업/금융
249,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조, 10일 창사 이래 첫 파업…성과급 갈등 심화",카카오 노조 10일 창사 이래 첫 파업 성과급 갈등 심화,경기신문,경기신문,"Wed, 10 Jun 2026 01:11:33 GMT","카카오 노조, 10일 창사 이래 첫 파업…성과급 갈등 심화 경기신문",https://news.google.com/rss/articles/CBMiYkFVX3lxTE52d0pHajZfanI3WTk0YkI1RzdkdG1EaVFoZkJpT18wbGprM3VIOEZ4S2M0WE5mWjBBV3kxTVk5d0VzdWdKclZxeHlPRGhkVlh6WFIxMnN2dHVNTVpyQmQ0UEJ3?oc=5,google_rss_카카오 성과급 when:2d,120.2,99.7,"labor_dispute,labor_negotiation",labor_pay_dispute,카카오,,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,26.0,published_yesterday+yesterday_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,120.2,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
294,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 노동자 10일 부분파업,카카오 노동자 10일 부분파업,네이트,네이트,"Tue, 09 Jun 2026 21:33:00 GMT",카카오 노동자 10일 부분파업 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1GVXJiRjJ6QXJHYjI3MG9pN1pzLXR5NmNQQWo0WXFIUkhURm1OYTQtbVFFNklNSzl1OFhfcDBJNERFbmhmZ2JnZWJjZktPeVBCMFNj?oc=5,google_rss_카카오 조정 when:2d,120.2,93.7,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,26.0,published_yesterday+yesterday_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,120.2,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
124,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조, 창사 이후 첫 파업",카카오 노조 창사 이후 첫 파업,한국경제,한국경제,"Wed, 10 Jun 2026 09:22:52 GMT","카카오 노조, 창사 이후 첫 파업 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE96OHA5NTNkNXp5N2t0d21DTVE2YmhTclcyME9ZYURnN0EtY2dfY0llSWRpdXl3cFVyeEc3Y010RHdGSFYtWkJvR3JTeFBLdXNFRVllMDJUZ2Jkd9IBVEFVX3lxTFBnMl9QTXBsRmFEZlFfOHN1LU1GOUN3UUkyX0dMd0hDMXB1LWtpeDN2dFNMNUsxbUZkQnhSeDdDSC1vYlJ3SmpfMXY0TkpEZE9SOXNRNQ?oc=5,google_rss_카카오 노조 when:2d,119.8,89.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,119.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
206,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 노사 ‘정면충돌’…성과급 갈등에 첫 부분 파업,카카오 노사 정면충돌 성과급 갈등에 첫 부분 파업,서울경제TV,서울경제TV,"Wed, 10 Jun 2026 08:52:01 GMT",카카오 노사 ‘정면충돌’…성과급 갈등에 첫 부분 파업 서울경제TV,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBHMVZVTXAyNl80NEpUUE40TmM4VmpkaTB6N1hPSjN0UUtkOHFhaDg3SURKcFpMd25pdEpla01CcExKMUhiRGlaSTdMa0JnRkpIUFhwc1MtdXliRzFEOGdxTkRRVUM?oc=5,google_rss_카카오 파업 when:2d,119.8,89.5,"labor_dispute,labor_negotiation",labor_pay_dispute,카카오,,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,119.8,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
295,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 창사 첫 파업, 노조 '29일 추가 파업' 예고",카카오 창사 첫 파업 노조 29일 추가 파업 예고,한국경제,한국경제,"Wed, 10 Jun 2026 08:15:56 GMT","카카오 창사 첫 파업, 노조 '29일 추가 파업' 예고 한국경제",https://news.google.com/rss/articles/CBMiVEFVX3lxTE00R21MblE1aFJUbjBtQmJVVFpBQm5FYzhYYmp5anBQRW1PNEFjVFkyZl83X0x3dlIydzU2VFRwZFJLd2hjV1BBZGc2ODZOeXpiYlpDSNIBVEFVX3lxTE00R21MblE1aFJUbjBtQmJVVFpBQm5FYzhYYmp5anBQRW1PNEFjVFkyZl83X0x3dlIydzU2VFRwZFJLd2hjV1BBZGc2ODZOeXpiYlpDSA?oc=5,google_rss_카카오 조정 when:2d,119.8,89.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,119.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
253,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 창사 19년 만에 첫 부분 파업…노조 “29일 추가 투쟁”",카카오 창사 19년 만에 첫 부분 파업 노조 29일 추가 투쟁,서울경제TV,서울경제TV,"Wed, 10 Jun 2026 07:15:20 GMT","카카오, 창사 19년 만에 첫 부분 파업…노조 “29일 추가 투쟁” 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE90MUdTbUp2eWR0TkxTTWpCNkFSX0hGazZmcS1qZlJ3VUViVXdaNmFnSFZXejdNSXBWazNRRVZTNlFmS1VXUHFrZWR2QUJMTDVwb2NPeHo1Q2RnS3Z2T3V3OEIyQVQ?oc=5,google_rss_카카오 성과급 when:2d,119.8,89.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,119.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
310,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 첫 파업, 결국 29일 총파업으로…성과급 갈등 전면전",카카오 첫 파업 결국 29일 총파업으로 성과급 갈등 전면전,마이데일리,마이데일리,"Wed, 10 Jun 2026 05:47:13 GMT","카카오 첫 파업, 결국 29일 총파업으로…성과급 갈등 전면전 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1JVjhFQ1hLcklab1NGeUlud1JzeC0tWGgycy1VQnhTOW1wTFhHWnhuR3laeXdnbnZNclk4SGlPLW95V2VkdTNCWlk2c1pCM0ViWE84bDhIS3p6VlVZVDlQYg?oc=5,google_rss_카카오 조정 when:2d,119.8,89.5,"labor_dispute,labor_negotiation",labor_pay_dispute,카카오,,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,119.8,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,노동/파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 운영 차질 및 기업 이미지 영향,1,1,1,,,"카카오 노조의 첫 파업으로, 회사의 직접적인 리스크가 발생함. 다양한 기사들이 동일한 이슈를 다루고 있으므로 하나의 그룹으로 묶음.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,노동/파업
