id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason
2616,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[속보] 개인정보위, 쿠팡에 과징금 6249억원 부과…역대 최고 과징금 '철퇴'",개인정보위 쿠팡에 과징금 6249억원 부과 역대 최고 과징금 철퇴,이데일리,이데일리,"Thu, 11 Jun 2026 02:00:04 GMT","[속보] 개인정보위, 쿠팡에 과징금 6249억원 부과…역대 최고 과징금 '철퇴' 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxPZ3VMWUJuU0tDOE9CeWozNlJFM3hQYWZ5SkF1Yy1mNjZPQnJmMHBLSk5wa1hoQWZ3M1pSZHQ2VlpOQldabzNMdWtZa2NMcGhIVHViUU1YUEU2WHY0M2FqbUtSN1c3OGtZdDI3a2xYZU1QQ2hERGVySmVWY0ZLVld3SA?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,317.75,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,317.75,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼_개인정보_유출_규제,쿠팡_개인정보_유출_과징금_및_플랫폼_데이터_리스크,대규모 개인정보 유출에 대한 규제 기관의 강도 높은 제재는 카카오를 포함한 모든 플랫폼 사업자의 개인정보 관리 및 보안 시스템 강화 필요성을 시사함.,1,1,1,,,"국내 주요 경쟁사의 대규모 개인정보 유출에 대한 역대급 과징금으로, 플랫폼 사업자 전반의 개인정보 보호 의무 및 규제 환경에 대한 중요한 선례가 됨.",gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"플랫폼 사업자의 개인정보 보호 의무 위반 시 정부의 제재 강도가 높아지고 있음을 보여주며, 이는 카카오의 데이터 관리 정책 및 컴플라이언스 강화로 이어져야 함.",경쟁사 쿠팡의 역대 최대 과징금 부과는 카카오에게도 개인정보 보호 및 데이터 관리 체계를 점검하고 강화하는 경고로 작용할 수 있음.,쿠팡_개인정보_유출_과징금_및_플랫폼_데이터_리스크,플랫폼_개인정보_유출_규제,,
2480,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버클라우드 “국방 AI는 전장에서 증명돼야”…옴니모달·FDE 기반 AX 전략 공개,네이버클라우드 국방 ai는 전장에서 증명돼야 옴니모달 fde 기반 ax 전략 공개,테크월드,테크월드,"Thu, 11 Jun 2026 08:10:00 GMT",네이버클라우드 “국방 AI는 전장에서 증명돼야”…옴니모달·FDE 기반 AX 전략 공개 테크월드,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1VMzNzS1g1bWpjdVJxdUhrUDlpMkJjM3pfbnFvQ0duczhmR3Z4WktHV3R6WktZWXljMmJaaHVaMVlEYXlQUGJmLVRxWE9QRXdMT2k1ZVZfcXJrSTE2V1daSXZaNXY4eTdJ?oc=5,google_rss_네이버 AI when:2d,317.0,20.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+policy_legislation,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,naver,317.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,국내_경쟁사_AI_전략,네이버클라우드_국방_및_공공_AI_전략,네이버클라우드가 국방 및 공공 분야에서 AI 기술력을 확장하는 것은 카카오의 공공 AI 사업 기회 모색 및 기술 전략 수립에 대한 경쟁 환경 분석에 참고할 만함.,2,2,2,,,"네이버클라우드의 소버린 AI 기반 국방 AX 발전 전략은 국내 AI 기술 경쟁 및 공공 AI 시장 동향 파악에 중요하며, 카카오의 AI 전략 수립에 시사점을 제공함.",gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"네이버가 국방 및 공공 분야에 특화된 AI 전략을 제시하는 만큼, 카카오도 특정 산업군에 맞춘 AI 솔루션 개발 및 시장 선점 전략을 고려할 필요가 있음.",네이버클라우드_국방_및_공공_AI_전략,국내_경쟁사_AI_전략,,
2667,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"오픈AI 샘 올트먼, 다음 주 방한⋯네이버·카카오와 연쇄 회동 [종합]",오픈ai 샘 올트먼 다음 주 방한 네이버 카카오와 연쇄 회동,아이뉴스24,아이뉴스24,"Thu, 11 Jun 2026 03:55:24 GMT","오픈AI 샘 올트먼, 다음 주 방한⋯네이버·카카오와 연쇄 회동 [종합] 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTE5NbXA5TEZkbDNLbTB5N1hEYWxiYnJpRlJOSm91NW93TE5tX1JiNEJ4YllocnF5dTcxMzBEdkQwTXV6Um51OS02cWtoajk?oc=5,google_rss_네이버 site:inews24.com when:2d,316.25,18.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,19.0,published_yesterday+exclusive_breaking,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,316.25,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,오픈AI_샘_올트먼_방한,샘_올트먼_오픈AI_CEO_방한_및_AI_협력_논의,카카오의 AI 서비스 및 사업 전략 방향 논의를 위한 글로벌 AI 선두주자와의 직접적인 만남이 연기 또는 무산되어 전략적 기회 모색에 차질이 생김.,1,1,1,,,"오픈AI CEO 방한 취소 소식은 카카오의 AI 전략 및 사업 협력에 대한 중요한 내부/외부 전략적 참고 사항임. (이 기사는 취소 전 보도지만, 동일 이슈그룹으로 묶어 관리)",gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘_올트먼_오픈AI_CEO_방한_및_AI_협력_논의,오픈AI_샘_올트먼_방한,,
2514,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[속보]개인정보위 ""쿠팡 과징금 처분, 美 통상이슈와 무관""",개인정보위 쿠팡 과징금 처분 통상이슈와 무관,네이트,네이트,"Thu, 11 Jun 2026 02:23:00 GMT","[속보]개인정보위 ""쿠팡 과징금 처분, 美 통상이슈와 무관"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9xWTU4RFpwZEtLc0xoRzBlc0E0eEhuQW40eGdEMVpmTDBJX2M1NTBFVjZXSTlXM1NQZFh1MWVGc3VpdVRURWlQb2FvT1dPRENlUFJF?oc=5,google_rss_네이버 과징금 when:2d,315.75,86.0,"antitrust_platform,legal_regulatory_enforcement,strategy_mna_governance",antitrust_general,쿠팡,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,315.75,"legal_regulatory_enforcement,strategy_mna_governance",competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼_개인정보_유출_규제,쿠팡_개인정보_유출_과징금_및_플랫폼_데이터_리스크,대규모 개인정보 유출에 대한 규제 기관의 강도 높은 제재는 카카오를 포함한 모든 플랫폼 사업자의 개인정보 관리 및 보안 시스템 강화 필요성을 시사함.,1,1,1,,,"국내 주요 경쟁사의 대규모 개인정보 유출에 대한 역대급 과징금으로, 플랫폼 사업자 전반의 개인정보 보호 의무 및 규제 환경에 대한 중요한 선례가 됨.",gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"플랫폼 사업자의 개인정보 보호 의무 위반 시 정부의 제재 강도가 높아지고 있음을 보여주며, 이는 카카오의 데이터 관리 정책 및 컴플라이언스 강화로 이어져야 함.",경쟁사 쿠팡의 역대 최대 과징금 부과는 카카오에게도 개인정보 보호 및 데이터 관리 체계를 점검하고 강화하는 경고로 작용할 수 있음.,쿠팡_개인정보_유출_과징금_및_플랫폼_데이터_리스크,플랫폼_개인정보_유출_규제,,
2521,경쟁사/해외이슈,경쟁사_해외이슈,네이버,쿠팡 개인정보 3750만 명 유출…역대 최대 6천억 대 과징금,쿠팡 개인정보 3750만 명 유출 역대 최대 6천억 대 과징금,더쎈뉴스,더쎈뉴스,"Thu, 11 Jun 2026 07:19:48 GMT",쿠팡 개인정보 3750만 명 유출…역대 최대 6천억 대 과징금 더쎈뉴스,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1Xd2dvTGJfYmZvMVpFaFpPdGQxUXIwc1RGenlFWDVHVGNWaU9CYXY3MVVpNF82S1V6NkZwb3lCeG9yQWxlUGRwb1JkeW5tSlMtLTRDTnoyMEVqQm5KUWFINEx4bU00aUE?oc=5,google_rss_네이버 과징금 when:2d,315.5,82.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,315.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼_개인정보_유출_규제,쿠팡_개인정보_유출_과징금_및_플랫폼_데이터_리스크,대규모 개인정보 유출에 대한 규제 기관의 강도 높은 제재는 카카오를 포함한 모든 플랫폼 사업자의 개인정보 관리 및 보안 시스템 강화 필요성을 시사함.,1,1,1,,,"국내 주요 경쟁사의 대규모 개인정보 유출에 대한 역대급 과징금으로, 플랫폼 사업자 전반의 개인정보 보호 의무 및 규제 환경에 대한 중요한 선례가 됨.",gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"플랫폼 사업자의 개인정보 보호 의무 위반 시 정부의 제재 강도가 높아지고 있음을 보여주며, 이는 카카오의 데이터 관리 정책 및 컴플라이언스 강화로 이어져야 함.",경쟁사 쿠팡의 역대 최대 과징금 부과는 카카오에게도 개인정보 보호 및 데이터 관리 체계를 점검하고 강화하는 경고로 작용할 수 있음.,쿠팡_개인정보_유출_과징금_및_플랫폼_데이터_리스크,플랫폼_개인정보_유출_규제,,
2705,경쟁사/해외이슈,경쟁사_해외이슈,SKT,'SKT의 4.6배' 거액 때린 개인정보위 [쿠팡 역대급 과징금],skt의 4 6배 거액 때린 개인정보위 쿠팡 역대급 과징금,v.daum.net,v.daum.net,"Thu, 11 Jun 2026 09:49:22 GMT",'SKT의 4.6배' 거액 때린 개인정보위 [쿠팡 역대급 과징금] v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE85Q2pIQ1FTcDlyOGVKdVdaTE5UVjBkWGppazRweFlDc196eGc3V1lwU3pyc1JFOHdBUnBhZkFYZS1PVzFCRkE?oc=5,google_rss_SKT when:2d,315.5,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"SKT,쿠팡",brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,315.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼 규제 및 리스크,쿠팡 개인정보 유출 과징금,카카오를 포함한 모든 국내 플랫폼 사업자에게 개인정보보호 의무 강화 및 위반 시 과징금 규모 확대의 강력한 선례가 된다.,1,1,5,,,국내 주요 플랫폼인 쿠팡의 개인정보 유출 및 역대급 과징금 부과는 카카오의 개인정보 보호 정책 및 규제 대응에 직접적인 영향을 미칠 선례가 됨.,gemini,DIRECT_RISK,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,경쟁사 쿠팡의 개인정보 유출로 인한 대규모 과징금은 카카오 역시 개인정보 보호에 대한 경각심을 높이고 선제적 대응을 강화해야 함을 시사한다.,쿠팡 개인정보 유출 과징금,플랫폼 규제 및 리스크,,
2655,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"'방한' 오픈AI 샘 올트먼, 삼성·네이버·카카오 연쇄 회동",방한 오픈ai 샘 올트먼 삼성 네이버 카카오 연쇄 회동,파이낸셜뉴스,파이낸셜뉴스,"Thu, 11 Jun 2026 05:57:40 GMT","'방한' 오픈AI 샘 올트먼, 삼성·네이버·카카오 연쇄 회동 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1hUXJjbFZqWkkwNkNsQXN2X2Y4d0RtTHlFWk9xX3l3MTNLNE10dUk4cGlyZ3o3VWJHZ2lIbkpGTXZFMnc4cndIQjVFdnNOOW43d3lZMkZ0RmFmUdIBXkFVX3lxTE9VRDY1bzd6NFN5V05OUGhoYXBpcHNsbkc2b2RMRWp0T3luaTVOem03R3V0elkzQTNORWdVVTVZci1UOVB0S3ZVQTRyU0ZGS2ZQOVdTU3N3dGZsM2hYU1E?oc=5,google_rss_네이버 site:fnnews.com when:2d,315.0,18.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,315.0,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴 및 동향,샘 올트먼 방한 및 카카오 회동,"카카오의 AI 전략 및 협력 방향에 대한 중요한 논의 기회가 될 수 있으며, 국내외 AI 파트너십 구축에 영향을 미친다.",1,1,5,,,"카카오가 직접 오픈AI CEO와 회동하는 건으로, 카카오의 AI 전략 방향성에 중요한 영향을 미칠 수 있는 핵심 이슈. 경쟁사 네이버도 함께 언급되어 경쟁 구도 파악에도 중요.",gemini,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,mixed,,샘 올트먼의 방한과 주요 국내 기업들과의 연쇄 회동은 국내 AI 시장의 경쟁 구도와 협력 생태계 변화에 대한 중요한 시그널이다.,샘 올트먼 방한 및 카카오 회동,AI 전략 제휴 및 동향,,
2786,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, '부산 클라우드 데이 2026'서 기업 AX 전략 공개",kt 부산 클라우드 데이 2026 서 기업 ax 전략 공개,아이뉴스24,아이뉴스24,"Fri, 12 Jun 2026 04:45:07 GMT","KT, '부산 클라우드 데이 2026'서 기업 AX 전략 공개 아이뉴스24",https://news.google.com/rss/articles/CBMiSEFVX3lxTFBoRkNwa2tQM2t0ZjN1RWRZMnFXcGR4czdOQy1CZkstRE1nSFZCVWxGeFlNclQ4dE0wVmdPOGhaR1NRSEdnY3k1dA?oc=5,google_rss_KT when:2d,315.0,11.0,policy_legislation,policy_legislation,KT,,,,,,,general,24.0,published_today,business_change,event:KT:policy_legislation,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,telco,315.0,policy_legislation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,국내 통신사 AI 전략,KT 금융 AX/AI 인프라 전략,카카오 엔터프라이즈를 포함한 B2B AI/클라우드 사업 부문에서 경쟁사 KT의 전략을 파악하고 시장 동향을 이해하는 데 중요하다.,2,2,4,,,국내 주요 통신사(플랫폼 경쟁사)인 KT의 기업 AI 전략 발표는 카카오의 B2B AI/클라우드 사업 전략 수립에 참고할 만한 경쟁사 동향임.,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,KT의 기업 AX 전략은 카카오의 B2B AI 및 클라우드 사업이 직면한 경쟁 환경과 시장 기회를 이해하는 데 중요한 참고 자료가 된다.,KT 금융 AX/AI 인프라 전략,국내 통신사 AI 전략,,
2632,경쟁사/해외이슈,경쟁사_해외이슈,네이버,젠슨 황 가자마자 이번엔 샘 올트먼 오픈AI CEO 방한...1박 2일 일정에 네이버·카카오 만난다,젠슨 황 가자마자 이번엔 샘 올트먼 오픈ai ceo 방한 1박 2일 일정에 네이버 카카오 만난다,조선일보,조선일보,"Thu, 11 Jun 2026 01:08:24 GMT",젠슨 황 가자마자 이번엔 샘 올트먼 오픈AI CEO 방한...1박 2일 일정에 네이버·카카오 만난다 조선일보,https://news.google.com/rss/articles/CBMigwFBVV95cUxPSWlLbXJpY0NxVk9UTXNDUUVHbzdoRktZeFBKVzdSdFplTFhkYXFpLUg0dmgwSjdRNXdjRWZpUEhZNDdIQTA4MG9wanpKTmtCa1E1VGh2a1pMcUFhZnYyYkJiMzhuVDZ3Smh4M3VJMndYZmtpYWtEZXowT05IOUMyWUljVQ?oc=5,google_rss_네이버 site:chosun.com when:2d,314.0,18.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,314.0,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴 및 동향,샘 올트먼 방한 및 카카오 회동,"카카오의 AI 전략 및 협력 방향에 대한 중요한 논의 기회가 될 수 있으며, 국내외 AI 파트너십 구축에 영향을 미친다.",1,1,5,,,"오픈AI CEO 샘 올트먼의 방한 및 카카오와의 회동 관련 기사로, 카카오의 AI 전략 및 파트너십에 중요한 영향을 미칠 수 있는 핵심 이슈.",gemini,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,mixed,,"글로벌 AI 리더의 연이은 방한과 국내 주요 기업들과의 접촉은 국내 AI 시장의 역동성을 보여주며, 카카오의 AI 전략 실행에 대한 압박이자 기회가 될 수 있다.",샘 올트먼 방한 및 카카오 회동,AI 전략 제휴 및 동향,,
2612,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"샘 올트먼 오픈AI CEO, 15일 삼성·네이버·카카오 만난다",샘 올트먼 오픈ai ceo 15일 삼성 네이버 카카오 만난다,이데일리,이데일리,"Thu, 11 Jun 2026 02:37:03 GMT","샘 올트먼 오픈AI CEO, 15일 삼성·네이버·카카오 만난다 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxQbjBpbS12U2Z0bG1ScjJkQmZzR1hmbW5qZGVXSnRVazA4V3d1VDVxMDVuYm00VFJmaUZYWEktM3k2MHF1NzVabkRyWFBLRmI2SFFSNkwwOVh0cVdDTHlTVTN3TUpDcGktT3lQTmUwTUo1VklZRnVta1NWdG1jM3FySw?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,313.0,18.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,313.0,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴 및 동향,샘 올트먼 방한 및 카카오 회동,"카카오의 AI 전략 및 협력 방향에 대한 중요한 논의 기회가 될 수 있으며, 국내외 AI 파트너십 구축에 영향을 미친다.",1,1,5,,,"오픈AI CEO 샘 올트먼의 방한 및 카카오와의 회동 관련 기사로, 카카오의 AI 전략 및 파트너십에 중요한 영향을 미칠 수 있는 핵심 이슈.",gemini,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,mixed,,"샘 올트먼의 방한은 국내 AI 기술 및 시장 동향을 파악하고, 카카오 AI 서비스의 경쟁력 강화를 위한 시사점을 제공한다.",샘 올트먼 방한 및 카카오 회동,AI 전략 제휴 및 동향,,
2615,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"샘 올트먼 오픈AI CEO, 15일 삼성·네이버·카카오 만난다",샘 올트먼 오픈ai ceo 15일 삼성 네이버 카카오 만난다,이데일리TV,이데일리TV,"Thu, 11 Jun 2026 02:37:00 GMT","샘 올트먼 오픈AI CEO, 15일 삼성·네이버·카카오 만난다 이데일리TV",https://news.google.com/rss/articles/CBMifEFVX3lxTFBETnpHT25aamVoLV9BUUlpbmNORFNHaXkwTlFsVm12bXF2c0NUZzdQS3VTWXpzWjdQLXp6dUpNT0dETnNRdEdrMkhjWlVzaUlwelhOVXNVUVJUbmR6dVpvZ2FTUjRmZFdVTWJyaXdIN1h4RmZGd3pBYWQ5MVc?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,313.0,18.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,313.0,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴 및 동향,샘 올트먼 방한 및 카카오 회동,"카카오의 AI 전략 및 협력 방향에 대한 중요한 논의 기회가 될 수 있으며, 국내외 AI 파트너십 구축에 영향을 미친다.",1,1,5,,,"오픈AI CEO 샘 올트먼의 방한 및 카카오와의 회동 관련 기사로, 카카오의 AI 전략 및 파트너십에 중요한 영향을 미칠 수 있는 핵심 이슈.",gemini,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,mixed,,"샘 올트먼의 방한은 국내 AI 기술 및 시장 동향을 파악하고, 카카오 AI 서비스의 경쟁력 강화를 위한 시사점을 제공한다.",샘 올트먼 방한 및 카카오 회동,AI 전략 제휴 및 동향,,
