id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
1158,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"우의장, 美의원들 '쿠팡 차별중단 서한'에 ""명백한 내정간섭""",우의장 의원들 쿠팡 차별중단 서한 에 명백한 내정간섭,MSN,MSN,"Sat, 13 Jun 2026 17:25:44 GMT","우의장, 美의원들 '쿠팡 차별중단 서한'에 ""명백한 내정간섭"" MSN",https://news.google.com/rss/articles/CBMi_wJBVV95cUxOM050cW9pazJOSGxJc0ZzQ0FaUDNpZ2Z0M1lIWG1oaGpOa2Fqc0J5aTd3Z203b2JKNU0tRURocndtSXlzeXlhN3BvMXV6azd6OUhMbHg1elNMQy1SeWc1a1Bid2I5LTY3TzVmMnZLWkJCWmRtLWpOb1JITW13THN5cnFpT3Y2d2RPWlZEOWtLbGtWRjgwVXlFNndIUHVCbEJ1THRZcEczb3hoNkdQLTJ6Vk5nZjZySERzYlNQMXRBVUZKQXI4YkttLWJTQWJKY2hPYVdreDF5dDNOOWR0MzBpSExneTZfdFhTdmU5M0Zma0ZCNzBCa2hoR2NFSV95S21PMkFqNjM2UU94ajVFVmpfM1lCU0lUaTJNZm5KQkNTRGY1aUxBZVBGTmFlVHVwTjRRU1ZtaGxmOWNRRlQ0dTkwOXhFNkg4eG9PQjdpNTYtaWFJNWNiNnB2eVo1VW0zbVo4cF9UZmQ4MHJMUGxBcFZzb3dFUk9pM1V6ak11b1BmRQ?oc=5,google_rss_쿠팡 규제 when:2d,44.0,4.0,,,쿠팡,,,,,,,general,24.0,published_today,direct_risk,global_incident:leadership_service:coupang:executive_change,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,44.0,,,global_incident:leadership_service:coupang:executive_change:executive_or_org_change,global_incident:leadership_service:coupang:executive_change,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:leadership_service:coupang:executive_change,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:coupang:executive_change,comp_domestic_strategy,,not_true_competitor_or_overseas,,
64,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"임시 주총여는 카카오게임즈, 이사회 전면 개편",임시 주총여는 카카오게임즈 이사회 전면 개편,인벤,인벤,"Sat, 13 Jun 2026 03:35:46 GMT","임시 주총여는 카카오게임즈, 이사회 전면 개편 인벤",https://news.google.com/rss/articles/CBMicEFVX3lxTFBWeDZpaEt2bzF0UkF3Y2xpTlU4ejBtX1VtRG10dkpaUWx0bF9ScUlDUFpkQmZjYllwM0FIMk82VE4tWEowdjU1X1ViR1RGWDJxVUlZWE5QaXo2Y3NaZHZRbHg4UTBpVGxiNVgta2I2MWM?oc=5,google_rss_카카오 카카오게임즈 when:2d,43.8,13.0,,,"카카오,카카오게임즈",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오게임즈,카카오게임즈 최대주주 변경 및 공동대표 체제,카카오게임즈의 이사회 개편은 자회사 경영 투명성 및 지배구조에 대한 이해 관계자의 인지에 영향을 미친다.,1,1,1,,,"자회사 카카오게임즈의 중요한 지배구조 변화로, 그룹 전반의 경영 리스크 및 투명성에 직접적인 영향을 미칠 수 있다.",gemini,DIRECT_RISK,,,other,,,카카오게임즈 최대주주 변경 및 공동대표 체제,카카오게임즈,,not_true_competitor_or_overseas,,
31,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,샘 올트먼 방한 연기…삼성·네이버·카카오 회동 순연,샘 올트먼 방한 연기 삼성 네이버 카카오 회동 순연,글로벌경제신문,글로벌경제신문,"Sat, 13 Jun 2026 02:21:48 GMT",샘 올트먼 방한 연기…삼성·네이버·카카오 회동 순연 글로벌경제신문,https://news.google.com/rss/articles/CBMibEFVX3lxTE1fS1lxSDJZa2tWTjhzeVpOblRWX1pxdnJ4dHdMT1R3SlNhVFAzOV9hQ1RUOXZManVYXzJOV1BOT1F6a0pnVEdXOTNfc0x6dktGQ1hnNjhBZkVUd3E3ZGx1NmZsRHFiUkFBVGhMaNIBcEFVX3lxTE85aTdMVE5hQzBPWDlGT2ttRkF5Nmg2RDFIVWpKekRZY09WXzNjRzh4eEctOUh1WlVPTTgxQlRUQjBDajh1aEpHYXUycGlMLXZ5U08yMUNYaVpZT1FnOWFBTE1TdHhQSHljWGp5cXVoYlo?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오 AI,샘 올트먼 방한 연기,샘 올트먼과의 회동 순연은 카카오의 AI 전략 및 협력 기회 모색 일정에 영향을 미칠 수 있다.,2,2,2,,,카카오가 포함된 샘 올트먼 방한 일정이 연기되어 AI 전략 및 파트너십 논의에 영향을 줄 수 있다.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,샘 올트먼 방한 연기,카카오 AI,,not_true_competitor_or_overseas,,
30,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 부산도시철도 ‘QR 모바일 승차권’ 간편결제 참여",카카오페이 부산도시철도 qr 모바일 승차권 간편결제 참여,마일드경제,마일드경제,"Sat, 13 Jun 2026 01:48:00 GMT","카카오페이, 부산도시철도 ‘QR 모바일 승차권’ 간편결제 참여 마일드경제",https://news.google.com/rss/articles/CBMia0FVX3lxTE8xc1VuN0doOG9ibnBFM3FPOVRkN0FNQmJVWjlDcXlGbG9nZm9SV245NmVRX3J1Nk9MZV9ud2FRcmN1T2VXV2FrRkFiYmdGNWdvQWczZG9mZlpRR1BXM1lWMW00azAtanE5Uml3?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이의 오프라인 결제 서비스 확장으로 사용자 편의성 증대 및 시장 점유율에 영향을 미친다.,2,2,2,,,"카카오페이의 오프라인 결제 서비스 확장 소식으로, 전략적 사업 확장을 파악하는 데 중요하다.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이,,not_true_competitor_or_overseas,,
27,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 부산도시철도 QR 모바일 승차권 간편결제 지원",카카오페이 부산도시철도 qr 모바일 승차권 간편결제 지원,디지털경제뉴스,디지털경제뉴스,"Sat, 13 Jun 2026 01:46:30 GMT","카카오페이, 부산도시철도 QR 모바일 승차권 간편결제 지원 디지털경제뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTE9JbnlEc2praEhpZTJEYWNMRTA3YkYzSmFLeUxXXzNjZG9ueG9pR2tWNWpDS044WkJxcHVPbVRKbFFRcVJSTDluYm5QaXFUY2ZmbEtjTFFXQlFDSURZclpBTkxvUHY4LTVyeVE?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이의 오프라인 결제 서비스 확장으로 사용자 편의성 증대 및 시장 점유율에 영향을 미친다.,2,2,2,,,"카카오페이의 오프라인 결제 서비스 확장 소식으로, 전략적 사업 확장을 파악하는 데 중요하다.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오페이 슈퍼월렛 원화코인/스테이블코인 구상,카카오페이,,not_true_competitor_or_overseas,,
14,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[굿모닝금융] 수은·카카오페이·MG신용정보 등,굿모닝금융 수은 카카오페이 mg신용정보 등,비즈월드,비즈월드,"Fri, 12 Jun 2026 21:38:00 GMT",[굿모닝금융] 수은·카카오페이·MG신용정보 등 비즈월드,https://news.google.com/rss/articles/CBMiakFVX3lxTE5ncHh1aDVDdVZKVEY0VXZBcGNJbFhnSVdPTUF0dHdpcVVjb0IxTkQtS3dUTkpkNkNrZGFnRW1vS0pvaUp2bDl0T2gtbV95clY0TTN5NmxLMHlac2h4OXdTTHNuQWhuM0hodnc?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"카카오,카카오페이",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,카카오페이 일반 금융 동향,카카오페이의 일반적인 대외 활동 및 금융권 동향을 파악할 수 있다.,3,3,3,,,"카카오페이가 언급된 일반 금융 동향 기사로, 명확한 영향 경로가 있는 다른 기사가 있을 때 우선순위가 낮은 참조 기사이다.",gemini,FILLER_REFERENCE,,,other,,,카카오페이 일반 금융 동향,카카오페이,,not_true_competitor_or_overseas,,
11,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,월드컵 품은 네이버·카카오…응원 열기 속 서비스 띄우기 경쟁,월드컵 품은 네이버 카카오 응원 열기 속 서비스 띄우기 경쟁,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 21:08:07 GMT",월드컵 품은 네이버·카카오…응원 열기 속 서비스 띄우기 경쟁 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE95NkdtaDB0YUtxcE5wTmxTZDZMaC1vOVliSXhqby1USzg2MUsyT3dxcGJYd0V6aVVJQnRsX09SelVjQ0JCNWxGcjRPVm9QWG8?oc=5,google_rss_카카오 when:2d,43.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오 서비스 운영,카카오 월드컵 서비스 경쟁,카카오의 월드컵 관련 서비스 운영 및 경쟁사와의 마케팅 활동을 파악할 수 있다.,3,3,3,,,"월드컵 관련 서비스 경쟁에 대한 기사로, 운영 및 마케팅 전략 관점에서 참고할 수 있으나 직접적인 리스크는 아니다.",gemini,FILLER_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오 월드컵 서비스 경쟁,카카오 서비스 운영,,not_true_competitor_or_overseas,,
1041,경쟁사/해외이슈,경쟁사_해외이슈,KT,"젠지, kt 3대0 완파…T1과 MSI 마지막 티켓 다툰다",젠지 kt 3대0 완파 t1과 msi 마지막 티켓 다툰다,디지털데일리,디지털데일리,"Sat, 13 Jun 2026 09:58:25 GMT","젠지, kt 3대0 완파…T1과 MSI 마지막 티켓 다툰다 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTFB5TmVmOF9SUzU2bS04QlJhd2QzUWJfM2xZdGpkWGhnd2pyYjRwd0tZcTlDUkdFZmY0RXl3RjlqU2tXY1NaSVdNUGtfdEZuMnU4dTZNWFVtNlVTaERaRXljSXB5NzY?oc=5,google_rss_KT when:2d,43.5,4.0,,,KT,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:젠지 kt 3대0 완파 t1과 msi 마지막 티켓 다툰다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:젠지 kt 3대0 완파 t1과 msi 마지막 티켓 다툰다,comp_domestic_strategy,,not_true_competitor_or_overseas,,
1287,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 비면허 주파수 관리사업 철수",구글 비면허 주파수 관리사업 철수,지디넷코리아,지디넷코리아,"Fri, 12 Jun 2026 22:00:01 GMT","구글, 비면허 주파수 관리사업 철수 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1aWWtQSWNvem5lZ0tucVhZTVRic3RpVGxWdzNJU1FyM3lPVEZIWkE0a3kzczYwLTlJRDlXNzdwYnJ5YXl4RVRtVEJ0WUlyZVVhNjdueEFn?oc=5,google_rss_구글 site:zdnet.co.kr when:2d,43.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:구글 비면허 주파수 관리사업 철수,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:구글 비면허 주파수 관리사업 철수,competitor_general_low_relevance,,not_true_competitor_or_overseas,,
1173,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"[주간 유통 나침반] 고객 떠난 홈플러스, 신뢰 흔들린 쿠팡…업계 덮친 두 개의 위기",주간 유통 나침반 고객 떠난 홈플러스 신뢰 흔들린 쿠팡 업계 덮친 두 개의 위기,중앙이코노미뉴스,중앙이코노미뉴스,"Sun, 14 Jun 2026 03:00:00 GMT","[주간 유통 나침반] 고객 떠난 홈플러스, 신뢰 흔들린 쿠팡…업계 덮친 두 개의 위기 중앙이코노미뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE9iR0J0NkRRZHpLRmhVME05MDNIVmJmN3NoUjcwNE5qd0JRWEpnZXJvbzB3UDBFdnd1c0R2Z3kyN3hnaUdDLUc3U2Jkc2pwRWdBRWVDMjZkYnZ3anJ1TUl2X1Rac3RlZ1JONFBJMnRvRW9oZw?oc=5,google_rss_쿠팡 개인정보 when:2d,43.0,4.0,,,쿠팡,,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,43.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:주간 유통 나침반 고객 떠난 홈플러스 신뢰 흔들린 쿠팡 업계 덮친 두 개의 위기,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:주간 유통 나침반 고객 떠난 홈플러스 신뢰 흔들린 쿠팡 업계 덮친 두 개의 위기,comp_domestic_strategy,,not_true_competitor_or_overseas,,
1128,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"[단독] 여당 ""미국, 사법주권 침해""…쿠팡 사태 항의서한 보낸다",여당 미국 사법주권 침해 쿠팡 사태 항의서한 보낸다,JTBC,JTBC,"Sat, 13 Jun 2026 14:14:36 GMT","[단독] 여당 ""미국, 사법주권 침해""…쿠팡 사태 항의서한 보낸다 JTBC",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5lUWhiQ2M4MkRCTHE0Wjh0SzBRMlozRG5tNVMxTHQ5Wk8tZFduN1lOcUJNT0FodUY1aWV4ZmpFUFp3UDAxdW9CZWp0akpXaGl2RFE?oc=5,google_rss_쿠팡 when:2d,42.75,4.0,,,쿠팡,,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.75,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:여당 미국 사법주권 침해 쿠팡 사태 항의서한 보낸다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:여당 미국 사법주권 침해 쿠팡 사태 항의서한 보낸다,comp_domestic_strategy,,not_true_competitor_or_overseas,,
967,경쟁사/해외이슈,경쟁사_해외이슈,네이버,#자유민주적기본질서 : 박용두 셰르파 : 네이버 프리미엄 콘텐츠,자유민주적기본질서 박용두 셰르파 네이버 프리미엄 콘텐츠,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Sat, 13 Jun 2026 14:23:58 GMT",#자유민주적기본질서 : 박용두 셰르파 : 네이버 프리미엄 콘텐츠 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNMXBfUTZvSWhwVjVPMHpiUC1QSXMyblNURjFRWkNEZDBLYUY5YklybEZwYWt6SWxLTHJNc1pId0JpQjRHNEg4dWxDVnk5TFVuc2tSbzQtY1NyZTgyNVBOMVR4eEZRelVnQUxKbXBPMl9JeHp0UERnRnlEWEFWZkVJdXVfVVY4VEpKaGxVSXhNU3dtTV9OMmoxOTZUU1J4c0FwRFp4OVgwd3AwLTRqQTNSMUV2Ykt6X3BXT3IxQUw3ay00MDRGRjA2OFlYMEwxMFh6aGtMWDBtS29MZ1BNTmNNM29QQmFiSTBTQUtFdWFIMWw?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:자유민주적기본질서 박용두 셰르파 네이버 프리미엄 콘텐츠,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:자유민주적기본질서 박용두 셰르파 네이버 프리미엄 콘텐츠,comp_domestic_strategy,,not_true_competitor_or_overseas,,
1254,경쟁사/해외이슈,경쟁사_해외이슈,구글,온라인마케팅 구글 마케팅 랭킹 업! 리뷰 업! 소규모 비즈니스 사장님들 모십니다,온라인마케팅 구글 마케팅 랭킹 업 리뷰 업 소규모 비즈니스 사장님들 모십니다,라디오코리아 모바일,라디오코리아 모바일,"Sat, 13 Jun 2026 13:36:24 GMT",온라인마케팅 구글 마케팅 랭킹 업! 리뷰 업! 소규모 비즈니스 사장님들 모십니다 라디오코리아 모바일,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNbVNPY2hoa243OGlIVWtkdGp2am9WZ0lwVEh3SmFha0V4dGFPSmVsZHRwNUNEd3NZVTFia2VKUzlYNHRrQkQzakRxcnZBUVFNNDJiYl9DS2hobEVKRmV4QjVKaWNiVGhxMldvYW4xdHVPNUhZNzBtY0hjTkEwNndVcDFWd08zeU9K?oc=5,google_rss_구글 when:2d,42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:온라인마케팅 구글 마케팅 랭킹 업 리뷰 업 소규모 비즈니스 사장님들 모십니다,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:온라인마케팅 구글 마케팅 랭킹 업 리뷰 업 소규모 비즈니스 사장님들 모십니다,competitor_general_low_relevance,,not_true_competitor_or_overseas,,
992,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버-크래프톤, 배틀그라운드 e스포츠 생태계 확장 위한 MOU",네이버 크래프톤 배틀그라운드 e스포츠 생태계 확장 위한 mou,서울파이낸스,서울파이낸스,"Sat, 13 Jun 2026 05:00:00 GMT","네이버-크래프톤, 배틀그라운드 e스포츠 생태계 확장 위한 MOU 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTFBXQmpsLVJfMkhjdzZvYThKRHNmOExYcTlNUkN3NHNyVDUzeEQta0lXM0FuMnRJS2dUbjBuNDUzUGNQRWExWFBRZk5rV2U0YWlTdVB3dXJkRU8yblNKVzh4ZjcxcF81S21TSUE?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 크래프톤 배틀그라운드 e스포츠 생태계 확장 위한 mou,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 크래프톤 배틀그라운드 e스포츠 생태계 확장 위한 mou,comp_domestic_strategy,,not_true_competitor_or_overseas,,
1288,경쟁사/해외이슈,경쟁사_해외이슈,구글,복싱과 UFC를 구글 트렌드로 화제성 비교가 적절치 않은 이유.jpg | 잼이슈,복싱과 ufc를 구글 트렌드로 화제성 비교가 적절치 않은 이유 jpg 잼이슈,매일경제,매일경제,"Sat, 13 Jun 2026 01:00:00 GMT",복싱과 UFC를 구글 트렌드로 화제성 비교가 적절치 않은 이유.jpg | 잼이슈 매일경제,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9TbnFOSEdhUHFzd3RBbWhwdTNqc1R6dlk0ZjhBUWZqUVN0amZTbFpwSmZzcHV5VnJEdThDTi1GRkNqNzM2SWV5aVFZMHkyWTB1dW5YMGVxcHTSAVhBVV95cUxPU25xTkhHYVBxc3d0QW1ocHUzanNUenZZNGY4QVFmalFTdGpmU2xacEpmc3B1eVZyRHU4Q04tRkZDajczNklleWlRWTB5MlkwdXVuWDBlcXB0?oc=5,google_rss_구글 site:mk.co.kr when:2d,42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:복싱과 ufc를 구글 트렌드로 화제성 비교가 적절치 않은 이유 jpg 잼이슈,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:복싱과 ufc를 구글 트렌드로 화제성 비교가 적절치 않은 이유 jpg 잼이슈,competitor_general_low_relevance,,not_true_competitor_or_overseas,,
1209,경쟁사/해외이슈,경쟁사_해외이슈,토스,[코인 동향분석] 자산가 매수 상위권은 비트코인·이더리움…콘텐토스·식스 RSI 3%대 ‘극단적 과매도’,코인 동향분석 자산가 매수 상위권은 비트코인 이더리움 콘텐토스 식스 rsi 3 대 극단적 과매도,tokenpost.kr,tokenpost.kr,"Sat, 13 Jun 2026 03:00:58 GMT",[코인 동향분석] 자산가 매수 상위권은 비트코인·이더리움…콘텐토스·식스 RSI 3%대 ‘극단적 과매도’ tokenpost.kr,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1wam1JZmRJTTR0Vm5qUDFkU1BjYXdEWk9oekpVOUdfLXFYRWdPSnA5V0ZYcUgzRHcxeXhHd1hvWjVleW12azhIWE5XZjM4SDdEU3ZSczFXcV9kYTdPS2JJWNIBZkFVX3lxTE0ybFNkTVdJbnh5N1c4cm5LM1ZCRUJFVU5kYkRNcTF3cUMxRFAyVzJEN24zdDRKcDh5dHh3Y1ZiY2tuWFJkN0RpWWlLRGdLZDdJWlpCeG9YZ3Vld3VsQUFvTkJ6eWRiQQ?oc=5,google_rss_토스 when:2d,41.5,11.0,digital_asset_stablecoin,digital_asset_stablecoin,토스,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,event:토스:digital_asset_stablecoin,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,41.5,digital_asset_stablecoin,competitor:general,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:코인 동향분석 자산가 매수 상위권은 비트코인 이더리움 콘텐토스 식스 rsi 3 대 극단적 과매도,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:코인 동향분석 자산가 매수 상위권은 비트코인 이더리움 콘텐토스 식스 rsi 3 대 극단적 과매도,comp_domestic_finance_commerce,,not_true_competitor_or_overseas,,
