id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
2767,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 첫 자체 브랜드 저가 AI 안경 출시",메타 첫 자체 브랜드 저가 ai 안경 출시,진일보,진일보,"Tue, 23 Jun 2026 23:01:47 GMT","메타, 첫 자체 브랜드 저가 AI 안경 출시 진일보",https://news.google.com/rss/articles/CBMib0FVX3lxTFBaMHhaNnlCOG92QXY3YVVBOE1veU42RldhaVR4ZkxLZFRIMGtMdnNJVndtT2swd05Nemk1TmQ3TnpYZHo5VnhpMGc3SmhyRUFCcnhNTmN1eEUzWWMzc0VXandSRnhsa3Rrb1FPYkVQcw?oc=5,google_rss_메타 개인정보 when:2d,171.0,11.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,24.0,published_today,business_change,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,171.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:메타 첫 자체 브랜드 저가 ai 안경 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:메타 첫 자체 브랜드 저가 ai 안경 출시,comp_overseas_platform_ai,,,,
2702,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 자체 브랜드 AI 안경 첫 출시…299달러부터[모닝폰]",메타 자체 브랜드 ai 안경 첫 출시 299달러부터 모닝폰,네이트,네이트,"Tue, 23 Jun 2026 22:18:00 GMT","메타, 자체 브랜드 AI 안경 첫 출시…299달러부터[모닝폰] 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9QeVVnZmtCNmxrNjhBRFhjVzA0TVVDNFduX0E4R1NhcGs1QTRCNkVEMWdwcllqTVY5c2JPRGwyTzVCajlpaU1aazg4UE8wSjBFOGlj?oc=5,google_rss_메타 when:2d,171.0,11.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,24.0,published_today,business_change,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,171.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:메타 자체 브랜드 ai 안경 첫 출시 299달러부터 모닝폰,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:메타 자체 브랜드 ai 안경 첫 출시 299달러부터 모닝폰,comp_overseas_platform_ai,,,,
2602,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"와이즈버즈, 클리오와 북미 대상 챗GPT 광고 집행…AI 마케팅 역량 강화",와이즈버즈 클리오와 북미 대상 챗gpt 광고 집행 ai 마케팅 역량 강화,한경매거진&북,한경매거진&북,"Mon, 22 Jun 2026 23:30:01 GMT","와이즈버즈, 클리오와 북미 대상 챗GPT 광고 집행…AI 마케팅 역량 강화 한경매거진&북",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5Yd3ZJNVo3WnpBLURHUGxVRjRqMWZoZHpiQjRMbnVUTndBc3lfbDNrR2N5WklodkFjSUN3YmFRRk9aOEJtUElZVlZfeTdERllJcWE0MmNhTzV6Q3BWaU9Pb0VBcE1CYk0?oc=5,google_rss_오픈AI 개인정보 when:2d,170.0,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,event:오픈AI:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,170.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:와이즈버즈 클리오와 북미 대상 챗gpt 광고 집행 ai 마케팅 역량 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:와이즈버즈 클리오와 북미 대상 챗gpt 광고 집행 ai 마케팅 역량 강화,comp_overseas_regulation_data,,,,
2584,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"와이즈버즈-클리오, 북미 오픈AI의 챗GPT 광고 집행",와이즈버즈 클리오 북미 오픈ai의 챗gpt 광고 집행,포브스코리아,포브스코리아,"Mon, 22 Jun 2026 23:30:00 GMT","와이즈버즈-클리오, 북미 오픈AI의 챗GPT 광고 집행 포브스코리아",https://news.google.com/rss/articles/CBMickFVX3lxTE01X3hWc1JGNGhNTTl3VE5sR25CLVBSaG05OEl3dnhzc19malYxN3dzRnQ1cWVTcnRSQTJZZlZ4ZXVxSE44WE5TcVVaRkluY09SdmZBWUwycnVKMXJGV3ZJbzhLSGtOUHh1TnpBOUhJZEc5QQ?oc=5,google_rss_오픈AI AI when:2d,170.0,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,170.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
2417,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, ‘미나리’ 배급사에 7500만 달러 투자...영화 제작 AI 만든다",구글 미나리 배급사에 7500만 달러 투자 영화 제작 ai 만든다,조선일보,조선일보,"Tue, 23 Jun 2026 02:12:36 GMT","구글, ‘미나리’ 배급사에 7500만 달러 투자...영화 제작 AI 만든다 조선일보",https://news.google.com/rss/articles/CBMilAFBVV95cUxOSFZWS1lWdnRQUS1MbHFoZGVpbzVQSU9vdm50V2UyTk5uNld0ek95NWMtR2RmMGZ3cU1wWGhvOUY1WERXQnFYYjJYYVNxWV9Tb0N6OWRYRmtmMzg1MDZVb2I3cDFUYzdVcmthdWNJT2o2bkVneERXN3ZrN0R0ZkhCWlR2UmNLVm1GWVhWaGFic3cza0p6?oc=5,google_rss_구글 when:2d,170.0,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,170.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:구글 미나리 배급사에 7500만 달러 투자 영화 제작 ai 만든다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:구글 미나리 배급사에 7500만 달러 투자 영화 제작 ai 만든다,comp_overseas_platform_ai,,,,
2838,경쟁사/해외이슈,경쟁사_해외이슈,애플,[이 시각 세계] 애플·테슬라 영업비밀 다크웹 유출,이 시각 세계 애플 테슬라 영업비밀 다크웹 유출,MBC 뉴스,MBC 뉴스,"Mon, 22 Jun 2026 22:16:45 GMT",[이 시각 세계] 애플·테슬라 영업비밀 다크웹 유출 MBC 뉴스,https://news.google.com/rss/articles/CBMiekFVX3lxTE93ak91ZmNqdnZSQ1N3T0lBZHBzLVh6NGM1UFFiWXF1QUdNYjdpYnV6WTVkVGpSVXlPZDlldFU3QUxUeDF4bmVXNUd6SXdvN2huYWlyQzRDaS16QnFNbTA1Wkp2eTdtQmNiV1EyOEc5ZlJ4WGN5bzV5SEtB?oc=5,google_rss_애플 when:2d,169.5,22.0,,,애플,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:apple:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,169.5,,,global_incident:privacy_security:apple:apple:data_leak:general,global_incident:privacy_security:apple:apple,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:privacy_security:apple:apple,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:privacy_security:apple:apple,comp_overseas_regulation_data,,,,
2448,경쟁사/해외이슈,경쟁사_해외이슈,구글,2026년 월드컵의 AI 생태계 해독: 구글과 오픈AI가 축구 경험을 재정의하다.,2026년 월드컵의 ai 생태계 해독 구글과 오픈ai가 축구 경험을 재정의하다,Vietnam.vn,Vietnam.vn,"Tue, 23 Jun 2026 06:26:39 GMT",2026년 월드컵의 AI 생태계 해독: 구글과 오픈AI가 축구 경험을 재정의하다. Vietnam.vn,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPbXBZSm1VVzlmV19SOVh1eW1RYUNmNWdkN0hNMFFRNFhZYTFOV1ZybUd2VjFfSHhRd25EZ3dyT1M0UXNfd2hKcHRDM002X29wdE9RQVRKbzVULUg0SmFISjl3V0gyNTlTWmxNZVNITXc4VGV2UXMycFlUT1U1WHpORlM5dUxZcVFWVm1fLXV4RUFZY2RHdzB4WXlEN2RQRWVwYzlVcmZkYXoyTnU5OGltT2xHMjluOUVRaHN5ZTBVV183QQ?oc=5,google_rss_구글 when:2d,169.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,169.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:openai_security_access:general,global_incident:ai_security_policy:google:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:openai_security_access,comp_overseas_platform_ai,,,,
2596,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"니어스랩, 오픈AI·구글클라우드와 무대 나란히…‘피지컬 AI’ 리더십 증명",니어스랩 오픈ai 구글클라우드와 무대 나란히 피지컬 ai 리더십 증명,로봇신문,로봇신문,"Tue, 23 Jun 2026 04:29:29 GMT","니어스랩, 오픈AI·구글클라우드와 무대 나란히…‘피지컬 AI’ 리더십 증명 로봇신문",https://news.google.com/rss/articles/CBMibEFVX3lxTE13ZFRKQl85Skx4cEk2M1VNSnI5SW5VLUVZR3dYNzBmYy1LYk45aWNiNVJqQ1kyQ09UYUNUM2dGLWxjd1VqMnVsUGFJQzdVLUlUcXBhLVVvZXdmMkJkeU1ETnN1X3hKR3B6dnJqeQ?oc=5,google_rss_오픈AI 법안 when:2d,169.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,169.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:openai_security_access:general,global_incident:ai_security_policy:google:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:openai_security_access,comp_overseas_platform_ai,,,,
2556,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"샘 올트먼은 오픈AI 주식을 전혀 보유하지 않는데 어떻게 억만장자가 됐을까,마이크로소프트,MSFT",샘 올트먼은 오픈ai 주식을 전혀 보유하지 않는데 어떻게 억만장자가 됐을까 마이크로소프트 msft,wowglobal.co.kr,wowglobal.co.kr,"Tue, 23 Jun 2026 18:08:21 GMT","샘 올트먼은 오픈AI 주식을 전혀 보유하지 않는데 어떻게 억만장자가 됐을까,마이크로소프트,MSFT wowglobal.co.kr",https://news.google.com/rss/articles/CBMiZkFVX3lxTE44ZTFyMFh2UVdLM1loWVVPU1pFS09iWWxsUVlWeFF3WEdWSWs4LXBvTmFKQ016bWdyLWxWUzg5c1l4d0h4NUdveXNkZXAtOEZXdW1qeFhLZkg4VHVrTFhUZTJsYTM1QQ?oc=5,google_rss_오픈AI when:2d,169.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,169.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2711,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 레이밴 뗀 AI 안경 공개…299달러 승부수",메타 레이밴 뗀 ai 안경 공개 299달러 승부수,네이트,네이트,"Tue, 23 Jun 2026 19:24:00 GMT","메타, 레이밴 뗀 AI 안경 공개…299달러 승부수 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE53UkZuV2F2WHhHV21ZVlVEXzFjem4wb3VsRHdhM3d6TmJFOUI2RnMwdERnOGx6a0xFSHlvaUhkWjlDNWM4X0c3YklTeXNyVGJxLXo1SnRIUldUUklkVm83LVVFUzRidVVLZ3I4d0VoWWF6TEo0c0JzNQ?oc=5,google_rss_메타 when:2d,169.0,11.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,24.0,published_today,business_change,event:메타:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,169.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:메타 레이밴 뗀 ai 안경 공개 299달러 승부수,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:메타 레이밴 뗀 ai 안경 공개 299달러 승부수,comp_overseas_platform_ai,,,,
2692,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 가성비 높인 신형 스마트 글래스 출시…주가 강보합",메타 가성비 높인 신형 스마트 글래스 출시 주가 강보합,마켓인,마켓인,"Tue, 23 Jun 2026 15:33:46 GMT","메타, 가성비 높인 신형 스마트 글래스 출시…주가 강보합 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTE5QSVo3Q200aVZiYWE3TjI0b1NMOGpGS2FoOFY1MjZfT3lzcDcyR1ltTk9fS3owTk4zNUFOYl9PMEVEc1QzVEYzRVg5WWpTRmxRblJEQ1RoNkEyUUZzNnpMQm5yclB4X2Rwa3hqT2RFVDdYa1E?oc=5,google_rss_메타 when:2d,169.0,11.0,financial_performance,financial_performance,메타,,,,,,,general,24.0,published_today,market_commentary,event:메타:financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,169.0,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_market_signal,comp_overseas_market_signal:메타 가성비 높인 신형 스마트 글래스 출시 주가 강보합,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_market_signal:메타 가성비 높인 신형 스마트 글래스 출시 주가 강보합,comp_overseas_market_signal,,,,
2590,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 우방국 사이버 동맹 확대…'GPT-5.5-사이버' 공개",오픈ai 우방국 사이버 동맹 확대 gpt 5 5 사이버 공개,뉴시스,뉴시스,"Tue, 23 Jun 2026 00:23:47 GMT","오픈AI, 우방국 사이버 동맹 확대…'GPT-5.5-사이버' 공개 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1RaFVnbXFOTWRET0VkY0xNRnpqZDB2aksyUGpFSVhYZ013bkZwWF92aHVmUXEwbjhHbEVmRmdIVVhUSWVCVUE3bnhXWnFjUTdxYkFzUnM2eGVPd1BvcVFpTdIBeEFVX3lxTFBGdDNJeW95clRQWWhtUDNuQXFnekREQmlma1RMOUgzUXlNUjkzR01sRGVxUjFwVThfOS1sNm1WY0J0aTNSeHVLMWtfaXF3cG9aQW83bVRDdktMeDZlRUdEQzduczlRWnhfYVRGWExSMDdUQWpXeVptcA?oc=5,google_rss_오픈AI 조사 when:2d,168.0,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,168.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:announcement,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2801,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플 협력사 '링이아이테크', 11억달러 홍콩 IPO 추진",애플 협력사 링이아이테크 11억달러 홍콩 ipo 추진,로봇신문,로봇신문,"Tue, 23 Jun 2026 08:18:33 GMT","애플 협력사 '링이아이테크', 11억달러 홍콩 IPO 추진 로봇신문",https://news.google.com/rss/articles/CBMibEFVX3lxTFBobER5V3NHaXpfb1NObEIySHhPVE83aXMzdWNZVHduNEZDUjhNYkZlaUhOWHAyNEJ2aVphSGNfZW81cGpRdEEwRjRrWk9iZ0tQVnh1dU9LWWtnZU9CWjJJTjd4OU03Y3ppT3FYbQ?oc=5,google_rss_애플 when:2d,167.5,14.0,strategy_mna_governance,strategy_mna_governance,애플,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:apple:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,167.5,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:apple:mna_capital:announcement,global_incident:mna_capital:apple:mna_capital,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_market_signal,global_incident:mna_capital:apple:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:apple:mna_capital,comp_overseas_market_signal,,,,
2644,경쟁사/해외이슈,경쟁사_해외이슈,MS,"롯데하이마트, MS ‘서피스’ 신제품 출시 맞춰 프로모션 강화...AI PC 수요 공략",롯데하이마트 ms 서피스 신제품 출시 맞춰 프로모션 강화 ai pc 수요 공략,팝콘뉴스,팝콘뉴스,"Mon, 22 Jun 2026 21:00:00 GMT","롯데하이마트, MS ‘서피스’ 신제품 출시 맞춰 프로모션 강화...AI PC 수요 공략 팝콘뉴스",https://news.google.com/rss/articles/CBMib0FVX3lxTE55UmJvNWdWN0diNVF1VTN4VWtTQ29xQWREVTJqclhXUUQtNkxYQWMwSmZXVHR2RTdOVktSWjRmVUVLNW91anhJcU55LVdOZGxIdzBIMXNPNVpkd2htelk3aTc4TmlYS09XMW5vRlRmc9IBckFVX3lxTE1LOWZSZURadlltYVFaSkRsYkwtUmw0T05jT20yOU9rUndvLW9pbF9IalUwODN6eXc2Wm8zaFNSZ2JHU1N2cnNKaDZCelBENVAyR1BNUzFUc056akJpTEs0VEhGeXJCTDB3ZFFXbllVeXdEdw?oc=5,google_rss_MS when:2d,167.5,14.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,167.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:롯데하이마트 ms 서피스 신제품 출시 맞춰 프로모션 강화 ai pc 수요 공략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:롯데하이마트 ms 서피스 신제품 출시 맞춰 프로모션 강화 ai pc 수요 공략,government_ai_core_policy,,,,
