id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
2084,경쟁사/해외이슈,경쟁사_해외이슈,구글,롯데하이마트 신임 대표에 구글 출신 김종윤 부사장,롯데하이마트 신임 대표에 구글 출신 김종윤 부사장,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 09:06:06 GMT",롯데하이마트 신임 대표에 구글 출신 김종윤 부사장 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5MU09sLUpTek1xVWdPaXBya3dRVWJrVU05TkFJRlpidmtfWUNnRmxEOEhzMmtOaVlpS0xKMDhndy1XdWhXemhDcW1RYW1KaU0?oc=5,"google_rss_""구글"" when:2d",42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:google:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,global_incident:leadership_service:google:leadership_service:general,global_incident:leadership_service:google:leadership_service,경쟁사_해외이슈,SELF_DIRECT_RISK,self_leadership_service,global_incident:leadership_service:google:leadership_service,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:leadership_service:google:leadership_service,self_leadership_service,,,not_true_competitor_or_overseas,,
1560,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 ‘노크잇’, 2030 패션 단골 취향 잡았다…첫 패션 블프 '놐다운' 개최",네이버 노크잇 2030 패션 단골 취향 잡았다 첫 패션 블프 놐다운 개최,이슈투데이,이슈투데이,"Fri, 12 Jun 2026 09:05:05 GMT","네이버 ‘노크잇’, 2030 패션 단골 취향 잡았다…첫 패션 블프 '놐다운' 개최 이슈투데이",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9Rc1ZBTHFmR21XT3o4REhfQjR3OVdNcE16cFhLWGJNczhHQ05nSFFrVkNsdEVDYWphUVhYb3FaU1RwaS1RRzB6YVRwUGRCb0dKOWJiQkd1cGNkSXZjQzF4MUtLNFJ1dw?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 노크잇 2030 패션 단골 취향 잡았다 첫 패션 블프 놐다운 개최,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 노크잇 2030 패션 단골 취향 잡았다 첫 패션 블프 놐다운 개최,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
2074,경쟁사/해외이슈,경쟁사_해외이슈,구글,"삼성 파운드리, 구글 차세대 TPU 수주 유력",삼성 파운드리 구글 차세대 tpu 수주 유력,네이트,네이트,"Fri, 12 Jun 2026 08:52:00 GMT","삼성 파운드리, 구글 차세대 TPU 수주 유력 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE5xX01rS2tJV3lpaWppN0toZ0hBN05RSGlDRlAyTXFmMHpMdEIxZHdQVnFMQlJmU1RSaHVHYlU0cHFmTHdUZzFyZVlDcXJWZzFkUExnWlllVU1TNHR4V2t4NWNxaGJrS1BoWlRhbnNfajhhRVRRSUNaWA?oc=5,google_rss_구글 when:2d,42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:삼성 파운드리 구글 차세대 tpu 수주 유력,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:삼성 파운드리 구글 차세대 tpu 수주 유력,competitor_general_low_relevance,,,not_true_competitor_or_overseas,,
2017,경쟁사/해외이슈,경쟁사_해외이슈,구글,LG·엔비디아 의기투합…로봇판 '삼성-구글' 관계 되나,lg 엔비디아 의기투합 로봇판 삼성 구글 관계 되나,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 08:37:19 GMT",LG·엔비디아 의기투합…로봇판 '삼성-구글' 관계 되나 v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE4zU1Y4WFhQUmZJcW1RVGktRFlzeXVDQXpOc2dmVlUxSlJQQkdsc0hucWFva1JtWmRiM0FhRFJkYXpvT3oxZXc?oc=5,google_rss_구글 when:2d,42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:lg 엔비디아 의기투합 로봇판 삼성 구글 관계 되나,카카오 대외협력 관점 간접 참고,4,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,self_filler_reference:lg 엔비디아 의기투합 로봇판 삼성 구글 관계 되나,self_filler_reference,,,not_true_competitor_or_overseas,,
1569,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"크래프톤-네이버, e스포츠 생태계 확장 ‘맞손’",크래프톤 네이버 e스포츠 생태계 확장 맞손,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 08:26:47 GMT","크래프톤-네이버, e스포츠 생태계 확장 ‘맞손’ v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5ZOXM3Y1hZVWdaSmxXQ0l1VXVsUWd6ZHRxWFhwRmhhb0tWNEtNN1ZOQk8xdFdlM0FNYjdDTDNxTXFYSWpreWc?oc=5,"google_rss_""네이버"" when:2d",42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.0,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:크래프톤 네이버 e스포츠 생태계 확장 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:크래프톤 네이버 e스포츠 생태계 확장 맞손,self_filler_reference,,,not_true_competitor_or_overseas,,
1524,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"크래프톤-네이버, e스포츠 생태계 확장 ‘맞손’",크래프톤 네이버 e스포츠 생태계 확장 맞손,중앙일보,중앙일보,"Fri, 12 Jun 2026 08:25:00 GMT","크래프톤-네이버, e스포츠 생태계 확장 ‘맞손’ 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTE14a3ljZk9RSnQxdzJaUGZPeExmQTNDZzNPSFhFakJhYjk5NGFnUk56dHZLM2xJZ2lUV3hHdjBYTU1VY3lJX3RqdVdzX3BIQlhWWThxUWJ3?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:크래프톤 네이버 e스포츠 생태계 확장 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:크래프톤 네이버 e스포츠 생태계 확장 맞손,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
1609,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 치지직, 월드컵 한·체코전 최고 동시 접속 482만명⋯""역대 최대""",네이버 치지직 월드컵 한 체코전 최고 동시 접속 482만명 역대 최대,네이트,네이트,"Fri, 12 Jun 2026 08:23:00 GMT","네이버 치지직, 월드컵 한·체코전 최고 동시 접속 482만명⋯""역대 최대"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE5sWHNrM2dlbk03cEtVc3JoQm9xX3RWTjRhUTVUbEVNbUNMTG1uSUI2NExHU3RCbVNGVjEtc2JpSXAwLXJSc0kxVnhXQnJ5bVZGdndPbkNKcXpSSUJZcDBwTkdIYzE5MDJpcFJMc1I2cUI2bVlxMVZmUQ?oc=5,google_rss_네이버 조사 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 치지직 월드컵 한 체코전 최고 동시 접속 482만명 역대 최대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 치지직 월드컵 한 체코전 최고 동시 접속 482만명 역대 최대,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
1552,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 크래프톤과 '배틀그라운드' e스포츠 콘텐츠 생태계 확장 협력",네이버 크래프톤과 배틀그라운드 e스포츠 콘텐츠 생태계 확장 협력,아이티비즈,아이티비즈,"Fri, 12 Jun 2026 08:13:49 GMT","네이버, 크래프톤과 '배틀그라운드' e스포츠 콘텐츠 생태계 확장 협력 아이티비즈",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9BM0hveGVnenVCU0VtZXo5VFA1SHhoMzU4WW1rVnljS2YwRzk0aHFTZU1mUmQxVFBBbDZUSkJYRGg5RlRlNkVvQ1BoX09zaWF3dUFzYmVQNndRRXA1Z09PMWdXb0hMVjQ?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 크래프톤과 배틀그라운드 e스포츠 콘텐츠 생태계 확장 협력,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 크래프톤과 배틀그라운드 e스포츠 콘텐츠 생태계 확장 협력,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
1550,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"크래프톤, 네이버와 e스포츠 콘텐츠 생태계 확장 나서",크래프톤 네이버와 e스포츠 콘텐츠 생태계 확장 나서,우먼타임스,우먼타임스,"Fri, 12 Jun 2026 07:37:23 GMT","크래프톤, 네이버와 e스포츠 콘텐츠 생태계 확장 나서 우먼타임스",https://news.google.com/rss/articles/CBMicEFVX3lxTE5HQU1kejR4UElvSWVvbGhKbnVFcWl4Z1RMd1A4SENRT095aE9xQVU3QW5hYXhfQkpQdnZrUHV4SnVWdzFIZ2x2ZnpFcjJFQ3pjdTRXYzExdjY4RUdWRWRFbWZNbzdTdGluTlZJcGhrQ3XSAXRBVV95cUxNcWdxTUZyNjN0QTR3RndZOENleTJMLVdkUC1FU1FYVlVKTlRTWGpmQTN3SnRLTDAtUGx3Rkw4RC0yNzFuVVBJcUN4UEJCNVFFUl9IeGV0SmtobzdPbmNoN1VrUnFBQjZSTE9BYlREbjZFR2pXOQ?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:크래프톤 네이버와 e스포츠 콘텐츠 생태계 확장 나서,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:크래프톤 네이버와 e스포츠 콘텐츠 생태계 확장 나서,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
1521,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"크래프톤-네이버, 배틀그라운드 e스포츠 경쟁력 강화 맞손",크래프톤 네이버 배틀그라운드 e스포츠 경쟁력 강화 맞손,인더스트리뉴스,인더스트리뉴스,"Fri, 12 Jun 2026 07:34:38 GMT","크래프톤-네이버, 배틀그라운드 e스포츠 경쟁력 강화 맞손 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE1qb3RCcXdQM3dvMmpxdERXcjRpVjBDTUZabERWNUU4MjUyeHpBbFhXN1MwVDdQVDM1cHFfejZ0dGdBa3B2SGpwdlAxRWxQYXZlRmhPMktrN2NuNWxnbnZGQnBwaUlmLXgwSk44cy1IbU03UQ?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:크래프톤 네이버 배틀그라운드 e스포츠 경쟁력 강화 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:크래프톤 네이버 배틀그라운드 e스포츠 경쟁력 강화 맞손,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
1543,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 치지직, ‘체코전’에 482만명 역대 최대 접속자 기록 - 조선비즈",네이버 치지직 체코전에 482만명 역대 최대 접속자 기록,Chosunbiz,Chosunbiz,"Fri, 12 Jun 2026 07:34:00 GMT","네이버 치지직, ‘체코전’에 482만명 역대 최대 접속자 기록 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxQZWJTVG9MUFBnaWV2ZHd6MHcybFU0OGtqamFrLVFrc1RQRFB0MThYaU9lVkJmenRXaDRuWnMzNWxLbC0xalpqV3hQdjNPdU5yU013M2dZMGJOQXBhaWpmNy1nNmZDaldvZGJ6cnQ5Vjc0MFhEemhmeVZwZWoyTWlScGRn0gGWAUFVX3lxTE5CaHhib1ZBalFsQndTWDQ2QVV5dzFQVTZKWWVXblEybmZzY2thbzdDak9kTC05WnNOSlNqSkFxaUd6QllaeFdMa0lxalo5SWZGYUp4c1NBVE1wRFBBQjBBVndNSWhTT0xiUTZNM1Mxa2hfYnpzOVNSTGlYUnM2Y1I1b0R1OGlhYWJaMl9nVzBHS2dmV19RQQ?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 치지직 체코전에 482만명 역대 최대 접속자 기록,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 치지직 체코전에 482만명 역대 최대 접속자 기록,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
1537,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버페이, 월드컵 맞이 ‘축구왕 페이펫’ 콘텐츠 공개",네이버페이 월드컵 맞이 축구왕 페이펫 콘텐츠 공개,중소기업신문,중소기업신문,"Fri, 12 Jun 2026 07:02:40 GMT","네이버페이, 월드컵 맞이 ‘축구왕 페이펫’ 콘텐츠 공개 중소기업신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE9oak9sUDNIbDlJV1lfc19kejVoTkdFOF9BamFGN2xkVy1Uc1BnT3owMVprNXhRd290d0RzMi1xU0Z2T19MbWgzOTBvUVYxYzBuOXhUZF9DQTlRbjhEMFRFY3hXRXI2TXJweEpsa1lB?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:네이버페이 월드컵 맞이 축구왕 페이펫 콘텐츠 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:네이버페이 월드컵 맞이 축구왕 페이펫 콘텐츠 공개,comp_domestic_finance_commerce,,,not_true_competitor_or_overseas,,
1565,경쟁사/해외이슈,경쟁사_해외이슈,네이버,참여자 전원에게 네이버페이 1만 원 지급,참여자 전원에게 네이버페이 1만 원 지급,원주투데이,원주투데이,"Fri, 12 Jun 2026 06:59:51 GMT",참여자 전원에게 네이버페이 1만 원 지급 원주투데이,https://news.google.com/rss/articles/CBMicEFVX3lxTE1ERlZ6Nmxfd3JTcHJzM0pLeUc3UUU4ZFd2SHFlN1NXUnNyZTZwYmZKSGtqSURqQmp5NnhMMnZOUjdZNWxfMFh1QWtlVmZqZGFQcXNUYUJ4eW9HMUNObWRVSWNqQzVOY0VoY1MzU1hVNzY?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:참여자 전원에게 네이버페이 1만 원 지급,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:참여자 전원에게 네이버페이 1만 원 지급,comp_domestic_finance_commerce,,,not_true_competitor_or_overseas,,
2007,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""구글 차세대 TPU, 삼성도 만든다""",구글 차세대 tpu 삼성도 만든다,디일렉,디일렉,"Fri, 12 Jun 2026 06:56:38 GMT","""구글 차세대 TPU, 삼성도 만든다"" 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rZ1Bfc3VvbGxycVR2Z2ZUZ1ZrVmVQMmtDUWN5eGVaTFlVVXptNXZIMkppX3R3dkhwaDFuaG1lcWdDa3FlMFQtV2FFa2FaZE1nQnpjcUF3UXdudGxqZ25VQ1c3OEozQQ?oc=5,google_rss_구글 when:2d,42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:구글 차세대 tpu 삼성도 만든다,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:구글 차세대 tpu 삼성도 만든다,competitor_general_low_relevance,,,not_true_competitor_or_overseas,,
1517,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 사업자 특별 지원 프로그램 ‘이지커넥트’ 모집",네이버 사업자 특별 지원 프로그램 이지커넥트 모집,중소기업신문,중소기업신문,"Fri, 12 Jun 2026 06:53:32 GMT","네이버, 사업자 특별 지원 프로그램 ‘이지커넥트’ 모집 중소기업신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE9WMnJncGRwUXRGZjlVRzJTcHdaM0xkMllBVl9jMEZ3N1dkNlJqcFB4cTI2WHh1a2Z1aGVPSkJLTzBLSVpPQ0tmWV9pWG1KdEZ1MFllZE5Demh5R1REZzNRQ3FfWXVFOWxfanhFMEtB?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 사업자 특별 지원 프로그램 이지커넥트 모집,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 사업자 특별 지원 프로그램 이지커넥트 모집,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
2006,경쟁사/해외이슈,경쟁사_해외이슈,구글,"피차이 구글 CEO, 최대 6억9200만달러 보상 계약 체결",피차이 구글 ceo 최대 6억9200만달러 보상 계약 체결,초이스스탁,초이스스탁,"Fri, 12 Jun 2026 06:33:48 GMT","피차이 구글 CEO, 최대 6억9200만달러 보상 계약 체결 초이스스탁",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1wUEplV2tWTk5NajRsRU1Db2JVVXFOc3RueDRDZkdIS2VHa3JiMVk0a0MzQWVYZks1X084TlZ3a3EwYWxZLVRxVDllTXFwd0ZhSTlyUU0yQTk5el8yVFNVbTZLMy1ZSjQ?oc=5,google_rss_구글 when:2d,42.0,6.5,,,구글,,,,,,,general,14.0,published_yesterday,general,global_incident:leadership_service:google:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,global_incident:leadership_service:google:leadership_service:general,global_incident:leadership_service:google:leadership_service,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:leadership_service:google:leadership_service,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:leadership_service:google:leadership_service,competitor_general_low_relevance,,,not_true_competitor_or_overseas,,
1528,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 노크잇, 첫 패션 블프 ‘놐다운’ 개최",네이버 노크잇 첫 패션 블프 놐다운 개최,중소기업신문,중소기업신문,"Fri, 12 Jun 2026 06:30:42 GMT","네이버 노크잇, 첫 패션 블프 ‘놐다운’ 개최 중소기업신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE8td0xvREFXNW1KNGY5UUFVVDhzV3BRR0RzZVhydEtlU01Ram50Q0o1eWFYazlLR3JuWFl5TTBoQkZKY1FyVzJscnI2NVNlREltb3YyR1FxZ3MtWGtxaHMxZ2ZXbXItVjZxSWVVZjVR?oc=5,google_rss_네이버 when:2d,42.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,42.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 노크잇 첫 패션 블프 놐다운 개최,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 노크잇 첫 패션 블프 놐다운 개최,comp_domestic_strategy,,,not_true_competitor_or_overseas,,
